,time,Open,High,Low,Close,Volume,stock_code,ric_code,uuid,last_modified_date,current_hour_pillar,current_day_pillar,current_day_pillar_minus,current_hour_pillar_minus,current_month_pillar,current_year_pillar,current_year_pillar_minus,current_month_pillar_minus,current_wuxi_hour,current_wuxi_day,current_wuxi_month,current_wuxi_year,base_year_pillar,base_month_pillar,base_day_pillar,base_hour_pillar,base_month_pillar_minus,base_hour_pillar_minus,base_year_pillar_minus,base_day_pillar_minus
81,2024-01-21 08:00:00+08:00,106.513,107.844,101.544,102.033,2104,HSI,^HSI,15023430459619997421,2025-06-02 02:18:08.315850+08:00,戊辰,甲申,己丑,癸酉,庚辰,癸卯,戊戌,乙亥,乙未,甲酉,壬辰,戊寅,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
82,2024-01-22 08:00:00+08:00,166.928,166.969,160.648,166.044,1901,HSI,^HSI,9999577545983181224,2025-06-02 02:18:08.315850+08:00,庚辰,乙酉,庚寅,乙酉,庚辰,癸卯,戊戌,乙亥,丁未,乙戌,壬辰,戊寅,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
83,2024-01-23 08:00:00+08:00,160.688,169.684,157.92,163.844,2080,HSI,^HSI,1426640202503663402,2025-06-02 02:18:08.315850+08:00,壬辰,丙戌,辛卯,丁酉,庚辰,癸卯,戊戌,乙亥,己未,丙亥,壬辰,戊寅,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
84,2024-01-24 08:00:00+08:00,110.448,112.792,108.842,109.34,5162,HSI,^HSI,456102015103215729,2025-06-02 02:18:08.315850+08:00,甲辰,丁亥,壬辰,己酉,庚辰,癸卯,戊戌,乙亥,辛未,丁子,癸辰,戊寅,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
85,2024-01-25 08:00:00+08:00,107.968,109.538,104.311,106.781,2433,HSI,^HSI,6149216794663292407,2025-06-02 02:18:08.315850+08:00,丙辰,戊子,癸巳,辛酉,庚辰,癸卯,戊戌,乙亥,癸未,戊丑,癸辰,戊寅,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
86,2024-01-26 08:00:00+08:00,166.783,170.545,160.436,166.826,1689,HSI,^HSI,17237779230931715146,2025-06-02 02:18:08.315850+08:00,戊辰,己丑,甲午,癸酉,庚辰,癸卯,戊戌,乙亥,乙未,己寅,癸辰,戊寅,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
87,2024-01-27 08:00:00+08:00,113.09,116.785,112.868,114.555,9490,HSI,^HSI,12115965441739661023,2025-06-02 02:18:08.315850+08:00,庚辰,庚寅,乙未,乙酉,庚辰,癸卯,戊戌,乙亥,丁未,庚卯,戊辰,戊寅,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
88,2024-01-28 08:00:00+08:00,106.751,109.296,97.5212,105.787,9135,HSI,^HSI,7036936317979962825,2025-06-02 02:18:08.315850+08:00,壬辰,辛卯,丙申,丁酉,庚辰,癸卯,戊戌,乙亥,己未,辛辰,戊辰,戊寅,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
89,2024-01-29 08:00:00+08:00,170.755,176.337,162.581,174.917,5670,HSI,^HSI,11115336490368474651,2025-06-02 02:18:08.315850+08:00,甲辰,壬辰,丁酉,己酉,庚辰,癸卯,戊戌,乙亥,辛未,壬巳,戊辰,戊寅,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
90,2024-01-30 08:00:00+08:00,116.256,125.601,113.94,119.275,3760,HSI,^HSI,6101811972859292999,2025-06-02 02:18:08.315850+08:00,丙辰,癸巳,戊戌,辛酉,庚辰,癸卯,戊戌,乙亥,癸未,癸午,己辰,戊寅,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
91,2024-01-31 08:00:00+08:00,187.169,194.347,178.301,191.366,9091,HSI,^HSI,1298302167118548530,2025-06-02 02:18:08.315850+08:00,戊辰,甲午,己亥,癸酉,庚辰,癸卯,戊戌,乙亥,乙未,甲未,己辰,戊寅,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
92,2024-02-01 08:00:00+08:00,151.909,161.009,143.577,152.374,6987,HSI,^HSI,13011071196625243839,2025-06-02 02:18:08.315850+08:00,庚辰,乙未,庚子,乙酉,庚辰,癸卯,戊戌,乙亥,丁未,乙申,己辰,戊寅,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
93,2024-02-02 08:00:00+08:00,114.217,114.613,112.932,113.82,7618,HSI,^HSI,12418423039845721771,2025-06-02 02:18:08.315850+08:00,壬辰,丙申,辛丑,丁酉,庚辰,癸卯,戊戌,乙亥,己未,丙酉,甲辰,戊寅,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
94,2024-02-03 08:00:00+08:00,196.89,197.557,194.476,194.565,2856,HSI,^HSI,14399585461646563482,2025-06-02 02:18:08.315850+08:00,甲辰,丁酉,壬寅,己酉,庚辰,癸卯,戊戌,乙亥,辛未,丁戌,甲辰,戊寅,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
95,2024-02-04 08:00:00+08:00,113.263,122.24,103.276,110.706,8726,HSI,^HSI,17995286288885538726,2025-06-02 02:18:08.315850+08:00,丙辰,戊戌,癸卯,辛酉,庚辰,癸卯,戊戌,乙亥,癸未,戊亥,甲辰,戊寅,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
96,2024-02-05 08:00:00+08:00,182.993,184.896,180.649,183.136,5316,HSI,^HSI,9279064746468287133,2025-06-02 02:18:08.315850+08:00,戊辰,己亥,甲辰,癸酉,丙寅,癸卯,戊戌,辛酉,乙未,己子,丙寅,戊寅,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
97,2024-02-06 08:00:00+08:00,189.894,194.552,189.598,192.103,1310,HSI,^HSI,9944822947701580913,2025-06-02 02:18:08.315850+08:00,庚辰,庚子,乙巳,乙酉,丙寅,癸卯,戊戌,辛酉,丁未,庚丑,丙寅,戊寅,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
98,2024-02-07 08:00:00+08:00,131.995,134.095,122.837,124.867,5179,HSI,^HSI,13575212009873651770,2025-06-02 02:18:08.315850+08:00,壬辰,辛丑,丙午,丁酉,丙寅,癸卯,戊戌,辛酉,己未,辛寅,丙寅,戊寅,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
99,2024-02-08 08:00:00+08:00,123.898,129.78,115.611,127.297,5725,HSI,^HSI,12240987786088892286,2025-06-02 02:18:08.315850+08:00,甲辰,壬寅,丁未,己酉,丙寅,癸卯,戊戌,辛酉,辛未,壬卯,辛寅,戊寅,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
100,2024-02-09 08:00:00+08:00,133.968,143.002,125.165,127.098,4965,HSI,^HSI,6317783998794478766,2025-06-02 02:18:08.315850+08:00,丙辰,癸卯,戊申,辛酉,丙寅,癸卯,戊戌,辛酉,癸未,癸辰,辛寅,戊寅,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
101,2024-02-10 08:00:00+08:00,128.187,135.575,127.688,129.97,7123,HSI,^HSI,18274106767911816157,2025-06-02 02:18:08.315850+08:00,戊辰,甲辰,己亥,癸亥,丙寅,甲辰,己酉,辛未,乙未,甲巳,辛寅,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
102,2024-02-11 08:00:00+08:00,137.666,143.31,137.517,142.765,6618,HSI,^HSI,15293085810626790471,2025-06-02 02:18:08.315850+08:00,庚辰,乙巳,庚子,乙亥,丙寅,甲辰,己酉,辛未,丁未,乙午,壬寅,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
103,2024-02-12 08:00:00+08:00,144.607,144.679,136.188,136.419,4589,HSI,^HSI,11515519509541518069,2025-06-02 02:18:08.315850+08:00,壬辰,丙午,辛丑,丁亥,丙寅,甲辰,己酉,辛未,己未,丙未,壬寅,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
104,2024-02-13 08:00:00+08:00,110.18,111.329,100.385,103.544,6119,HSI,^HSI,5318888333359155715,2025-06-02 02:18:08.315850+08:00,甲辰,丁未,壬寅,己亥,丙寅,甲辰,己酉,辛未,辛未,丁申,壬寅,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
105,2024-02-14 08:00:00+08:00,130.631,130.853,122.657,126.882,4670,HSI,^HSI,15318544332913511131,2025-06-02 02:18:08.315850+08:00,丙辰,戊申,癸卯,辛亥,丙寅,甲辰,己酉,辛未,癸未,戊酉,丁寅,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
106,2024-02-15 08:00:00+08:00,198.17,205.628,189.894,205.079,6618,HSI,^HSI,1559473614725766878,2025-06-02 02:18:08.315850+08:00,戊辰,己酉,甲辰,癸亥,丙寅,甲辰,己酉,辛未,乙未,己戌,丁寅,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
107,2024-02-16 08:00:00+08:00,150.965,160.671,146.288,158.202,9461,HSI,^HSI,9062481244948633237,2025-06-02 02:18:08.315850+08:00,庚辰,庚戌,乙巳,乙亥,丙寅,甲辰,己酉,辛未,丁未,庚亥,丁寅,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
108,2024-02-17 08:00:00+08:00,199.085,205.9,196.749,201.792,8953,HSI,^HSI,9734672814431343953,2025-06-02 02:18:08.315850+08:00,壬辰,辛亥,丙午,丁亥,丙寅,甲辰,己酉,辛未,己未,辛子,戊寅,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
109,2024-02-18 08:00:00+08:00,115.637,123.297,110.662,121.882,2399,HSI,^HSI,13616356954198763152,2025-06-02 02:18:08.315850+08:00,甲辰,壬子,丁未,己亥,丙寅,甲辰,己酉,辛未,辛未,壬丑,戊寅,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
110,2024-02-19 08:00:00+08:00,188.724,195.799,178.94,194.969,4574,HSI,^HSI,17259664009133735302,2025-06-02 02:18:08.315850+08:00,丙辰,癸丑,戊申,辛亥,丙寅,甲辰,己酉,辛未,癸未,癸寅,戊寅,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
111,2024-02-20 08:00:00+08:00,162.357,165.81,161.096,162.4,9964,HSI,^HSI,4261491250384697871,2025-06-02 02:18:08.315850+08:00,戊辰,甲寅,己酉,癸亥,辛巳,甲辰,己酉,丙戌,乙未,甲卯,癸巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
112,2024-02-21 08:00:00+08:00,180.783,187.905,174.757,177.346,5305,HSI,^HSI,1007724834190120340,2025-06-02 02:18:08.315850+08:00,庚辰,乙卯,庚戌,乙亥,辛巳,甲辰,己酉,丙戌,丁未,乙辰,癸巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
113,2024-02-22 08:00:00+08:00,179.242,185.374,175.291,180.622,2422,HSI,^HSI,14752645616868805093,2025-06-02 02:18:08.315850+08:00,壬辰,丙辰,辛亥,丁亥,辛巳,甲辰,己酉,丙戌,己未,丙巳,癸巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
114,2024-02-23 08:00:00+08:00,166.169,169.635,157.53,168.951,5999,HSI,^HSI,8340970601134351858,2025-06-02 02:18:08.315850+08:00,甲辰,丁巳,壬子,己亥,辛巳,甲辰,己酉,丙戌,辛未,丁午,甲巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
115,2024-02-24 08:00:00+08:00,155.472,162.499,148.151,156.732,1765,HSI,^HSI,15805116314024364911,2025-06-02 02:18:08.315850+08:00,丙辰,戊午,癸丑,辛亥,辛巳,甲辰,己酉,丙戌,癸未,戊未,甲巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
116,2024-02-25 08:00:00+08:00,176.213,178.531,176.081,177.729,6639,HSI,^HSI,13171809827247821583,2025-06-02 02:18:08.315850+08:00,戊辰,己未,甲寅,癸亥,辛巳,甲辰,己酉,丙戌,乙未,己申,甲巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
117,2024-02-26 08:00:00+08:00,131.269,139.417,125.705,131.261,6252,HSI,^HSI,7678135512625227412,2025-06-02 02:18:08.315850+08:00,庚辰,庚申,乙卯,乙亥,辛巳,甲辰,己酉,丙戌,丁未,庚酉,己巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
118,2024-02-27 08:00:00+08:00,184.768,186.66,179.344,180.021,6657,HSI,^HSI,4341279947576413745,2025-06-02 02:18:08.315850+08:00,壬辰,辛酉,丙辰,丁亥,辛巳,甲辰,己酉,丙戌,己未,辛戌,己巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
119,2024-02-28 08:00:00+08:00,131.795,134.221,126.807,126.893,5543,HSI,^HSI,17051118758204430367,2025-06-02 02:18:08.315850+08:00,甲辰,壬戌,丁巳,己亥,辛巳,甲辰,己酉,丙戌,辛未,壬亥,己巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
120,2024-02-29 08:00:00+08:00,108.685,110.049,100.076,108.114,8388,HSI,^HSI,2956544851968642755,2025-06-02 02:18:08.315850+08:00,丙辰,癸亥,戊午,辛亥,辛巳,甲辰,己酉,丙戌,癸未,癸子,庚巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
121,2024-03-01 08:00:00+08:00,113.293,117.065,105.706,111.029,9055,HSI,^HSI,16753277101464096759,2025-06-02 02:18:08.315850+08:00,戊辰,甲子,己未,癸亥,辛巳,甲辰,己酉,丙戌,乙未,甲丑,庚巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
122,2024-03-02 08:00:00+08:00,191.073,192.939,182.532,182.575,3881,HSI,^HSI,7897036493327035106,2025-06-02 02:18:08.315850+08:00,庚辰,乙丑,庚申,乙亥,辛巳,甲辰,己酉,丙戌,丁未,乙寅,庚巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
123,2024-03-03 08:00:00+08:00,143.826,146.427,141.1,145.429,4783,HSI,^HSI,3993986320899759816,2025-06-02 02:18:08.315850+08:00,壬辰,丙寅,辛酉,丁亥,辛巳,甲辰,己酉,丙戌,己未,丙卯,乙巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
124,2024-03-04 08:00:00+08:00,160.665,167.354,160.117,161.02,1183,HSI,^HSI,13441192512940590183,2025-06-02 02:18:08.315850+08:00,甲辰,丁卯,壬戌,己亥,辛巳,甲辰,己酉,丙戌,辛未,丁辰,乙巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
125,2024-03-05 08:00:00+08:00,187.183,187.48,187.126,187.346,4665,HSI,^HSI,3990626496015034597,2025-06-02 02:18:08.315850+08:00,丙辰,戊辰,癸亥,辛亥,辛巳,甲辰,己酉,丙戌,癸未,戊巳,乙巳,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
126,2024-03-06 08:00:00+08:00,180.66,188.261,180.036,183.277,1567,HSI,^HSI,8749763368971915884,2025-06-02 02:18:08.315850+08:00,戊辰,己巳,甲子,癸亥,丁卯,甲辰,己酉,壬申,乙未,己午,丁卯,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
127,2024-03-07 08:00:00+08:00,118.086,123.039,110.87,121.702,1564,HSI,^HSI,16724513900812088187,2025-06-02 02:18:08.315850+08:00,庚辰,庚午,乙丑,乙亥,丁卯,甲辰,己酉,壬申,丁未,庚未,丁卯,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
128,2024-03-08 08:00:00+08:00,132.98,141.136,129.114,133.98,1306,HSI,^HSI,7810714402517229874,2025-06-02 02:18:08.315850+08:00,壬辰,辛未,丙寅,丁亥,丁卯,甲辰,己酉,壬申,己未,辛申,丁卯,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
129,2024-03-09 08:00:00+08:00,192.677,200.952,186.048,188.788,1550,HSI,^HSI,9196220507051497592,2025-06-02 02:18:08.315850+08:00,甲辰,壬申,丁卯,己亥,丁卯,甲辰,己酉,壬申,辛未,壬酉,壬卯,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
130,2024-03-10 08:00:00+08:00,169.255,176.317,162.839,172.543,2891,HSI,^HSI,5244386572355595916,2025-06-02 02:18:08.315850+08:00,丙辰,癸酉,戊辰,辛亥,丁卯,甲辰,己酉,壬申,癸未,癸戌,壬卯,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
131,2024-03-11 08:00:00+08:00,184.547,187.162,181.271,182.767,2481,HSI,^HSI,13376930059508908075,2025-06-02 02:18:08.315850+08:00,戊辰,甲戌,己巳,癸亥,丁卯,甲辰,己酉,壬申,乙未,甲亥,壬卯,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
132,2024-03-12 08:00:00+08:00,140.642,147.735,139.679,143.03,4787,HSI,^HSI,13200388778184972019,2025-06-02 02:18:08.315850+08:00,庚辰,乙亥,庚午,乙亥,丁卯,甲辰,己酉,壬申,丁未,乙子,癸卯,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
133,2024-03-13 08:00:00+08:00,156.583,159.426,155.463,156.172,3022,HSI,^HSI,17210717540053270573,2025-06-02 02:18:08.315850+08:00,壬辰,丙子,辛未,丁亥,丁卯,甲辰,己酉,壬申,己未,丙丑,癸卯,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
134,2024-03-14 08:00:00+08:00,194.766,204.631,187.559,191.761,5768,HSI,^HSI,9610367426091108849,2025-06-02 02:18:08.315850+08:00,甲辰,丁丑,壬申,己亥,丁卯,甲辰,己酉,壬申,辛未,丁寅,癸卯,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
135,2024-03-15 08:00:00+08:00,113.803,123.475,109.726,117.098,3708,HSI,^HSI,5541640331364971861,2025-06-02 02:18:08.315850+08:00,丙辰,戊寅,癸酉,辛亥,丁卯,甲辰,己酉,壬申,癸未,戊卯,戊卯,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
136,2024-03-16 08:00:00+08:00,161.203,161.678,155.43,156.816,4332,HSI,^HSI,2845608611824926230,2025-06-02 02:18:08.315850+08:00,戊辰,己卯,甲戌,癸亥,丁卯,甲辰,己酉,壬申,乙未,己辰,戊卯,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
137,2024-03-17 08:00:00+08:00,198.285,199.729,193.147,198.416,7971,HSI,^HSI,9166758500796716446,2025-06-02 02:18:08.315850+08:00,庚辰,庚辰,乙亥,乙亥,丁卯,甲辰,己酉,壬申,丁未,庚巳,己卯,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
138,2024-03-18 08:00:00+08:00,144.806,151.036,138.907,147.65,4256,HSI,^HSI,4653647325104759766,2025-06-02 02:18:08.315850+08:00,壬辰,辛巳,丙子,丁亥,丁卯,甲辰,己酉,壬申,己未,辛午,己卯,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
139,2024-03-19 08:00:00+08:00,114.49,120.023,109.487,111.272,7420,HSI,^HSI,3238989682680105801,2025-06-02 02:18:08.315850+08:00,甲辰,壬午,丁丑,己亥,丁卯,甲辰,己酉,壬申,辛未,壬未,己卯,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
140,2024-03-20 08:00:00+08:00,119.34,124.897,110.298,124.036,6764,HSI,^HSI,13754549544746021608,2025-06-02 02:18:08.315850+08:00,丙辰,癸未,戊寅,辛亥,丁卯,甲辰,己酉,壬申,癸未,癸申,甲午,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
141,2024-03-21 08:00:00+08:00,140.61,149.515,135.794,139.948,9576,HSI,^HSI,5702618830138005259,2025-06-02 02:18:08.315850+08:00,戊辰,甲申,己卯,癸亥,壬午,甲辰,己酉,丁亥,乙未,甲酉,甲午,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
142,2024-03-22 08:00:00+08:00,141.627,145.002,138.843,139.225,8088,HSI,^HSI,15772188094976245490,2025-06-02 02:18:08.315850+08:00,庚辰,乙酉,庚辰,乙亥,壬午,甲辰,己酉,丁亥,丁未,乙戌,甲午,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
143,2024-03-23 08:00:00+08:00,183.698,187.221,176.613,179.381,3627,HSI,^HSI,7484244603008443178,2025-06-02 02:18:08.315850+08:00,壬辰,丙戌,辛巳,丁亥,壬午,甲辰,己酉,丁亥,己未,丙亥,甲午,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
144,2024-03-24 08:00:00+08:00,161.395,167.815,153.509,156.12,1289,HSI,^HSI,11121548863338019643,2025-06-02 02:18:08.315850+08:00,甲辰,丁亥,壬午,己亥,壬午,甲辰,己酉,丁亥,辛未,丁子,乙午,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
145,2024-03-25 08:00:00+08:00,166.076,168.921,159.243,160.576,5629,HSI,^HSI,7147164038629575284,2025-06-02 02:18:08.315850+08:00,丙辰,戊子,癸未,辛亥,壬午,甲辰,己酉,丁亥,癸未,戊丑,乙午,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
146,2024-03-26 08:00:00+08:00,197.614,198.653,194.318,197.836,9190,HSI,^HSI,10470594739125958805,2025-06-02 02:18:08.315850+08:00,戊辰,己丑,甲申,癸亥,壬午,甲辰,己酉,丁亥,乙未,己寅,乙午,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
147,2024-03-27 08:00:00+08:00,152.338,158.379,144.877,146.717,5612,HSI,^HSI,10019386529582829248,2025-06-02 02:18:08.315850+08:00,庚辰,庚寅,乙酉,乙亥,壬午,甲辰,己酉,丁亥,丁未,庚卯,庚午,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
148,2024-03-28 08:00:00+08:00,142.142,147.69,133.817,139.988,9628,HSI,^HSI,4269815342617388414,2025-06-02 02:18:08.315850+08:00,壬辰,辛卯,丙戌,丁亥,壬午,甲辰,己酉,丁亥,己未,辛辰,庚午,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
149,2024-03-29 08:00:00+08:00,170.129,173.494,167.715,168.788,9093,HSI,^HSI,490327774694715949,2025-06-02 02:18:08.315850+08:00,甲辰,壬辰,丁亥,己亥,壬午,甲辰,己酉,丁亥,辛未,壬巳,庚午,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
150,2024-03-30 08:00:00+08:00,103.136,112.823,94.3788,111.161,6265,HSI,^HSI,9582605954494143167,2025-06-02 02:18:08.315850+08:00,丙辰,癸巳,戊子,辛亥,壬午,甲辰,己酉,丁亥,癸未,癸午,辛午,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
151,2024-03-31 08:00:00+08:00,150.084,155.95,144.218,151.568,8920,HSI,^HSI,12064476583903394764,2025-06-02 02:18:08.315850+08:00,戊辰,甲午,己丑,癸亥,壬午,甲辰,己酉,丁亥,乙未,甲未,辛午,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
152,2024-04-01 08:00:00+08:00,150.233,156.097,148.889,150.583,3534,HSI,^HSI,9427934853107644366,2025-06-02 02:18:08.315850+08:00,庚辰,乙未,庚寅,乙亥,壬午,甲辰,己酉,丁亥,丁未,乙申,辛午,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
153,2024-04-02 08:00:00+08:00,170.021,178.97,160.116,165.786,8216,HSI,^HSI,12553818269504257397,2025-06-02 02:18:08.315850+08:00,壬辰,丙申,辛卯,丁亥,壬午,甲辰,己酉,丁亥,己未,丙酉,丙午,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
154,2024-04-03 08:00:00+08:00,195.072,196.3,191.161,191.895,6385,HSI,^HSI,13609097132055076972,2025-06-02 02:18:08.315850+08:00,甲辰,丁酉,壬辰,己亥,壬午,甲辰,己酉,丁亥,辛未,丁戌,丙午,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
155,2024-04-04 08:00:00+08:00,141.174,142.929,135.366,138.217,6072,HSI,^HSI,6850318226229080852,2025-06-02 02:18:08.315850+08:00,丙辰,戊戌,癸巳,辛亥,壬午,甲辰,己酉,丁亥,癸未,戊亥,丙午,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
156,2024-04-05 08:00:00+08:00,117.935,120.389,117.92,119.582,5816,HSI,^HSI,1102075559161836287,2025-06-02 02:18:08.315850+08:00,戊辰,己亥,甲午,癸亥,戊辰,甲辰,己酉,癸酉,乙未,己子,戊辰,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
157,2024-04-06 08:00:00+08:00,160.827,170.002,155.852,156.169,3342,HSI,^HSI,12583060718038656468,2025-06-02 02:18:08.315850+08:00,庚辰,庚子,乙未,乙亥,戊辰,甲辰,己酉,癸酉,丁未,庚丑,戊辰,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
158,2024-04-07 08:00:00+08:00,170.069,173.249,169.481,170.964,5647,HSI,^HSI,15562970756694108454,2025-06-02 02:18:08.315850+08:00,壬辰,辛丑,丙申,丁亥,戊辰,甲辰,己酉,癸酉,己未,辛寅,戊辰,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
159,2024-04-08 08:00:00+08:00,129.016,137.602,128.101,133.748,1051,HSI,^HSI,9152751946261755568,2025-06-02 02:18:08.315850+08:00,甲辰,壬寅,丁酉,己亥,戊辰,甲辰,己酉,癸酉,辛未,壬卯,癸辰,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
160,2024-04-09 08:00:00+08:00,169.939,175.511,167.697,170.593,6682,HSI,^HSI,11102098261735336961,2025-06-02 02:18:08.315850+08:00,丙辰,癸卯,戊戌,辛亥,戊辰,甲辰,己酉,癸酉,癸未,癸辰,癸辰,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
161,2024-04-10 08:00:00+08:00,144.672,145.753,134.78,137.422,2419,HSI,^HSI,11566832302531041433,2025-06-02 02:18:08.315850+08:00,戊辰,甲辰,己亥,癸亥,戊辰,甲辰,己酉,癸酉,乙未,甲巳,癸辰,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
162,2024-04-11 08:00:00+08:00,125.402,131.871,119.737,122.935,3398,HSI,^HSI,9202956892570505476,2025-06-02 02:18:08.315850+08:00,庚辰,乙巳,庚子,乙亥,戊辰,甲辰,己酉,癸酉,丁未,乙午,甲辰,甲巳,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申
