,time,date,cs_base_hour_current_hour,cs_base_hour_current_day,cs_base_hour_current_hour_minus,cs_base_hour_current_month,cs_base_hour_current_year,cs_base_hour_current_month_minus,cs_base_day_current_hour,cs_base_day_current_day,cs_base_day_current_hour_minus,cs_base_day_current_month,cs_base_day_current_year,cs_base_day_current_month_minus,cs_base_hour_minus_current_hour,cs_base_hour_minus_current_day,cs_base_hour_minus_current_hour_minus,cs_base_hour_minus_current_month,cs_base_hour_minus_current_year,cs_base_hour_minus_current_month_minus,cs_base_month_current_hour,cs_base_month_current_day,cs_base_month_current_hour_minus,cs_base_month_current_month,cs_base_month_current_year,cs_base_month_current_month_minus,cs_base_year_current_hour,cs_base_year_current_day,cs_base_year_current_hour_minus,cs_base_year_current_month,cs_base_year_current_year,cs_base_year_current_month_minus,cs_base_month_minus_current_hour,cs_base_month_minus_current_day,cs_base_month_minus_current_hour_minus,cs_base_month_minus_current_month,cs_base_month_minus_current_year,cs_base_month_minus_current_month_minus
0,1733705435019574000,1733705435019574000,0,9,3,7,9,9,10,1,5,8,1,1,1,9,8,10,9,9,0,11,6,5,11,11,8,0,10,6,0,0,10,0,2,3,0,0
1,1733791835019574000,1733791835019574000,0,5,3,7,9,9,10,3,5,8,1,1,1,2,8,10,9,9,0,7,6,5,11,11,8,4,10,6,0,0,10,8,2,3,0,0
2,1733878235019574000,1733878235019574000,0,3,3,7,9,9,10,5,5,8,1,1,1,8,8,10,9,9,0,6,6,5,11,11,8,10,10,6,0,0,10,2,2,3,0,0
3,1733964635019574000,1733964635019574000,0,1,3,7,9,9,10,9,5,8,1,1,1,0,8,10,9,9,0,1,6,5,11,11,8,11,10,6,0,0,10,9,2,3,0,0
4,1734051035019574000,1734051035019574000,0,6,3,7,9,9,10,2,5,8,1,1,1,4,8,10,9,9,0,3,6,5,11,11,8,7,10,6,0,0,10,5,2,3,0,0
5,1734310235019574000,1734310235019574000,0,10,3,7,9,9,10,4,5,8,1,1,1,7,8,10,9,9,0,2,6,5,11,11,8,3,10,6,0,0,10,6,2,3,0,0
6,1734396635019574000,1734396635019574000,0,4,3,7,9,9,10,10,5,8,1,1,1,6,8,10,9,9,0,8,6,5,11,11,8,5,10,6,0,0,10,7,2,3,0,0
7,1734483035019574000,1734483035019574000,0,0,3,7,9,9,10,11,5,8,1,1,1,1,8,10,9,9,0,0,6,5,11,11,8,9,10,6,0,0,10,11,2,3,0,0
8,1734569435019574000,1734569435019574000,0,8,3,7,9,9,10,7,5,8,1,1,1,3,8,10,9,9,0,4,6,5,11,11,8,2,10,6,0,0,10,10,2,3,0,0
9,1734655835019574000,1734655835019574000,0,2,3,7,9,9,10,6,5,8,1,1,1,5,8,10,9,9,0,10,6,5,11,11,8,8,10,6,0,0,10,4,2,3,0,0
10,1734915035019574000,1734915035019574000,0,3,3,4,9,1,10,5,5,10,1,9,1,8,8,6,9,0,0,6,6,8,11,1,8,10,10,5,0,11,10,2,2,7,0,9
11,1735001435019574000,1735001435019574000,0,1,3,4,9,1,10,9,5,10,1,9,1,0,8,6,9,0,0,1,6,8,11,1,8,11,10,5,0,11,10,9,2,7,0,9
12,1735087835019574000,1735087835019574000,0,6,3,4,9,1,10,2,5,10,1,9,1,4,8,6,9,0,0,3,6,8,11,1,8,7,10,5,0,11,10,5,2,7,0,9
13,1735174235019574000,1735174235019574000,0,7,3,4,9,1,10,8,5,10,1,9,1,10,8,6,9,0,0,5,6,8,11,1,8,6,10,5,0,11,10,3,2,7,0,9
14,1735260635019574000,1735260635019574000,0,11,3,4,9,1,10,0,5,10,1,9,1,11,8,6,9,0,0,9,6,8,11,1,8,1,10,5,0,11,10,1,2,7,0,9
15,1735519835019574000,1735519835019574000,0,0,3,4,9,1,10,11,5,10,1,9,1,1,8,6,9,0,0,0,6,8,11,1,8,9,10,5,0,11,10,11,2,7,0,9
16,1735606235019574000,1735606235019574000,0,8,3,4,9,1,10,7,5,10,1,9,1,3,8,6,9,0,0,4,6,8,11,1,8,2,10,5,0,11,10,10,2,7,0,9
17,1735692635019574000,1735692635019574000,0,2,3,4,9,1,10,6,5,10,1,9,1,5,8,6,9,0,0,10,6,8,11,1,8,8,10,5,0,11,10,4,2,7,0,9
18,1735779035019574000,1735779035019574000,0,9,3,4,9,1,10,1,5,10,1,9,1,9,8,6,9,0,0,11,6,8,11,1,8,0,10,5,0,11,10,0,2,7,0,9
19,1735865435019574000,1735865435019574000,0,5,3,4,9,1,10,3,5,10,1,9,1,2,8,6,9,0,0,7,6,8,11,1,8,4,10,5,0,11,10,8,2,7,0,9
20,1736124635019574000,1736124635019574000,0,6,3,11,9,5,10,2,5,0,1,3,1,4,8,11,9,2,0,3,6,9,11,7,8,7,10,1,0,4,10,5,2,1,0,8
21,1736211035019574000,1736211035019574000,0,7,3,11,9,5,10,8,5,0,1,3,1,10,8,11,9,2,0,5,6,9,11,7,8,6,10,1,0,4,10,3,2,1,0,8
22,1736297435019574000,1736297435019574000,0,11,3,11,9,5,10,0,5,0,1,3,1,11,8,11,9,2,0,9,6,9,11,7,8,1,10,1,0,4,10,1,2,1,0,8
23,1736383835019574000,1736383835019574000,0,10,3,11,9,5,10,4,5,0,1,3,1,7,8,11,9,2,0,2,6,9,11,7,8,3,10,1,0,4,10,6,2,1,0,8
24,1736470235019574000,1736470235019574000,0,4,3,11,9,5,10,10,5,0,1,3,1,6,8,11,9,2,0,8,6,9,11,7,8,5,10,1,0,4,10,7,2,1,0,8
25,1736729435019574000,1736729435019574000,0,2,3,11,9,5,10,6,5,0,1,3,1,5,8,11,9,2,0,10,6,9,11,7,8,8,10,1,0,4,10,4,2,1,0,8
26,1736815835019574000,1736815835019574000,0,9,3,11,9,5,10,1,5,0,1,3,1,9,8,11,9,2,0,11,6,9,11,7,8,0,10,1,0,4,10,0,2,1,0,8
27,1736902235019574000,1736902235019574000,0,5,3,11,9,5,10,3,5,0,1,3,1,2,8,11,9,2,0,7,6,9,11,7,8,4,10,1,0,4,10,8,2,1,0,8
28,1736988635019574000,1736988635019574000,0,3,3,11,9,5,10,5,5,0,1,3,1,8,8,11,9,2,0,6,6,9,11,7,8,10,10,1,0,4,10,2,2,1,0,8
29,1737075035019574000,1737075035019574000,0,1,3,11,9,5,10,9,5,0,1,3,1,0,8,11,9,2,0,1,6,9,11,7,8,11,10,1,0,4,10,9,2,1,0,8
30,1737334235019574000,1737334235019574000,0,11,6,0,0,3,10,0,2,11,11,5,1,11,4,1,1,8,0,9,3,0,0,6,8,1,7,9,9,10,10,1,5,11,11,2
31,1737420635019574000,1737420635019574000,0,10,6,0,0,3,10,4,2,11,11,5,1,7,4,1,1,8,0,2,3,0,0,6,8,3,7,9,9,10,10,6,5,11,11,2
32,1737507035019574000,1737507035019574000,0,4,6,0,0,3,10,10,2,11,11,5,1,6,4,1,1,8,0,8,3,0,0,6,8,5,7,9,9,10,10,7,5,11,11,2
33,1737593435019574000,1737593435019574000,0,0,6,0,0,3,10,11,2,11,11,5,1,1,4,1,1,8,0,0,3,0,0,6,8,9,7,9,9,10,10,11,5,11,11,2
34,1737679835019574000,1737679835019574000,0,8,6,0,0,3,10,7,2,11,11,5,1,3,4,1,1,8,0,4,3,0,0,6,8,2,7,9,9,10,10,10,5,11,11,2
35,1737939035019574000,1737939035019574000,0,5,6,0,0,3,10,3,2,11,11,5,1,2,4,1,1,8,0,7,3,0,0,6,8,4,7,9,9,10,10,8,5,11,11,2
36,1738025435019574000,1738025435019574000,0,3,6,0,0,3,10,5,2,11,11,5,1,8,4,1,1,8,0,6,3,0,0,6,8,10,7,9,9,10,10,2,5,11,11,2
37,1738111835019574000,1738111835019574000,0,1,3,0,8,6,10,9,5,11,7,2,1,0,8,1,3,4,0,1,6,0,4,3,8,11,10,9,2,7,10,9,2,11,10,5
38,1738198235019574000,1738198235019574000,0,6,3,0,8,6,10,2,5,11,7,2,1,4,8,1,3,4,0,3,6,0,4,3,8,7,10,9,2,7,10,5,2,11,10,5
39,1738284635019574000,1738284635019574000,0,7,3,0,8,6,10,8,5,11,7,2,1,10,8,1,3,4,0,5,6,0,4,3,8,6,10,9,2,7,10,3,2,11,10,5
40,1738543835019574000,1738543835019574000,0,4,3,0,8,6,10,10,5,11,7,2,1,6,8,1,3,4,0,8,6,0,4,3,8,5,10,9,2,7,10,7,2,11,10,5
41,1738630235019574000,1738630235019574000,0,0,3,10,8,3,10,11,5,4,7,5,1,1,8,7,3,8,0,0,6,2,4,6,8,9,10,3,2,10,10,11,2,6,10,2
42,1738716635019574000,1738716635019574000,0,8,3,10,8,3,10,7,5,4,7,5,1,3,8,7,3,8,0,4,6,2,4,6,8,2,10,3,2,10,10,10,2,6,10,2
43,1738803035019574000,1738803035019574000,0,2,3,10,8,3,10,6,5,4,7,5,1,5,8,7,3,8,0,10,6,2,4,6,8,8,10,3,2,10,10,4,2,6,10,2
44,1738889435019574000,1738889435019574000,0,9,3,10,8,3,10,1,5,4,7,5,1,9,8,7,3,8,0,11,6,2,4,6,8,0,10,3,2,10,10,0,2,6,10,2
45,1739148635019574000,1739148635019574000,0,1,3,10,8,3,10,9,5,4,7,5,1,0,8,7,3,8,0,1,6,2,4,6,8,11,10,3,2,10,10,9,2,6,10,2
46,1739235035019574000,1739235035019574000,0,6,3,10,8,3,10,2,5,4,7,5,1,4,8,7,3,8,0,3,6,2,4,6,8,7,10,3,2,10,10,5,2,6,10,2
47,1739321435019574000,1739321435019574000,0,7,3,10,8,3,10,8,5,4,7,5,1,10,8,7,3,8,0,5,6,2,4,6,8,6,10,3,2,10,10,3,2,6,10,2
48,1739407835019574000,1739407835019574000,0,11,3,10,8,3,10,0,5,4,7,5,1,11,8,7,3,8,0,9,6,2,4,6,8,1,10,3,2,10,10,1,2,6,10,2
49,1739494235019574000,1739494235019574000,0,10,3,10,8,3,10,4,5,4,7,5,1,7,8,7,3,8,0,2,6,2,4,6,8,3,10,3,2,10,10,6,2,6,10,2
50,1739753435019574000,1739753435019574000,0,8,3,10,8,3,10,7,5,4,7,5,1,3,8,7,3,8,0,4,6,2,4,6,8,2,10,3,2,10,10,10,2,6,10,2
51,1739839835019574000,1739839835019574000,0,2,3,10,8,3,10,6,5,4,7,5,1,5,8,7,3,8,0,10,6,2,4,6,8,8,10,3,2,10,10,4,2,6,10,2
52,1739926235019574000,1739926235019574000,0,9,3,8,8,7,10,1,5,7,7,8,1,9,8,3,3,10,0,11,6,4,4,5,8,0,10,2,2,6,10,0,2,10,10,3
53,1740012635019574000,1740012635019574000,0,5,3,8,8,7,10,3,5,7,7,8,1,2,8,3,3,10,0,7,6,4,4,5,8,4,10,2,2,6,10,8,2,10,10,3
54,1740099035019574000,1740099035019574000,0,3,3,8,8,7,10,5,5,7,7,8,1,8,8,3,3,10,0,6,6,4,4,5,8,10,10,2,2,6,10,2,2,10,10,3
55,1740358235019574000,1740358235019574000,0,7,3,8,8,7,10,8,5,7,7,8,1,10,8,3,3,10,0,5,6,4,4,5,8,6,10,2,2,6,10,3,2,10,10,3
56,1740444635019574000,1740444635019574000,0,11,3,8,8,7,10,0,5,7,7,8,1,11,8,3,3,10,0,9,6,4,4,5,8,1,10,2,2,6,10,1,2,10,10,3
57,1740531035019574000,1740531035019574000,0,10,3,8,8,7,10,4,5,7,7,8,1,7,8,3,3,10,0,2,6,4,4,5,8,3,10,2,2,6,10,6,2,10,10,3
58,1740617435019574000,1740617435019574000,0,4,3,8,8,7,10,10,5,7,7,8,1,6,8,3,3,10,0,8,6,4,4,5,8,5,10,2,2,6,10,7,2,10,10,3
59,1740703835019574000,1740703835019574000,0,0,3,8,8,7,10,11,5,7,7,8,1,1,8,3,3,10,0,0,6,4,4,5,8,9,10,2,2,6,10,11,2,10,10,3
60,1740963035019574000,1740963035019574000,0,9,3,8,8,7,10,1,5,7,7,8,1,9,8,3,3,10,0,11,6,4,4,5,8,0,10,2,2,6,10,0,2,10,10,3
61,1741049435019574000,1741049435019574000,0,5,3,8,8,7,10,3,5,7,7,8,1,2,8,3,3,10,0,7,6,4,4,5,8,4,10,2,2,6,10,8,2,10,10,3
62,1741135835019574000,1741135835019574000,0,3,3,8,8,7,10,5,5,7,7,8,1,8,8,3,3,10,0,6,6,4,4,5,8,10,10,2,2,6,10,2,2,10,10,3
63,1741222235019574000,1741222235019574000,0,1,3,4,8,1,10,9,5,10,7,9,1,0,8,6,3,0,0,1,6,8,4,1,8,11,10,5,2,11,10,9,2,7,10,9
64,1741308635019574000,1741308635019574000,0,6,3,4,8,1,10,2,5,10,7,9,1,4,8,6,3,0,0,3,6,8,4,1,8,7,10,5,2,11,10,5,2,7,10,9
65,1741567835019574000,1741567835019574000,0,10,3,4,8,1,10,4,5,10,7,9,1,7,8,6,3,0,0,2,6,8,4,1,8,3,10,5,2,11,10,6,2,7,10,9
66,1741654235019574000,1741654235019574000,0,4,3,4,8,1,10,10,5,10,7,9,1,6,8,6,3,0,0,8,6,8,4,1,8,5,10,5,2,11,10,7,2,7,10,9
67,1741740635019574000,1741740635019574000,0,0,3,4,8,1,10,11,5,10,7,9,1,1,8,6,3,0,0,0,6,8,4,1,8,9,10,5,2,11,10,11,2,7,10,9
68,1741827035019574000,1741827035019574000,0,8,3,4,8,1,10,7,5,10,7,9,1,3,8,6,3,0,0,4,6,8,4,1,8,2,10,5,2,11,10,10,2,7,10,9
69,1741913435019574000,1741913435019574000,0,2,3,4,8,1,10,6,5,10,7,9,1,5,8,6,3,0,0,10,6,8,4,1,8,8,10,5,2,11,10,4,2,7,10,9
70,1742172635019574000,1742172635019574000,0,3,3,4,8,1,10,5,5,10,7,9,1,8,8,6,3,0,0,6,6,8,4,1,8,10,10,5,2,11,10,2,2,7,10,9
71,1742259035019574000,1742259035019574000,0,1,3,4,8,1,10,9,5,10,7,9,1,0,8,6,3,0,0,1,6,8,4,1,8,11,10,5,2,11,10,9,2,7,10,9
72,1742345435019574000,1742345435019574000,0,6,3,4,8,1,10,2,5,10,7,9,1,4,8,6,3,0,0,3,6,8,4,1,8,7,10,5,2,11,10,5,2,7,10,9
73,1742431835019574000,1742431835019574000,0,7,3,4,8,1,10,8,5,10,7,9,1,10,8,6,3,0,0,5,6,8,4,1,8,6,10,5,2,11,10,3,2,7,10,9
74,1742518235019574000,1742518235019574000,0,11,3,2,8,11,10,0,5,6,7,0,1,11,8,5,3,11,0,9,6,10,4,9,8,1,10,8,2,1,10,1,2,4,10,1
75,1742777435019574000,1742777435019574000,0,0,3,2,8,11,10,11,5,6,7,0,1,1,8,5,3,11,0,0,6,10,4,9,8,9,10,8,2,1,10,11,2,4,10,1
76,1742863835019574000,1742863835019574000,0,8,3,2,8,11,10,7,5,6,7,0,1,3,8,5,3,11,0,4,6,10,4,9,8,2,10,8,2,1,10,10,2,4,10,1
77,1742950235019574000,1742950235019574000,0,2,3,2,8,11,10,6,5,6,7,0,1,5,8,5,3,11,0,10,6,10,4,9,8,8,10,8,2,1,10,4,2,4,10,1
78,1743036635019574000,1743036635019574000,0,9,3,2,8,11,10,1,5,6,7,0,1,9,8,5,3,11,0,11,6,10,4,9,8,0,10,8,2,1,10,0,2,4,10,1
79,1743123035019574000,1743123035019574000,0,5,3,2,8,11,10,3,5,6,7,0,1,2,8,5,3,11,0,7,6,10,4,9,8,4,10,8,2,1,10,8,2,4,10,1
80,1743382235019574000,1743382235019574000,0,6,3,2,8,11,10,2,5,6,7,0,1,4,8,5,3,11,0,3,6,10,4,9,8,7,10,8,2,1,10,5,2,4,10,1
81,1743468635019574000,1743468635019574000,0,7,3,2,8,11,10,8,5,6,7,0,1,10,8,5,3,11,0,5,6,10,4,9,8,6,10,8,2,1,10,3,2,4,10,1
82,1743555035019574000,1743555035019574000,0,11,3,2,8,11,10,0,5,6,7,0,1,11,8,5,3,11,0,9,6,10,4,9,8,1,10,8,2,1,10,1,2,4,10,1
83,1743641435019574000,1743641435019574000,0,10,3,2,8,11,10,4,5,6,7,0,1,7,8,5,3,11,0,2,6,10,4,9,8,3,10,8,2,1,10,6,2,4,10,1
84,1743727835019574000,1743727835019574000,0,4,3,2,8,11,10,10,5,6,7,0,1,6,8,5,3,11,0,8,6,10,4,9,8,5,10,8,2,1,10,7,2,4,10,1
85,1743987035019574000,1743987035019574000,0,2,3,0,8,6,10,6,5,11,7,2,1,5,8,1,3,4,0,10,6,0,4,3,8,8,10,9,2,7,10,4,2,11,10,5
86,1744073435019574000,1744073435019574000,0,9,3,0,8,6,10,1,5,11,7,2,1,9,8,1,3,4,0,11,6,0,4,3,8,0,10,9,2,7,10,0,2,11,10,5
87,1744159835019574000,1744159835019574000,0,5,3,0,8,6,10,3,5,11,7,2,1,2,8,1,3,4,0,7,6,0,4,3,8,4,10,9,2,7,10,8,2,11,10,5
88,1744246235019574000,1744246235019574000,0,3,3,0,8,6,10,5,5,11,7,2,1,8,8,1,3,4,0,6,6,0,4,3,8,10,10,9,2,7,10,2,2,11,10,5
89,1744332635019574000,1744332635019574000,0,1,3,0,8,6,10,9,5,11,7,2,1,0,8,1,3,4,0,1,6,0,4,3,8,11,10,9,2,7,10,9,2,11,10,5
90,1744591835019574000,1744591835019574000,0,11,3,0,8,6,10,0,5,11,7,2,1,11,8,1,3,4,0,9,6,0,4,3,8,1,10,9,2,7,10,1,2,11,10,5
91,1744678235019574000,1744678235019574000,0,10,3,0,8,6,10,4,5,11,7,2,1,7,8,1,3,4,0,2,6,0,4,3,8,3,10,9,2,7,10,6,2,11,10,5
92,1744764635019574000,1744764635019574000,0,4,3,0,8,6,10,10,5,11,7,2,1,6,8,1,3,4,0,8,6,0,4,3,8,5,10,9,2,7,10,7,2,11,10,5
93,1744851035019574000,1744851035019574000,0,0,3,0,8,6,10,11,5,11,7,2,1,1,8,1,3,4,0,0,6,0,4,3,8,9,10,9,2,7,10,11,2,11,10,5
94,1744937435019574000,1744937435019574000,0,8,3,0,8,6,10,7,5,11,7,2,1,3,8,1,3,4,0,4,6,0,4,3,8,2,10,9,2,7,10,10,2,11,10,5
95,1745196635019574000,1745196635019574000,0,5,3,9,8,10,10,3,5,1,7,4,1,2,8,9,3,7,0,7,6,11,4,2,8,4,10,0,2,3,10,8,2,0,10,6
96,1745283035019574000,1745283035019574000,0,3,3,9,8,10,10,5,5,1,7,4,1,8,8,9,3,7,0,6,6,11,4,2,8,10,10,0,2,3,10,2,2,0,10,6
97,1745369435019574000,1745369435019574000,0,1,3,9,8,10,10,9,5,1,7,4,1,0,8,9,3,7,0,1,6,11,4,2,8,11,10,0,2,3,10,9,2,0,10,6
98,1745455835019574000,1745455835019574000,0,6,3,9,8,10,10,2,5,1,7,4,1,4,8,9,3,7,0,3,6,11,4,2,8,7,10,0,2,3,10,5,2,0,10,6
99,1745542235019574000,1745542235019574000,0,7,3,9,8,10,10,8,5,1,7,4,1,10,8,9,3,7,0,5,6,11,4,2,8,6,10,0,2,3,10,3,2,0,10,6
100,1745801435019574000,1745801435019574000,0,4,3,9,8,10,10,10,5,1,7,4,1,6,8,9,3,7,0,8,6,11,4,2,8,5,10,0,2,3,10,7,2,0,10,6
101,1745887835019574000,1745887835019574000,0,0,3,9,8,10,10,11,5,1,7,4,1,1,8,9,3,7,0,0,6,11,4,2,8,9,10,0,2,3,10,11,2,0,10,6
102,1745974235019574000,1745974235019574000,0,8,3,9,8,10,10,7,5,1,7,4,1,3,8,9,3,7,0,4,6,11,4,2,8,2,10,0,2,3,10,10,2,0,10,6
103,1746060635019574000,1746060635019574000,0,2,3,9,8,10,10,6,5,1,7,4,1,5,8,9,3,7,0,10,6,11,4,2,8,8,10,0,2,3,10,4,2,0,10,6
104,1746147035019574000,1746147035019574000,0,9,3,9,8,10,10,1,5,1,7,4,1,9,8,9,3,7,0,11,6,11,4,2,8,0,10,0,2,3,10,0,2,0,10,6
105,1746406235019574000,1746406235019574000,0,1,3,9,8,10,10,9,5,1,7,4,1,0,8,9,3,7,0,1,6,11,4,2,8,11,10,0,2,3,10,9,2,0,10,6
106,1746492635019574000,1746492635019574000,0,6,3,8,8,7,10,2,5,7,7,8,1,4,8,3,3,10,0,3,6,4,4,5,8,7,10,2,2,6,10,5,2,10,10,3
107,1746579035019574000,1746579035019574000,0,7,3,8,8,7,10,8,5,7,7,8,1,10,8,3,3,10,0,5,6,4,4,5,8,6,10,2,2,6,10,3,2,10,10,3
108,1746665435019574000,1746665435019574000,0,11,3,8,8,7,10,0,5,7,7,8,1,11,8,3,3,10,0,9,6,4,4,5,8,1,10,2,2,6,10,1,2,10,10,3
109,1746751835019574000,1746751835019574000,0,10,3,8,8,7,10,4,5,7,7,8,1,7,8,3,3,10,0,2,6,4,4,5,8,3,10,2,2,6,10,6,2,10,10,3
110,1747011035019574000,1747011035019574000,0,8,3,8,8,7,10,7,5,7,7,8,1,3,8,3,3,10,0,4,6,4,4,5,8,2,10,2,2,6,10,10,2,10,10,3
111,1747097435019574000,1747097435019574000,0,2,3,8,8,7,10,6,5,7,7,8,1,5,8,3,3,10,0,10,6,4,4,5,8,8,10,2,2,6,10,4,2,10,10,3
112,1747183835019574000,1747183835019574000,0,9,3,8,8,7,10,1,5,7,7,8,1,9,8,3,3,10,0,11,6,4,4,5,8,0,10,2,2,6,10,0,2,10,10,3
113,1747270235019574000,1747270235019574000,0,5,3,8,8,7,10,3,5,7,7,8,1,2,8,3,3,10,0,7,6,4,4,5,8,4,10,2,2,6,10,8,2,10,10,3
114,1747356635019574000,1747356635019574000,0,3,3,8,8,7,10,5,5,7,7,8,1,8,8,3,3,10,0,6,6,4,4,5,8,10,10,2,2,6,10,2,2,10,10,3
115,1747615835019574000,1747615835019574000,0,7,3,8,8,7,10,8,5,7,7,8,1,10,8,3,3,10,0,5,6,4,4,5,8,6,10,2,2,6,10,3,2,10,10,3
116,1747702235019574000,1747702235019574000,0,11,3,8,8,7,10,0,5,7,7,8,1,11,8,3,3,10,0,9,6,4,4,5,8,1,10,2,2,6,10,1,2,10,10,3
117,1747788635019574000,1747788635019574000,0,10,3,5,8,4,10,4,5,3,7,10,1,7,8,2,3,6,0,2,6,7,4,8,8,3,10,4,2,5,10,6,2,8,10,7
118,1747875035019574000,1747875035019574000,0,4,3,5,8,4,10,10,5,3,7,10,1,6,8,2,3,6,0,8,6,7,4,8,8,5,10,4,2,5,10,7,2,8,10,7
119,1747961435019574000,1747961435019574000,0,0,3,5,8,4,10,11,5,3,7,10,1,1,8,2,3,6,0,0,6,7,4,8,8,9,10,4,2,5,10,11,2,8,10,7
120,1748220635019574000,1748220635019574000,0,9,3,5,8,4,10,1,5,3,7,10,1,9,8,2,3,6,0,11,6,7,4,8,8,0,10,4,2,5,10,0,2,8,10,7
121,1748307035019574000,1748307035019574000,0,5,3,5,8,4,10,3,5,3,7,10,1,2,8,2,3,6,0,7,6,7,4,8,8,4,10,4,2,5,10,8,2,8,10,7
122,1748393435019574000,1748393435019574000,0,3,3,5,8,4,10,5,5,3,7,10,1,8,8,2,3,6,0,6,6,7,4,8,8,10,10,4,2,5,10,2,2,8,10,7
123,1748479835019574000,1748479835019574000,0,1,3,5,8,4,10,9,5,3,7,10,1,0,8,2,3,6,0,1,6,7,4,8,8,11,10,4,2,5,10,9,2,8,10,7
124,1748566235019574000,1748566235019574000,0,6,3,5,8,4,10,2,5,3,7,10,1,4,8,2,3,6,0,3,6,7,4,8,8,7,10,4,2,5,10,5,2,8,10,7
125,1748825435019574000,1748825435019574000,0,10,3,5,8,4,10,4,5,3,7,10,1,7,8,2,3,6,0,2,6,7,4,8,8,3,10,4,2,5,10,6,2,8,10,7
126,1748911835019574000,1748911835019574000,0,4,3,5,8,4,10,10,5,3,7,10,1,6,8,2,3,6,0,8,6,7,4,8,8,5,10,4,2,5,10,7,2,8,10,7
127,1748998235019574000,1748998235019574000,0,0,3,5,8,4,10,11,5,3,7,10,1,1,8,2,3,6,0,0,6,7,4,8,8,9,10,4,2,5,10,11,2,8,10,7
128,1749084635019574000,1749084635019574000,0,8,3,5,8,4,10,7,5,3,7,10,1,3,8,2,3,6,0,4,6,7,4,8,8,2,10,4,2,5,10,10,2,8,10,7
129,1749171035019574000,1749171035019574000,0,2,6,2,5,6,10,6,2,6,3,2,1,5,4,5,2,4,0,10,3,10,7,3,8,8,7,8,4,7,10,4,5,4,8,5
130,1749430235019574000,1749430235019574000,0,3,6,2,5,6,10,5,2,6,3,2,1,8,4,5,2,4,0,6,3,10,7,3,8,10,7,8,4,7,10,2,5,4,8,5
131,1749516635019574000,1749516635019574000,0,1,6,2,5,6,10,9,2,6,3,2,1,0,4,5,2,4,0,1,3,10,7,3,8,11,7,8,4,7,10,9,5,4,8,5
132,1749603035019574000,1749603035019574000,0,6,6,2,5,6,10,2,2,6,3,2,1,4,4,5,2,4,0,3,3,10,7,3,8,7,7,8,4,7,10,5,5,4,8,5
133,1749689435019574000,1749689435019574000,0,7,6,2,5,6,10,8,2,6,3,2,1,10,4,5,2,4,0,5,3,10,7,3,8,6,7,8,4,7,10,3,5,4,8,5
134,1749775835019574000,1749775835019574000,0,11,6,2,5,6,10,0,2,6,3,2,1,11,4,5,2,4,0,9,3,10,7,3,8,1,7,8,4,7,10,1,5,4,8,5
135,1750035035019574000,1750035035019574000,0,0,6,2,5,6,10,11,2,6,3,2,1,1,4,5,2,4,0,0,3,10,7,3,8,9,7,8,4,7,10,11,5,4,8,5
136,1750121435019574000,1750121435019574000,0,8,6,2,5,6,10,7,2,6,3,2,1,3,4,5,2,4,0,4,3,10,7,3,8,2,7,8,4,7,10,10,5,4,8,5
137,1750207835019574000,1750207835019574000,0,2,6,2,5,6,10,6,2,6,3,2,1,5,4,5,2,4,0,10,3,10,7,3,8,8,7,8,4,7,10,4,5,4,8,5
138,1750294235019574000,1750294235019574000,0,9,6,2,5,6,10,1,2,6,3,2,1,9,4,5,2,4,0,11,3,10,7,3,8,0,7,8,4,7,10,0,5,4,8,5
139,1750380635019574000,1750380635019574000,0,5,6,2,5,6,10,3,2,6,3,2,1,2,4,5,2,4,0,7,3,10,7,3,8,4,7,8,4,7,10,8,5,4,8,5
140,1750639835019574000,1750639835019574000,0,6,6,3,5,10,10,2,2,5,3,4,1,4,4,8,2,7,0,3,3,6,7,2,8,7,7,10,4,3,10,5,5,2,8,6
141,1750726235019574000,1750726235019574000,0,7,6,3,5,10,10,8,2,5,3,4,1,10,4,8,2,7,0,5,3,6,7,2,8,6,7,10,4,3,10,3,5,2,8,6
142,1750812635019574000,1750812635019574000,0,11,6,3,5,10,10,0,2,5,3,4,1,11,4,8,2,7,0,9,3,6,7,2,8,1,7,10,4,3,10,1,5,2,8,6
143,1750899035019574000,1750899035019574000,0,10,6,3,5,10,10,4,2,5,3,4,1,7,4,8,2,7,0,2,3,6,7,2,8,3,7,10,4,3,10,6,5,2,8,6
144,1750985435019574000,1750985435019574000,0,4,6,3,5,10,10,10,2,5,3,4,1,6,4,8,2,7,0,8,3,6,7,2,8,5,7,10,4,3,10,7,5,2,8,6
145,1751244635019574000,1751244635019574000,0,2,6,3,5,10,10,6,2,5,3,4,1,5,4,8,2,7,0,10,3,6,7,2,8,8,7,10,4,3,10,4,5,2,8,6
146,1751331035019574000,1751331035019574000,0,9,6,3,5,10,10,1,2,5,3,4,1,9,4,8,2,7,0,11,3,6,7,2,8,0,7,10,4,3,10,0,5,2,8,6
147,1751417435019574000,1751417435019574000,0,5,6,3,5,10,10,3,2,5,3,4,1,2,4,8,2,7,0,7,3,6,7,2,8,4,7,10,4,3,10,8,5,2,8,6
148,1751503835019574000,1751503835019574000,0,3,6,3,5,10,10,5,2,5,3,4,1,8,4,8,2,7,0,6,3,6,7,2,8,10,7,10,4,3,10,2,5,2,8,6
149,1751590235019574000,1751590235019574000,0,1,6,3,5,10,10,9,2,5,3,4,1,0,4,8,2,7,0,1,3,6,7,2,8,11,7,10,4,3,10,9,5,2,8,6
