,Open_x,High_x,Low_x,Close_x,Volume_x,current_hour_pillar,current_day_pillar,current_day_pillar_minus,current_hour_pillar_minus,current_month_pillar,current_year_pillar,current_year_pillar_minus,current_month_pillar_minus,current_wuxi_hour,current_wuxi_day,current_wuxi_month,current_wuxi_year,base_year_pillar,base_month_pillar,base_day_pillar,base_hour_pillar,base_month_pillar_minus,base_hour_pillar_minus,base_year_pillar_minus,base_day_pillar_minus,year,month,day,hour,dayofweek,quarter,dayofyear,weekofyear,current_hour_pillar_heavenly,current_hour_pillar_earthly,current_hour_pillar_heavenly_sin,current_hour_pillar_heavenly_cos,current_hour_pillar_earthly_sin,current_hour_pillar_earthly_cos,current_day_pillar_heavenly,current_day_pillar_earthly,current_day_pillar_heavenly_sin,current_day_pillar_heavenly_cos,current_day_pillar_earthly_sin,current_day_pillar_earthly_cos,current_day_pillar_minus_heavenly,current_day_pillar_minus_earthly,current_day_pillar_minus_heavenly_sin,current_day_pillar_minus_heavenly_cos,current_day_pillar_minus_earthly_sin,current_day_pillar_minus_earthly_cos,current_hour_pillar_minus_heavenly,current_hour_pillar_minus_earthly,current_hour_pillar_minus_heavenly_sin,current_hour_pillar_minus_heavenly_cos,current_hour_pillar_minus_earthly_sin,current_hour_pillar_minus_earthly_cos,current_month_pillar_heavenly,current_month_pillar_earthly,current_month_pillar_heavenly_sin,current_month_pillar_heavenly_cos,current_month_pillar_earthly_sin,current_month_pillar_earthly_cos,current_year_pillar_heavenly,current_year_pillar_earthly,current_year_pillar_heavenly_sin,current_year_pillar_heavenly_cos,current_year_pillar_earthly_sin,current_year_pillar_earthly_cos,current_year_pillar_minus_heavenly,current_year_pillar_minus_earthly,current_year_pillar_minus_heavenly_sin,current_year_pillar_minus_heavenly_cos,current_year_pillar_minus_earthly_sin,current_year_pillar_minus_earthly_cos,current_month_pillar_minus_heavenly,current_month_pillar_minus_earthly,current_month_pillar_minus_heavenly_sin,current_month_pillar_minus_heavenly_cos,current_month_pillar_minus_earthly_sin,current_month_pillar_minus_earthly_cos,base_year_pillar_heavenly,base_year_pillar_earthly,base_year_pillar_heavenly_sin,base_year_pillar_heavenly_cos,base_year_pillar_earthly_sin,base_year_pillar_earthly_cos,base_month_pillar_heavenly,base_month_pillar_earthly,base_month_pillar_heavenly_sin,base_month_pillar_heavenly_cos,base_month_pillar_earthly_sin,base_month_pillar_earthly_cos,base_day_pillar_heavenly,base_day_pillar_earthly,base_day_pillar_heavenly_sin,base_day_pillar_heavenly_cos,base_day_pillar_earthly_sin,base_day_pillar_earthly_cos,base_hour_pillar_heavenly,base_hour_pillar_earthly,base_hour_pillar_heavenly_sin,base_hour_pillar_heavenly_cos,base_hour_pillar_earthly_sin,base_hour_pillar_earthly_cos,base_month_pillar_minus_heavenly,base_month_pillar_minus_earthly,base_month_pillar_minus_heavenly_sin,base_month_pillar_minus_heavenly_cos,base_month_pillar_minus_earthly_sin,base_month_pillar_minus_earthly_cos,base_hour_pillar_minus_heavenly,base_hour_pillar_minus_earthly,base_hour_pillar_minus_heavenly_sin,base_hour_pillar_minus_heavenly_cos,base_hour_pillar_minus_earthly_sin,base_hour_pillar_minus_earthly_cos,base_year_pillar_minus_heavenly,base_year_pillar_minus_earthly,base_year_pillar_minus_heavenly_sin,base_year_pillar_minus_heavenly_cos,base_year_pillar_minus_earthly_sin,base_year_pillar_minus_earthly_cos,base_day_pillar_minus_heavenly,base_day_pillar_minus_earthly,base_day_pillar_minus_heavenly_sin,base_day_pillar_minus_heavenly_cos,base_day_pillar_minus_earthly_sin,base_day_pillar_minus_earthly_cos,cs_base_hour_current_hour,cs_base_hour_current_day,cs_base_hour_current_hour_minus,cs_base_hour_current_month,cs_base_hour_current_year,cs_base_hour_current_month_minus,cs_base_day_current_hour,cs_base_day_current_day,cs_base_day_current_hour_minus,cs_base_day_current_month,cs_base_day_current_year,cs_base_day_current_month_minus,cs_base_hour_minus_current_hour,cs_base_hour_minus_current_day,cs_base_hour_minus_current_hour_minus,cs_base_hour_minus_current_month,cs_base_hour_minus_current_year,cs_base_hour_minus_current_month_minus,cs_base_month_current_hour,cs_base_month_current_day,cs_base_month_current_hour_minus,cs_base_month_current_month,cs_base_month_current_year,cs_base_month_current_month_minus,cs_base_year_current_hour,cs_base_year_current_day,cs_base_year_current_hour_minus,cs_base_year_current_month,cs_base_year_current_year,cs_base_year_current_month_minus,cs_base_month_minus_current_hour,cs_base_month_minus_current_day,cs_base_month_minus_current_hour_minus,cs_base_month_minus_current_month,cs_base_month_minus_current_year,cs_base_month_minus_current_month_minus,target
current_hour_pillar_heavenly,0.0374477,0.0358117,0.0326163,0.0290126,0.0118141,1,-0.513646,-0.516498,-0.102648,0.00652531,0.00301645,-0.00737359,0.00209086,0.097367,-0.513365,0.0190714,0.00478852,,,,,,,,,0.00811111,-0.00844852,0.00460995,,0.00995545,-0.00939234,-0.00804974,0.00261535,1,,-0.0767761,0.0512041,,,-0.515889,-0.00290199,0.00225823,0.00019089,0.000972497,-0.000514032,-0.520377,0.00526644,-0.00225823,-0.00019089,0.00017298,0.00543015,-0.104206,0.000234094,0.0767761,-0.0512041,-0.000234094,-0.000234094,0.00590935,-0.000819535,0.00101157,-0.00395505,-0.00167063,-0.00330004,0.00301645,0.00756425,-0.00610475,0.00545268,0.00392727,0.00576079,-0.00737359,0.00737359,0.00610475,-0.00545268,-0.00163948,-0.00757648,0.00321684,-0.00142571,-0.00101157,0.00395505,-0.00114179,0.00376783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00769498,0.000234094,0.000729786,-0.00190259,0.00430465,,0.00431427,0.000234094,-0.00446636,0.00418635,-0.00733557,,0.00192973,-0.000234094,0.00569877,-0.00190259,0.00808532,,0.0115177,0.000234094,-0.00259577,-0.00418635,-0.00326378,,-0.00385814,0.000234094,-0.00464237,0.00190259,-0.00264531,,-0.00480845,-0.000234094,-0.00365929,0.00418635,-0.00431668,0.000232346
current_hour_pillar_earthly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
current_hour_pillar_heavenly_sin,-0.0290299,-0.0202597,-0.0281936,-0.0221775,-0.0268552,-0.0767761,0.309618,0.298527,0.980883,-0.0156297,0.000390246,0.00409907,-0.0074903,0.309163,0.309266,0.0115556,0.00250811,,,,,,,,,-0.00771584,0.0051333,0.0134945,,-0.010445,0.00453258,0.00616888,-0.00395958,-0.0767761,,1,0.00137655,,,0.310814,0.00273513,-0.00589142,-0.000870588,-0.00363766,-0.000256897,0.298886,0.0131527,0.00589142,0.000870588,-0.00300962,-0.00587099,0.995972,-0.00338483,-1,-0.00137655,0.00338483,0.00338483,-0.0149214,-0.0112285,0.00526253,-0.00704785,0.000948352,0.0049681,0.000390246,-0.00566297,0.00580725,-0.00168121,-0.000209947,-0.00316224,0.00409907,-0.00409907,-0.00580725,0.00168121,-0.00190052,0.00457208,-0.00687385,-0.0127177,-0.00526253,0.00704785,0.00213677,-0.00794121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00742781,-0.00338483,0.00160485,-0.00180422,0.00286995,,0.00768893,-0.00338483,-0.0147355,-0.000267427,0.00476408,,-0.0109352,0.00338483,0.0136676,-0.00180422,-0.0058296,,-0.00636044,-0.00338483,0.000270717,0.000267427,0.012348,,0.00970973,-0.00338483,-0.0123031,0.00180422,0.00445948,,0.0052475,0.00338483,-0.00198715,-0.000267427,-0.00520374,0.0605024
current_hour_pillar_heavenly_cos,-0.0694666,-0.0749835,-0.0712303,-0.0732825,0.011869,0.0512041,-0.204219,-0.196576,0.00310579,0.0125246,-0.0109855,0.0112725,-0.00586912,0.947171,-0.204149,-0.00293156,-0.00759098,,,,,,,,,-0.00251178,0.00826989,0.03684,,0.00261098,0.00897896,0.0111884,0.00778693,0.0512041,,0.00137655,1,,,-0.205822,0.00290082,0.00360869,-0.00788442,0.00457841,-0.00584623,-0.200138,0.0193398,-0.00360869,0.00788442,0.00333521,-0.00531219,0.00144707,0.00967804,-0.00137655,-1,-0.00967804,-0.00967804,0.0125561,0.00439356,-0.0149124,-0.00283501,0.00467508,-0.00504961,-0.0109855,-0.00706846,0.00189047,-0.0124986,-0.0120885,-0.00893101,0.0112725,-0.0112725,-0.00189047,0.0124986,0.011177,0.0104719,-0.00625532,0.0112474,0.0149124,0.00283501,0.00180239,0.00292755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00864563,0.00967804,0.00709453,0.0117333,-0.00595611,,0.00679519,0.00967804,0.00802036,-0.0127514,0.00327155,,-0.0070377,-0.00967804,-0.00464774,0.0117333,0.00205713,,-0.00334769,0.00967804,0.0104248,0.0127514,-0.0106787,,0.00338878,0.00967804,-0.000266997,-0.0117333,-0.00216034,,0.00854125,-0.00967804,-0.00640732,-0.0127514,0.00905085,-0.0466391
current_hour_pillar_earthly_sin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
current_hour_pillar_earthly_cos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
current_day_pillar_heavenly,-0.00360617,0.000406002,0.00146033,0.00588221,-0.0540915,-0.515889,0.995142,-0.150302,0.299237,-0.0402873,-0.00578488,0.0115262,0.028758,-0.122119,0.995139,0.0793435,-0.00602048,,,,,,,,,-0.00915571,0.00238482,0.0413767,,-0.012644,0.00115996,0.00562539,0.00180273,-0.515889,,0.310814,-0.205822,,,1,-0.00332388,-0.661659,0.0340876,-0.0106334,0.00102177,-0.149697,-0.00946098,0.661659,-0.0340876,0.0314651,-0.0183737,0.303196,0.00262726,-0.310814,0.205822,-0.00262726,-0.00262726,-0.0349343,-0.0637297,0.0385543,-0.0486146,0.0458305,0.0504086,-0.00578488,-0.0110698,0.00689095,-0.00936062,-0.00735562,-0.00819498,0.0115262,-0.0115262,-0.00689095,0.00936062,0.00459355,0.0118031,0.026008,0.0484633,-0.0385543,0.0486146,-0.0350133,-0.0266139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00804491,0.00262726,0.0236381,0.0054524,-0.0134372,,-0.0129611,0.00262726,-0.00413021,-0.00812246,0.0139702,,0.00720901,-0.00262726,0.0339619,0.0054524,-0.0339081,,0.00708524,0.00262726,-0.0208676,0.00812246,0.00282122,,-0.00521985,0.00262726,-0.0135785,-0.0054524,0.032388,,-0.0125447,-0.00262726,-0.00294973,-0.00812246,0.00732053,0.082278
current_day_pillar_earthly,0.069461,0.0738563,0.061297,0.0600191,-0.0310868,-0.00290199,0.0913081,0.0146986,0.00176069,0.00763875,0.00231922,-0.0173078,-0.0433722,0.00361693,0.0190209,0.0374028,0.0163919,,,,,,,,,0.00595176,0.000775676,0.0121908,,-0.00779817,-0.000199483,0.00185353,-0.00804164,-0.00290199,,0.00273513,0.00290082,,,-0.00332388,1,-0.000708948,-0.0120751,-0.348146,-0.441222,0.00869416,0.00105426,0.000708948,0.0120751,0.284565,0.400353,0.00242208,-0.00360737,-0.00273513,-0.00290082,0.00360737,0.00360737,0.00864644,-0.0118711,-0.0383482,-0.0358428,0.00597701,-0.0204187,0.00231922,0.0211134,-0.00739963,0.0109232,0.00641421,0.006032,-0.0173078,0.0173078,0.00739963,-0.0109232,-0.00249673,-0.0199149,-0.0410205,-0.0234377,0.0383482,0.0358428,-0.0166131,0.0286771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.354632,-0.00360737,0.000694124,-0.0067534,-0.0206131,,0.272119,-0.00360737,-0.0138058,0.00964563,-0.0251079,,-0.410407,0.00360737,0.0104694,-0.0067534,0.0134887,,-0.269112,-0.00360737,0.0216569,-0.00964563,-0.0124045,,0.276477,-0.00360737,-0.0239425,0.0067534,-0.0126143,,0.286045,0.00360737,-0.00440324,0.00964563,0.00630675,0.0116924
current_day_pillar_heavenly_sin,-0.0553035,-0.0517217,-0.0521763,-0.0514185,0.0597109,0.00225823,-0.658299,0.654877,-0.00664315,0.0560768,0.0075512,-0.0139852,-0.0666825,0.00169345,-0.6585,-0.143979,0.0102992,,,,,,,,,0.00895355,-0.00176618,-0.0595118,,0.00690088,0.000342131,-0.006465,-0.0128858,0.00225823,,-0.00589142,0.00360869,,,-0.661659,-0.000708948,1,-0.00228229,0.0134122,0.000778121,0.656843,0.0240917,-1,0.00228229,-0.0514749,0.0237399,-0.00586775,-0.00495962,0.00589142,-0.00360869,0.00495962,0.00495962,0.0505956,0.0862651,-0.079354,0.0634957,-0.0685779,-0.0807944,0.0075512,0.0130561,-0.0067388,0.0118041,0.00957241,0.0093608,-0.0139852,0.0139852,0.0067388,-0.0118041,-0.0067082,-0.0143327,-0.0624658,-0.0874067,0.079354,-0.0634957,0.053841,0.050269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00320867,-0.00495962,-0.0342059,-0.00806402,0.0105577,,0.00469899,-0.00495962,0.000258708,0.0107513,-0.00602792,,0.00243072,0.00495962,-0.0480123,-0.00806402,0.0375478,,-0.000598731,-0.00495962,0.0389063,-0.0107513,-0.00894568,,-0.00415968,-0.00495962,0.0163477,0.00806402,-0.036403,,0.00268133,0.00495962,0.00309026,0.0107513,-0.00370208,-0.0528101
current_day_pillar_heavenly_cos,0.0251692,0.0243918,0.0251198,0.0202548,0.00257333,0.00019089,0.0326243,-0.0290832,-3.49665e-05,0.0478418,-0.00823583,0.00969711,-0.0779399,-0.00760823,0.0329103,0.15953,-0.00311951,,,,,,,,,-0.00521075,-0.00519102,0.0757801,,0.00350038,-0.00656964,0.000733097,0.00948302,0.00019089,,-0.000870588,-0.00788442,,,0.0340876,-0.0120751,-0.00228229,1,-0.0035371,0.0138393,-0.031274,0.0219071,0.00228229,-1,-0.0152614,-0.0451335,-0.00102086,0.00559453,0.000870588,0.00788442,-0.00559453,-0.00559453,0.0541886,-0.0333843,-0.0905635,-0.0500517,0.0241374,-0.0405284,-0.00823583,-0.00693711,0.00392182,-0.00987211,-0.00911749,-0.00817907,0.00969711,-0.00969711,-0.00392182,0.00987211,0.00760289,0.0091286,-0.0751841,-0.0352822,0.0905635,0.0500517,-0.000717514,0.0574542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0112051,0.00559453,0.0259492,0.00778828,0.014826,,-0.0106331,0.00559453,-0.0244592,-0.00943858,-0.0128901,,0.0121314,-0.00559453,0.0300912,0.00778828,0.0205299,,0.00281786,0.00559453,0.0564123,0.00943858,-0.0082367,,-0.00517596,0.00559453,-0.0544222,-0.00778828,-0.00041288,,-0.0108796,-0.00559453,-0.0280611,-0.00943858,-0.0116567,-0.0125733
current_day_pillar_earthly_sin,-0.0619003,-0.0554628,-0.0609197,-0.0569061,0.054949,0.000972497,-0.0372284,0.030646,-0.00245141,-0.00848035,-0.0240263,0.028963,0.00739629,0.00319359,-0.0124686,-0.0669207,-0.0239113,,,,,,,,,0.00844697,-0.00973798,0.00451682,,0.00518094,-0.00598468,-0.00954944,-0.0189556,0.000972497,,-0.00363766,0.00457841,,,-0.0106334,-0.348146,0.0134122,-0.0035371,1,-8.22667e-05,0.00564666,0.320206,-0.0134122,0.0035371,-0.865058,-0.0420089,-0.00354724,0.00601597,0.00363766,-0.00457841,-0.00601597,-0.00601597,-0.00462118,0.00327881,0.00278234,0.00358543,0.00671464,0.0080021,-0.0240263,-0.0211231,0.0228765,-0.0280753,-0.0252227,-0.0306341,0.028963,-0.028963,-0.0228765,0.0280753,0.0176229,0.0262714,0.0035352,0.0334971,-0.00278234,-0.00358543,-0.00591055,-0.0119025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125675,0.00601597,0.028984,0.0150081,0.0121158,,0.328786,0.00601597,0.0251137,-0.0237858,0.053957,,0.217381,-0.00601597,0.0152941,0.0150081,-0.0289511,,-0.126633,0.00601597,0.0169144,0.0237858,0.0103445,,-0.326559,0.00601597,-0.011562,-0.0150081,0.0259769,,0.27412,-0.00601597,-0.00849805,-0.0237858,0.0032072,-0.0532892
current_day_pillar_earthly_cos,0.00493395,-0.00116387,-0.00103706,0.00776308,-0.0733819,-0.000514032,-0.0417209,0.0369031,0.00270604,0.0494081,0.0156416,0.00187008,0.00940834,-0.00557261,-0.049284,-0.0326976,-0.0188786,,,,,,,,,-0.00450036,0.00701934,-0.0251917,,0.00412858,0.00861343,0.00501669,0.0104302,-0.000514032,,-0.000256897,-0.00584623,,,0.00102177,-0.441222,0.000778121,0.0138393,-8.22667e-05,1,0.00194603,0.359352,-0.000778121,-0.0138393,0.0282589,-0.867032,-0.000344216,0.017545,0.000256897,0.00584623,-0.017545,-0.017545,0.0491465,0.012162,-0.00557454,-0.00728333,0.0186052,-0.00290461,0.0156416,-0.0134897,-0.0258469,0.00473341,0.00817673,0.0264315,0.00187008,-0.00187008,0.0258469,-0.00473341,-0.00279894,0.00963023,0.0121614,-0.0149415,0.00557454,0.00728333,-0.0134825,0.0281992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33345,0.017545,-0.00150681,0.0108645,0.0497201,,-0.132492,0.017545,0.00335471,-0.00172307,-0.031058,,0.280113,-0.017545,-0.00899878,0.0108645,0.0270194,,-0.32185,0.017545,-0.0146766,0.00172307,0.00943458,,0.119877,0.017545,0.00860734,-0.0108645,0.00607569,,-0.226823,-0.017545,0.00087268,-0.00172307,-0.0430781,-0.0216079
current_day_pillar_minus_heavenly,-0.0551135,-0.0499265,-0.0541676,-0.0457827,-0.000422512,-0.520377,-0.148718,0.995093,0.285939,0.0131387,0.00630956,-0.00624305,-0.0304671,-0.120782,-0.149361,-0.119211,0.00768652,,,,,,,,,-0.000828478,0.00365603,-0.0548819,,-0.00288077,0.00548823,-0.000706937,-0.00998133,-0.520377,,0.298886,-0.200138,,,-0.149697,0.00869416,0.656843,-0.031274,0.00564666,0.00194603,1,0.00962602,-0.656843,0.031274,-0.0332928,0.0125426,0.291402,-0.00702814,-0.298886,0.200138,0.00702814,0.00702814,0.0086142,0.055793,-0.0245582,0.0488031,-0.0474524,-0.0398416,0.00630956,0.00375573,0.000623546,0.0072084,0.00710637,0.0041171,-0.00624305,0.00624305,-0.000623546,-0.0072084,-0.00707439,-0.00590699,-0.0283051,-0.056814,0.0245582,-0.0488031,0.0374157,0.0123725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0160287,-0.00702814,-0.0241308,-0.00781098,0.00946592,,0.0124053,-0.00702814,-0.00561224,0.00780103,-0.00024403,,-0.0118639,0.00702814,-0.0282428,-0.00781098,0.0155693,,-0.0228682,-0.00702814,0.0157977,-0.00780103,0.00961697,,0.013686,-0.00702814,0.01364,0.00781098,-0.021435,,0.0174518,0.00702814,0.00499009,0.00780103,-0.00733954,-0.00355311
current_day_pillar_minus_earthly,-1.31141e-05,0.00452444,-0.00555696,0.00918417,0.00392754,0.00526644,-0.00253916,0.104691,0.0142535,0.031708,-0.0149021,0.0107174,-0.0170087,0.0233275,-0.0318405,-0.109148,-0.0181379,,,,,,,,,0.00512391,0.01423,-0.0363516,,-0.00100985,0.0180517,0.011225,-0.000995088,0.00526644,,0.0131527,0.0193398,,,-0.00946098,0.00105426,0.0240917,0.0219071,0.320206,0.359352,0.00962602,1,-0.0240917,-0.0219071,-0.357084,-0.432385,0.0120134,0.0139139,-0.0131527,-0.0193398,-0.0139139,-0.0139139,0.0336618,0.0225773,-0.0225096,0.0116893,-0.00670949,-0.00138416,-0.0149021,-0.00357664,-0.000935834,-0.0145502,-0.0154039,-0.0100419,0.0107174,-0.0107174,0.000935834,0.0145502,0.0156761,0.00892204,-0.0181539,0.00943055,0.0225096,-0.0116893,0.00304497,0.0158568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.213441,0.0139139,0.0191314,0.0155699,0.0410136,,0.147716,0.0139139,0.00946048,-0.0156623,0.00262246,,0.181674,-0.0139139,0.00499355,0.0155699,0.0143706,,-0.301844,0.0139139,0.00485128,0.0156623,0.00696755,,-0.025971,0.0139139,0.000682397,-0.0155699,-0.000794018,,0.00581458,-0.0139139,-0.0106918,-0.0156623,-0.0273195,-0.0839626
current_day_pillar_minus_heavenly_sin,0.0553035,0.0517217,0.0521763,0.0514185,-0.0597109,-0.00225823,0.658299,-0.654877,0.00664315,-0.0560768,-0.0075512,0.0139852,0.0666825,-0.00169345,0.6585,0.143979,-0.0102992,,,,,,,,,-0.00895355,0.00176618,0.0595118,,-0.00690088,-0.000342131,0.006465,0.0128858,-0.00225823,,0.00589142,-0.00360869,,,0.661659,0.000708948,-1,0.00228229,-0.0134122,-0.000778121,-0.656843,-0.0240917,1,-0.00228229,0.0514749,-0.0237399,0.00586775,0.00495962,-0.00589142,0.00360869,-0.00495962,-0.00495962,-0.0505956,-0.0862651,0.079354,-0.0634957,0.0685779,0.0807944,-0.0075512,-0.0130561,0.0067388,-0.0118041,-0.00957241,-0.0093608,0.0139852,-0.0139852,-0.0067388,0.0118041,0.0067082,0.0143327,0.0624658,0.0874067,-0.079354,0.0634957,-0.053841,-0.050269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00320867,0.00495962,0.0342059,0.00806402,-0.0105577,,-0.00469899,0.00495962,-0.000258708,-0.0107513,0.00602792,,-0.00243072,-0.00495962,0.0480123,0.00806402,-0.0375478,,0.000598731,0.00495962,-0.0389063,0.0107513,0.00894568,,0.00415968,0.00495962,-0.0163477,-0.00806402,0.036403,,-0.00268133,-0.00495962,-0.00309026,-0.0107513,0.00370208,0.0528101
current_day_pillar_minus_heavenly_cos,-0.0251692,-0.0243918,-0.0251198,-0.0202548,-0.00257333,-0.00019089,-0.0326243,0.0290832,3.49665e-05,-0.0478418,0.00823583,-0.00969711,0.0779399,0.00760823,-0.0329103,-0.15953,0.00311951,,,,,,,,,0.00521075,0.00519102,-0.0757801,,-0.00350038,0.00656964,-0.000733097,-0.00948302,-0.00019089,,0.000870588,0.00788442,,,-0.0340876,0.0120751,0.00228229,-1,0.0035371,-0.0138393,0.031274,-0.0219071,-0.00228229,1,0.0152614,0.0451335,0.00102086,-0.00559453,-0.000870588,-0.00788442,0.00559453,0.00559453,-0.0541886,0.0333843,0.0905635,0.0500517,-0.0241374,0.0405284,0.00823583,0.00693711,-0.00392182,0.00987211,0.00911749,0.00817907,-0.00969711,0.00969711,0.00392182,-0.00987211,-0.00760289,-0.0091286,0.0751841,0.0352822,-0.0905635,-0.0500517,0.000717514,-0.0574542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0112051,-0.00559453,-0.0259492,-0.00778828,-0.014826,,0.0106331,-0.00559453,0.0244592,0.00943858,0.0128901,,-0.0121314,0.00559453,-0.0300912,-0.00778828,-0.0205299,,-0.00281786,-0.00559453,-0.0564123,-0.00943858,0.0082367,,0.00517596,-0.00559453,0.0544222,0.00778828,0.00041288,,0.0108796,0.00559453,0.0280611,0.00943858,0.0116567,0.0125733
current_day_pillar_minus_earthly_sin,0.0500785,0.0452911,0.0483129,0.0440319,-0.0527738,0.00017298,0.0526938,-0.0607983,-0.00339854,0.00412099,0.0339944,-0.030936,0.00187944,0.00235509,0.0312954,0.0834582,0.0119093,,,,,,,,,0.000498506,-0.00427626,0.00366285,,-0.00461359,-0.00755174,-0.0037787,0.00721199,0.00017298,,-0.00300962,0.00333521,,,0.0314651,0.284565,-0.0514749,-0.0152614,-0.865058,0.0282589,-0.0332928,-0.357084,0.0514749,0.0152614,1,0.0122122,-0.00321828,-0.00130854,0.00300962,-0.00333521,0.00130854,0.00130854,0.000413799,-0.033982,-0.00973443,-0.0120113,0.0177561,-0.0101837,0.0339944,0.0166861,-0.0342499,0.0334984,0.0321699,0.0444586,-0.030936,0.030936,0.0342499,-0.0334984,-0.0221369,-0.0245733,0.00651596,-0.0196979,0.00973443,0.0120113,-0.0144485,0.019642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0949838,-0.00130854,-0.0229563,-0.0136709,-0.0398817,,-0.294174,-0.00130854,-0.0271443,0.0265672,-0.0321089,,-0.174625,0.00130854,-0.000491678,-0.0136709,-0.00544668,,0.104455,-0.00130854,-0.00589915,-0.0265672,-0.0310407,,0.281537,-0.00130854,-0.00397711,0.0136709,0.0114923,,-0.248897,0.00130854,0.00684747,0.0265672,0.0156632,0.0448711
current_day_pillar_minus_earthly_cos,-0.00549675,-0.00203892,-0.00387505,-0.0106813,0.054653,0.00543015,0.020136,-0.0291753,-0.00940247,-0.0325413,-0.00946689,0.00723142,-0.025718,-0.00637647,0.0247715,0.0937532,0.019826,,,,,,,,,0.00489266,-0.0192167,0.0114368,,-0.00935278,-0.0211734,-0.018259,-0.0181685,0.00543015,,-0.00587099,-0.00531219,,,-0.0183737,0.400353,0.0237399,-0.0451335,-0.0420089,-0.867032,0.0125426,-0.432385,-0.0237399,0.0451335,0.0122122,1,-0.00611765,-0.0194385,0.00587099,0.00531219,0.0194385,0.0194385,-0.0324538,-0.0189973,-0.000927887,-0.00574237,-0.00942889,0.0020876,-0.00946689,-0.00282801,0.0299566,-0.00647967,-0.00566414,-0.0244752,0.00723142,-0.00723142,-0.0299566,0.00647967,-0.00249339,0.0030074,-0.0286064,-0.000954307,0.000927887,0.00574237,0.0077782,-0.026354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.299629,-0.0194385,0.0210093,-0.0115676,-0.0746715,,0.106352,-0.0194385,-0.0151542,0.000944125,0.0442473,,-0.256349,0.0194385,0.0218786,-0.0115676,-0.0413778,,0.277438,-0.0194385,0.0339235,-0.000944125,-0.0237209,,-0.085201,-0.0194385,-0.0328398,0.0115676,0.0147674,,0.191591,0.0194385,-0.0216273,0.000944125,0.0649186,0.0192333
