,current_hour_pillar,current_day_pillar,current_day_pillar_minus,current_hour_pillar_minus,current_month_pillar,current_year_pillar,current_year_pillar_minus,current_month_pillar_minus,current_wuxi_hour,current_wuxi_day,current_wuxi_month,current_wuxi_year,base_year_pillar,base_month_pillar,base_day_pillar,base_hour_pillar,base_month_pillar_minus,base_hour_pillar_minus,base_year_pillar_minus,base_day_pillar_minus,month,day,hour,dayofweek,quarter,is_month_start,is_month_end,is_quarter_start,is_quarter_end,is_year_start,is_year_end,dayofyear,weekofyear,current_hour_pillar_heavenly,current_hour_pillar_earthly,current_hour_pillar_heavenly_sin,current_hour_pillar_heavenly_cos,current_hour_pillar_earthly_sin,current_hour_pillar_earthly_cos,current_day_pillar_heavenly,current_day_pillar_earthly,current_day_pillar_heavenly_sin,current_day_pillar_heavenly_cos,current_day_pillar_earthly_sin,current_day_pillar_earthly_cos,current_day_pillar_minus_heavenly,current_day_pillar_minus_earthly,current_day_pillar_minus_heavenly_sin,current_day_pillar_minus_heavenly_cos,current_day_pillar_minus_earthly_sin,current_day_pillar_minus_earthly_cos,current_hour_pillar_minus_heavenly,current_hour_pillar_minus_earthly,current_hour_pillar_minus_heavenly_sin,current_hour_pillar_minus_heavenly_cos,current_hour_pillar_minus_earthly_sin,current_hour_pillar_minus_earthly_cos,current_month_pillar_heavenly,current_month_pillar_earthly,current_month_pillar_heavenly_sin,current_month_pillar_heavenly_cos,current_month_pillar_earthly_sin,current_month_pillar_earthly_cos,current_year_pillar_heavenly,current_year_pillar_earthly,current_year_pillar_heavenly_sin,current_year_pillar_heavenly_cos,current_year_pillar_earthly_sin,current_year_pillar_earthly_cos,current_year_pillar_minus_heavenly,current_year_pillar_minus_earthly,current_year_pillar_minus_heavenly_sin,current_year_pillar_minus_heavenly_cos,current_year_pillar_minus_earthly_sin,current_year_pillar_minus_earthly_cos,current_month_pillar_minus_heavenly,current_month_pillar_minus_earthly,current_month_pillar_minus_heavenly_sin,current_month_pillar_minus_heavenly_cos,current_month_pillar_minus_earthly_sin,current_month_pillar_minus_earthly_cos,base_year_pillar_heavenly,base_year_pillar_earthly,base_year_pillar_heavenly_sin,base_year_pillar_heavenly_cos,base_year_pillar_earthly_sin,base_year_pillar_earthly_cos,base_month_pillar_heavenly,base_month_pillar_earthly,base_month_pillar_heavenly_sin,base_month_pillar_heavenly_cos,base_month_pillar_earthly_sin,base_month_pillar_earthly_cos,base_day_pillar_heavenly,base_day_pillar_earthly,base_day_pillar_heavenly_sin,base_day_pillar_heavenly_cos,base_day_pillar_earthly_sin,base_day_pillar_earthly_cos,base_hour_pillar_heavenly,base_hour_pillar_earthly,base_hour_pillar_heavenly_sin,base_hour_pillar_heavenly_cos,base_hour_pillar_earthly_sin,base_hour_pillar_earthly_cos,base_month_pillar_minus_heavenly,base_month_pillar_minus_earthly,base_month_pillar_minus_heavenly_sin,base_month_pillar_minus_heavenly_cos,base_month_pillar_minus_earthly_sin,base_month_pillar_minus_earthly_cos,base_hour_pillar_minus_heavenly,base_hour_pillar_minus_earthly,base_hour_pillar_minus_heavenly_sin,base_hour_pillar_minus_heavenly_cos,base_hour_pillar_minus_earthly_sin,base_hour_pillar_minus_earthly_cos,base_year_pillar_minus_heavenly,base_year_pillar_minus_earthly,base_year_pillar_minus_heavenly_sin,base_year_pillar_minus_heavenly_cos,base_year_pillar_minus_earthly_sin,base_year_pillar_minus_earthly_cos,base_day_pillar_minus_heavenly,base_day_pillar_minus_earthly,base_day_pillar_minus_heavenly_sin,base_day_pillar_minus_heavenly_cos,base_day_pillar_minus_earthly_sin,base_day_pillar_minus_earthly_cos,cs_base_hour_current_hour,cs_base_hour_current_day,cs_base_hour_current_hour_minus,cs_base_hour_current_month,cs_base_hour_current_year,cs_base_hour_current_month_minus,cs_base_day_current_hour,cs_base_day_current_day,cs_base_day_current_hour_minus,cs_base_day_current_month,cs_base_day_current_year,cs_base_day_current_month_minus,cs_base_hour_minus_current_hour,cs_base_hour_minus_current_day,cs_base_hour_minus_current_hour_minus,cs_base_hour_minus_current_month,cs_base_hour_minus_current_year,cs_base_hour_minus_current_month_minus,cs_base_month_current_hour,cs_base_month_current_day,cs_base_month_current_hour_minus,cs_base_month_current_month,cs_base_month_current_year,cs_base_month_current_month_minus,cs_base_year_current_hour,cs_base_year_current_day,cs_base_year_current_hour_minus,cs_base_year_current_month,cs_base_year_current_year,cs_base_year_current_month_minus,cs_base_month_minus_current_hour,cs_base_month_minus_current_day,cs_base_month_minus_current_hour_minus,cs_base_month_minus_current_month,cs_base_month_minus_current_year,cs_base_month_minus_current_month_minus,target
current_hour_pillar_heavenly_sin,-0.0720172,-0.113921,-0.121562,0.980491,-0.0104789,0.00568208,0.00329397,-0.0204033,0.306494,-0.113252,0.0153791,0.00392817,,,,,,,,,0.00893479,-0.008429,,0.00252864,0.0111684,-0.034303,-0.0441019,-0.0176795,-0.0377232,,-0.0458027,0.00823621,0.0113293,-0.0720172,,1,-0.000904409,,,-0.1143,-0.00123524,-0.00590695,-0.00250803,-0.00319549,0.0148158,-0.12217,-0.000138692,0.00590695,0.00250803,0.0142158,-0.0121871,0.995903,-0.00148111,-1,0.000904409,0.00148111,0.0031328,-0.00961406,-0.00962618,-0.00948704,0.000451378,0.0103589,0.00373093,0.0061772,-0.00842835,-0.00496146,0.00236723,0.00339071,0.00338905,0.00279877,0.00248333,0.00496146,-0.00236723,-0.00746887,-0.00145411,-0.0208962,0.00178015,0.00948704,-0.000451378,-0.0134199,-0.00275557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.000703515,-0.00148111,0.0015953,0.000188698,2.45663e-05,,0.00313131,0.00148111,0.00561273,-0.00180972,-0.00940817,,-0.00257104,-0.00148111,0.00746008,0.00728536,-0.00744757,,-0.0126037,-0.00148111,0.00739735,0.00598577,0.00169104,,0.00795697,0.00148111,-0.00442856,-0.000376097,0.000109074,,0.00351113,0.00148111,-0.00100956,-0.0056225,0.000922689,-0.00345106
current_hour_pillar_heavenly_cos,0.0490804,0.337389,0.342122,0.0010437,-0.00101142,0.010364,-0.0144232,0.00940511,0.947335,0.336822,-0.015349,0.00238582,,,,,,,,,0.000781633,-0.0160089,,0.00461182,-0.00106638,0.0360632,0.00688687,0.0607266,0.0287284,,0.015246,-0.000570145,0.000224055,0.0490804,,-0.000904409,1,,,0.339181,-0.00548152,0.00152056,-0.00138088,0.0167444,0.0013946,0.342152,0.015592,-0.00152056,0.00138088,-0.0156996,-0.0135746,-0.000449327,0.00850887,0.000904409,-1,-0.00850887,-0.00456376,-0.000293466,-0.00573943,0.00169614,0.000128384,0.00054277,0.00162155,0.0106435,-0.00567823,-0.0131198,0.00948832,0.00861176,0.0108651,-0.0138236,0.00660186,0.0131198,-0.00948832,-0.00618035,-0.0119908,0.0114729,-0.0214629,-0.00169614,-0.000128384,0.00267447,-0.00078208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00288073,0.00850887,0.0119392,0.00945095,0.0146783,,0.00415903,-0.00850887,-0.00904405,-0.00452023,-0.016098,,-0.00270165,0.00850887,-0.00159044,0.00799093,0.00666697,,-0.00565751,0.00850887,-0.00276243,-0.0054031,0.0156563,,-0.0052343,-0.00850887,-0.0102289,-0.00225107,-0.0209042,,0.00771947,-0.00850887,0.00584019,-0.00109014,-0.0105635,-0.000445947
current_hour_pillar_earthly_sin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
current_hour_pillar_earthly_cos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
current_day_pillar_heavenly,0.0998541,0.995116,-0.158248,-0.159587,0.00314423,0.00349325,-0.00860527,0.00989886,0.320005,0.995189,0.00538714,-0.00479063,,,,,,,,,0.00599177,-0.0205913,,0.00288071,0.00314569,0.0120107,-0.00231627,0.0269322,0.0230483,,0.0135017,0.00421888,0.00108881,0.0998541,,-0.1143,0.339181,,,1,-0.0152886,-0.661764,0.027609,0.00397976,0.0103651,-0.159346,0.0125189,0.661764,-0.027609,0.00550375,-0.0176917,-0.161724,-0.00185315,0.1143,-0.339181,0.00185315,0.00519214,0.00268075,0.00598163,-0.0116936,0.00577622,-0.00906872,-0.00618336,0.00402857,-0.00718643,-0.00298909,0.00907829,0.00748159,0.00563527,-0.00753123,0.00440153,0.00298909,-0.00907829,-0.0107143,-0.00517659,0.010351,-0.000933008,0.0116936,-0.00577622,0.0147461,0.00426517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0159138,-0.00185315,0.000932904,8.36111e-05,0.0245398,,-0.0195382,0.00185315,0.00286008,0.00043869,-0.0119285,,0.0152991,-0.00185315,-0.00574915,5.26031e-05,0.0209847,,0.0088158,-0.00185315,0.00347819,-0.00401968,0.0188714,,-0.0118114,0.00185315,-0.00370555,0.0018301,-0.0298657,,-0.0154344,0.00185315,0.00615701,0.00326298,-0.0117191,0.00215305
current_day_pillar_earthly,0.0100707,0.0796537,0.00731974,0.0023891,0.0148127,-0.000982672,-0.00383801,-0.0165406,-0.00543676,0.0109899,-0.0314749,0.00294843,,,,,,,,,0.000537252,0.00961184,,-0.0062001,-0.000553545,0.0102057,0.0261723,0.0262327,0.0338766,,-0.00732972,0.00131476,0.00207561,0.0100707,,-0.00123524,-0.00548152,,,-0.0152886,1,0.00594246,-0.00466741,-0.348205,-0.439737,0.001014,0.000148173,-0.00594246,0.00466741,0.298926,0.380169,-0.000530249,0.0166678,0.00123524,0.00548152,-0.0166678,-0.0160761,0.0147969,0.00699767,-0.00934899,-0.0245847,-0.015218,-0.0179547,0.00121448,0.00201094,0.00599992,-0.00305423,-0.00045871,-0.00584301,-0.00594042,-0.00385397,-0.00599992,0.00305423,-0.00389303,0.0023762,-0.0168002,-0.000916406,0.00934899,0.0245847,0.00600219,0.0101515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.408573,0.0166678,0.00465428,-0.00794171,-0.00927567,,0.268161,-0.0166678,-0.0120999,0.00242714,0.0174138,,-0.356342,0.0166678,0.00774719,-0.00521762,0.00321294,,-0.270041,0.0166678,0.022259,-0.0016794,-0.00229144,,0.273331,-0.0166678,-0.00744694,0.0120563,0.00766652,,0.287076,-0.0166678,-0.0138948,0.00109978,-0.00100184,-0.00482699
current_day_pillar_heavenly_sin,0.00109181,-0.658401,0.660289,-0.00545102,-0.0012349,-0.00883352,0.0044769,-0.0054485,-0.000317854,-0.659078,-0.0248746,0.00163472,,,,,,,,,-0.00417437,0.0281227,,0.00337092,-0.00339199,0.00882471,0.0215583,0.0108268,0.00352233,,-0.0171299,-0.00187531,0.00225825,0.00109181,,-0.00590695,0.00152056,,,-0.661764,0.00594246,1,0.00406717,0.00725552,-0.0188079,0.663828,-0.00727464,-1,-0.00406717,-0.0203876,0.0216597,-0.00592085,0.00217415,0.00590695,-0.00152056,-0.00217415,-0.00149719,0.000277563,-0.0148683,0.0140537,0.00241929,0.00631789,0.00345466,-0.00881417,0.00461866,0.00602809,-0.00512486,-0.00279448,-0.00153934,0.00410143,-0.000924236,-0.00602809,0.00512486,0.00342439,-6.88662e-05,-0.0050253,-0.01222,-0.0140537,-0.00241929,-0.0172555,-0.00020452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00129762,0.00217415,0.00853304,-0.00216054,-0.0196871,,0.00159277,-0.00217415,-0.00765117,0.0016818,0.00809337,,-0.00114685,0.00217415,0.00861752,-0.00452475,-0.0344386,,0.00736204,0.00217415,0.00676194,-0.00383856,-0.0218838,,-0.00601822,-0.00217415,-0.00625602,0.00262961,0.0168519,,0.00234806,-0.00217415,-0.00743611,0.00283855,0.0219041,0.00440244
current_day_pillar_heavenly_cos,0.00501218,0.0271143,-0.0284333,-0.00648849,0.0498117,-0.0101308,0.00311878,-0.0291931,-0.00177879,0.0280828,0.00414874,0.000125727,,,,,,,,,-0.00649872,0.0104135,,-0.00042687,-0.0049199,-0.0188202,-0.0111847,0.00376059,-0.0128231,,-0.0123793,-0.00562106,0.000244504,0.00501218,,-0.00250803,-0.00138088,,,0.027609,-0.00466741,0.00406717,1,0.0030847,0.0105389,-0.0283514,-0.00304678,-0.00406717,-1,-0.00519147,-0.0222061,-0.00254464,-0.0228012,0.00250803,0.00138088,0.0228012,0.015896,0.050619,-0.000794972,0.00238621,0.00681527,0.00155804,0.0076763,-0.00909112,-0.0147263,0.00156781,0.00917894,0.00808519,-0.00210343,0.00337677,-0.00314534,-0.00156781,-0.00917894,-0.0126881,0.00404919,-0.0315764,0.012594,-0.00238621,-0.00681527,0.0031196,0.0214779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00614101,-0.0228012,0.00929283,0.0083324,0.002959,,0.00581909,0.0228012,-0.00464872,-0.0102082,-0.00636201,,-0.0108953,-0.0228012,0.00845193,0.00353403,-0.0215509,,-0.0143515,-0.0228012,-0.002435,0.00890679,-0.0279948,,0.00904142,0.0228012,-0.00530805,-0.0135947,-0.000363274,,0.0111896,0.0228012,-0.00473888,-0.00199171,0.0206756,0.00123068
current_day_pillar_earthly_sin,-0.00289841,-0.0226876,0.0374943,-0.00478825,-0.0200153,0.0086173,0.00449497,0.00784917,0.0149336,-0.0401079,-0.00672281,-0.00944465,,,,,,,,,-0.0111613,-0.0119421,,0.00711223,-0.0114435,0.0119571,-0.0111558,0.00192434,-0.00791734,,0.0177444,-0.0120599,-0.0208991,-0.00289841,,-0.00319549,0.0167444,,,0.00397976,-0.348205,0.00725552,0.0030847,1,0.00402754,0.014393,0.302336,-0.00725552,-0.0030847,-0.865447,-0.00196301,-0.00361033,-0.00705845,0.00319549,-0.0167444,0.00705845,0.014083,-0.0214177,0.0103468,0.00398193,0.0059567,0.0117519,-0.00132583,0.00808616,-0.00572915,-0.010407,-0.00208998,-0.00785887,0.00925617,0.00537082,-0.00195701,0.010407,0.00208998,0.0042137,-0.0107321,0.00799398,0.00435105,-0.00398193,-0.0059567,-0.00250779,0.00786711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.210019,-0.00705845,-0.0129189,0.00831353,0.0138313,,0.336422,0.00705845,0.0173665,-0.0121352,-0.00958911,,0.118089,-0.00705845,-0.0183304,0.00360106,0.0176721,,-0.1372,-0.00705845,-0.0228369,-0.00129913,0.00528302,,-0.317103,0.00705845,0.0106877,-0.00521079,-0.00577476,,0.279325,0.00705845,0.0236224,-0.00602495,-0.0105005,0.00863516
current_day_pillar_earthly_cos,-0.00772967,-0.0323266,0.0230538,0.0139799,-0.00417976,0.0103559,0.00612851,0.00929834,0.00541282,-0.0133643,0.0510802,0.0119805,,,,,,,,,-0.00674794,-0.00223334,,-0.00207865,-0.00653596,-0.0133168,-0.0110239,-0.00906291,-0.00522619,,3.70733e-05,-0.00694954,-0.00719954,-0.00772967,,0.0148158,0.0013946,,,0.0103651,-0.439737,-0.0188079,0.0105389,0.00402754,1,-0.0133115,0.377603,0.0188079,-0.0105389,0.00595357,-0.866606,0.0148995,-0.00396748,-0.0148158,-0.0013946,0.00396748,-0.00104625,-0.00362735,-0.00455409,0.00362327,-0.00226116,0.00154308,0.00168457,0.00843739,-0.00172243,-0.00661794,0.00498987,0.00942407,0.00386684,0.00766894,0.0126266,0.00661794,-0.00498987,-0.0119416,-0.0018459,0.0116733,-0.0281192,-0.00362327,0.00226116,0.0106573,0.00647768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.283706,-0.00396748,-0.011872,-0.00876533,0.0308012,,-0.130386,0.00396748,0.00304546,0.010863,-0.0328383,,0.341339,-0.00396748,-0.00807247,0.00264295,-0.014921,,-0.319941,-0.00396748,-0.00742425,-0.000565248,-0.0157395,,0.117351,0.00396748,0.0133564,0.00461137,-0.0247487,,-0.229827,0.00396748,0.0034576,0.00241575,0.0128536,0.00252803
current_day_pillar_minus_heavenly,0.100428,-0.159229,0.995146,-0.166139,0.00158682,-0.00431649,-0.00241832,-0.00487637,0.320263,-0.159475,-0.0272211,-0.000659532,,,,,,,,,-0.00275374,0.0150946,,0.00930773,-0.00389639,0.0159676,0.0321095,0.0227155,0.0410417,,0.0137716,-0.00151585,-0.00022588,0.100428,,-0.12217,0.342152,,,-0.159346,0.001014,0.663828,-0.0283514,0.014393,-0.0133115,1,-0.0141357,-0.663828,0.0283514,-0.0226462,0.0110266,-0.169349,0.00362537,0.12217,-0.342152,-0.00362537,-0.00289429,0.00291886,-0.0130105,0.00589552,0.00497094,-0.000140477,0.00377214,-0.00409729,0.00016159,-0.00123846,0.00270039,0.00526562,0.00332818,-0.00329827,0.00360977,0.00123846,-0.00270039,-0.0052951,-0.00500269,-0.00281485,-0.0237548,-0.00589552,-0.00497094,-0.00665422,-0.0057125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0125285,0.00362537,0.0105578,0.000971387,0.0034648,,0.0125996,-0.00362537,-0.0160064,0.00015148,-0.0136623,,-0.0130242,0.00362537,0.00345605,-0.00299238,-0.00400301,,-0.004113,0.00362537,0.00247215,-0.00733391,0.00772897,,0.0049116,-0.00362537,-0.00599478,0.00212783,-0.00670017,,0.015603,-0.00362537,-0.00473482,0.00487669,-0.00622073,-0.000390919
current_day_pillar_minus_earthly,0.0128811,0.0187792,0.0805087,-8.29514e-05,-0.020242,0.00280813,0.00674489,0.00612263,0.0149194,-0.0134374,0.000322556,0.00503202,,,,,,,,,0.00275877,-0.00594258,,-0.00897261,0.00304429,0.00663283,0.00143129,0.0258906,0.0259179,,0.0184368,0.00223525,-0.00821506,0.0128811,,-0.000138692,0.015592,,,0.0125189,0.000148173,-0.00727464,-0.00304678,0.302336,0.377603,-0.0141357,1,0.00727464,0.00304678,-0.348845,-0.434935,0.000658352,-0.00418681,0.000138692,-0.015592,0.00418681,0.00757146,-0.0189513,-0.00745569,0.00934633,-0.00956525,0.00754628,0.0016249,0.00239285,-0.00634107,-0.00094085,-0.00294579,-0.002775,0.00136572,0.00722562,-0.00448964,0.00094085,0.00294579,-0.00483039,-0.000204463,0.00656338,-0.00482252,-0.00934633,0.00956525,-0.00637826,-0.00301546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.202291,-0.00418681,-0.00278208,-0.00792413,0.0234636,,0.124219,0.00418681,0.00204447,0.00231295,-0.0284963,,0.235031,-0.00418681,-0.00320474,-0.00758679,0.00648268,,-0.291264,-0.00418681,-0.00902072,-0.00248058,0.00446407,,-0.0335817,0.00418681,0.0074964,0.00820074,-0.0188675,,-0.0169469,0.00418681,0.00360167,0.00375681,-0.0107044,0.00267485
current_day_pillar_minus_heavenly_sin,-0.00109181,0.658401,-0.660289,0.00545102,0.0012349,0.00883352,-0.0044769,0.0054485,0.000317854,0.659078,0.0248746,-0.00163472,,,,,,,,,0.00417437,-0.0281227,,-0.00337092,0.00339199,-0.00882471,-0.0215583,-0.0108268,-0.00352233,,0.0171299,0.00187531,-0.00225825,-0.00109181,,0.00590695,-0.00152056,,,0.661764,-0.00594246,-1,-0.00406717,-0.00725552,0.0188079,-0.663828,0.00727464,1,0.00406717,0.0203876,-0.0216597,0.00592085,-0.00217415,-0.00590695,0.00152056,0.00217415,0.00149719,-0.000277563,0.0148683,-0.0140537,-0.00241929,-0.00631789,-0.00345466,0.00881417,-0.00461866,-0.00602809,0.00512486,0.00279448,0.00153934,-0.00410143,0.000924236,0.00602809,-0.00512486,-0.00342439,6.88662e-05,0.0050253,0.01222,0.0140537,0.00241929,0.0172555,0.00020452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00129762,-0.00217415,-0.00853304,0.00216054,0.0196871,,-0.00159277,0.00217415,0.00765117,-0.0016818,-0.00809337,,0.00114685,-0.00217415,-0.00861752,0.00452475,0.0344386,,-0.00736204,-0.00217415,-0.00676194,0.00383856,0.0218838,,0.00601822,0.00217415,0.00625602,-0.00262961,-0.0168519,,-0.00234806,0.00217415,0.00743611,-0.00283855,-0.0219041,-0.00440244
current_day_pillar_minus_heavenly_cos,-0.00501218,-0.0271143,0.0284333,0.00648849,-0.0498117,0.0101308,-0.00311878,0.0291931,0.00177879,-0.0280828,-0.00414874,-0.000125727,,,,,,,,,0.00649872,-0.0104135,,0.00042687,0.0049199,0.0188202,0.0111847,-0.00376059,0.0128231,,0.0123793,0.00562106,-0.000244504,-0.00501218,,0.00250803,0.00138088,,,-0.027609,0.00466741,-0.00406717,-1,-0.0030847,-0.0105389,0.0283514,0.00304678,0.00406717,1,0.00519147,0.0222061,0.00254464,0.0228012,-0.00250803,-0.00138088,-0.0228012,-0.015896,-0.050619,0.000794972,-0.00238621,-0.00681527,-0.00155804,-0.0076763,0.00909112,0.0147263,-0.00156781,-0.00917894,-0.00808519,0.00210343,-0.00337677,0.00314534,0.00156781,0.00917894,0.0126881,-0.00404919,0.0315764,-0.012594,0.00238621,0.00681527,-0.0031196,-0.0214779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00614101,0.0228012,-0.00929283,-0.0083324,-0.002959,,-0.00581909,-0.0228012,0.00464872,0.0102082,0.00636201,,0.0108953,0.0228012,-0.00845193,-0.00353403,0.0215509,,0.0143515,0.0228012,0.002435,-0.00890679,0.0279948,,-0.00904142,-0.0228012,0.00530805,0.0135947,0.000363274,,-0.0111896,-0.0228012,0.00473888,0.00199171,-0.0206756,-0.00123068
current_day_pillar_minus_earthly_sin,0.000477044,0.0283332,-0.0492821,0.0152765,0.0148045,0.00326426,-0.00529575,-0.00859262,-0.0105129,0.0435012,0.00122502,0.0167982,,,,,,,,,-0.0164396,0.0188593,,-0.00242198,-0.0147805,-0.0293238,0.00822451,-0.00632521,0.023807,,-0.0403551,-0.0149186,-0.00297082,0.000477044,,0.0142158,-0.0156996,,,0.00550375,0.298926,-0.0203876,-0.00519147,-0.865447,0.00595357,-0.0226462,-0.348845,0.0203876,0.00519147,1,-0.00748587,0.0143635,0.00647844,-0.0142158,0.0156996,-0.00647844,-0.00974992,0.0150113,-0.0143711,-0.00398012,-0.00115726,-0.00218406,-0.0109011,0.00327947,-0.00152042,0.000337584,0.00385301,0.00714315,-0.00360781,-0.00617769,-0.000436923,-0.000337584,-0.00385301,-0.0051511,0.00732361,-0.00848224,-0.000772734,0.00398012,0.00115726,-0.00511791,0.00405634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.178924,0.00647844,0.0243344,-0.00359626,-0.0313764,,-0.291704,-0.00647844,-0.0319274,0.00673817,0.0250839,,-0.0996324,0.00647844,0.0267997,-0.000608685,-0.0353758,,0.11533,0.00647844,0.039933,0.00238152,-0.0281963,,0.274138,-0.00647844,-0.033381,0.00357688,0.0314997,,-0.24181,-0.00647844,-0.03558,0.00328256,0.0285837,-0.00984981
current_day_pillar_minus_earthly_cos,0.00471476,0.0192395,-0.0309305,-0.0105292,0.00508434,-0.0147472,-0.00857375,-0.0181518,-0.0163274,0.00248394,-0.0488654,-0.0193655,,,,,,,,,0.00910826,-0.00548756,,0.000826331,0.00588575,0.00856586,0.000356184,-0.0247513,-0.00174716,,0.0159393,0.00866796,0.00890868,0.00471476,,-0.0121871,-0.0135746,,,-0.0176917,0.380169,0.0216597,-0.0222061,-0.00196301,-0.866606,0.0110266,-0.434935,-0.0216597,0.0222061,-0.00748587,1,-0.0121949,0.00847409,0.0121871,0.0135746,-0.00847409,-0.00556664,0.00319342,0.0184058,-0.00896541,-0.00188815,-0.00813293,0.00614699,-0.012709,0.00581643,0.0108064,-0.000182155,-0.000860141,-0.00516487,-0.00996054,-0.00591352,-0.0108064,0.000182155,0.00703892,0.00284647,-0.0216843,0.0372852,0.00896541,0.00188815,-0.00370304,-0.0151206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.243836,0.00847409,0.00777778,0.00650123,-0.0233275,,0.111541,-0.00847409,0.00184956,-0.00396089,0.0299741,,-0.295039,0.00847409,0.00973305,-0.00241872,0.013622,,0.274228,0.00847409,-0.000190926,-0.0020424,0.0133053,,-0.102376,-0.00847409,-0.0074061,-0.00325343,0.0140994,,0.197768,-0.00847409,-0.00331661,0.00177684,-0.0083539,0.0012151
current_hour_pillar_minus_heavenly,-0.100035,-0.161084,-0.168472,0.984628,-0.0106171,0.00620479,0.00337029,-0.0199971,0.299062,-0.160432,0.0160264,0.00447678,,,,,,,,,0.00859992,-0.00851765,,0.00163596,0.0109585,-0.0330021,-0.0457161,-0.0185853,-0.0407094,,-0.0460266,0.00789846,0.011163,-0.100035,,0.995903,-0.000449327,,,-0.161724,-0.000530249,-0.00592085,-0.00254464,-0.00361033,0.0148995,-0.169349,0.000658352,0.00592085,0.00254464,0.0143635,-0.0121949,1,-0.00089605,-0.995903,0.000449327,0.00089605,0.00250477,-0.00981027,-0.00907528,-0.0088301,-0.000385316,0.010892,0.00395361,0.00667762,-0.00810031,-0.00516248,0.00189173,0.00279106,0.00322555,0.00291566,0.00205757,0.00516248,-0.00189173,-0.00644541,-0.00129538,-0.0205577,0.00245176,0.0088301,0.000385316,-0.0135432,-0.00272438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.000706339,-0.00089605,0.00133906,0.000467435,-0.00138897,,0.00380946,0.00089605,0.00605405,-0.00195312,-0.00790542,,-0.00276744,-0.00089605,0.00727919,0.00777481,-0.00828361,,-0.0129747,-0.00089605,0.00655998,0.00645093,0.000432806,,0.00798393,0.00089605,-0.00422239,-0.000578902,0.0018206,,0.00382342,0.00089605,-0.000647316,-0.00619619,0.00183736,-0.00348784
current_hour_pillar_minus_earthly,-0.0131113,-0.000280574,0.00353675,0.173782,0.0825359,0.118876,0.055456,-0.00048794,0.00649673,-0.00097436,-0.0372098,0.142797,,,,,,,,,0.00976762,0.00703248,,0.0014738,0.00987489,-0.00334244,-0.0133416,0.000410393,-0.00543159,,0.000410393,0.00931943,0.00793072,-0.0131113,,-0.00148111,0.00850887,,,-0.00185315,0.0166678,0.00217415,-0.0228012,-0.00705845,-0.00396748,0.00362537,-0.00418681,-0.00217415,0.0228012,0.00647844,0.00847409,-0.00089605,1,0.00148111,-0.00850887,-1,-0.666667,0.0818064,0.019118,-0.0269111,0.0217482,-0.0106201,-0.00969321,0.170101,0.26257,0.0073673,0.150542,0.165379,0.0761308,0.0581099,0.215117,-0.0073673,-0.150542,-0.221863,-0.383633,0.000189665,-0.0241727,0.0269111,-0.0217482,0.0155065,0.0146433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0051513,1,-0.0221417,-0.289196,0.00138102,,-0.000193242,-1,0.0133961,0.23186,0.000945213,,-0.0118667,1,-0.0178785,-0.167553,0.00570599,,-0.00997255,1,-0.00886128,-0.502112,-0.00311625,,0.00458281,-1,0.0179769,0.621187,0.00244055,,0.0105453,-1,0.0135814,0.184798,-0.00701999,0.0390611
