,Open_x,High_x,Low_x,Close_x,Volume_x,current_hour_pillar,current_day_pillar,current_day_pillar_minus,current_hour_pillar_minus,current_month_pillar,current_year_pillar,current_year_pillar_minus,current_month_pillar_minus,current_wuxi_hour,current_wuxi_day,current_wuxi_month,current_wuxi_year,base_year_pillar,base_month_pillar,base_day_pillar,base_hour_pillar,base_month_pillar_minus,base_hour_pillar_minus,base_year_pillar_minus,base_day_pillar_minus,year,month,day,hour,dayofweek,quarter,dayofyear,weekofyear,current_hour_pillar_heavenly,current_hour_pillar_earthly,current_hour_pillar_heavenly_sin,current_hour_pillar_heavenly_cos,current_hour_pillar_earthly_sin,current_hour_pillar_earthly_cos,current_day_pillar_heavenly,current_day_pillar_earthly,current_day_pillar_heavenly_sin,current_day_pillar_heavenly_cos,current_day_pillar_earthly_sin,current_day_pillar_earthly_cos,current_day_pillar_minus_heavenly,current_day_pillar_minus_earthly,current_day_pillar_minus_heavenly_sin,current_day_pillar_minus_heavenly_cos,current_day_pillar_minus_earthly_sin,current_day_pillar_minus_earthly_cos,current_hour_pillar_minus_heavenly,current_hour_pillar_minus_earthly,current_hour_pillar_minus_heavenly_sin,current_hour_pillar_minus_heavenly_cos,current_hour_pillar_minus_earthly_sin,current_hour_pillar_minus_earthly_cos,current_month_pillar_heavenly,current_month_pillar_earthly,current_month_pillar_heavenly_sin,current_month_pillar_heavenly_cos,current_month_pillar_earthly_sin,current_month_pillar_earthly_cos,current_year_pillar_heavenly,current_year_pillar_earthly,current_year_pillar_heavenly_sin,current_year_pillar_heavenly_cos,current_year_pillar_earthly_sin,current_year_pillar_earthly_cos,current_year_pillar_minus_heavenly,current_year_pillar_minus_earthly,current_year_pillar_minus_heavenly_sin,current_year_pillar_minus_heavenly_cos,current_year_pillar_minus_earthly_sin,current_year_pillar_minus_earthly_cos,current_month_pillar_minus_heavenly,current_month_pillar_minus_earthly,current_month_pillar_minus_heavenly_sin,current_month_pillar_minus_heavenly_cos,current_month_pillar_minus_earthly_sin,current_month_pillar_minus_earthly_cos,base_year_pillar_heavenly,base_year_pillar_earthly,base_year_pillar_heavenly_sin,base_year_pillar_heavenly_cos,base_year_pillar_earthly_sin,base_year_pillar_earthly_cos,base_month_pillar_heavenly,base_month_pillar_earthly,base_month_pillar_heavenly_sin,base_month_pillar_heavenly_cos,base_month_pillar_earthly_sin,base_month_pillar_earthly_cos,base_day_pillar_heavenly,base_day_pillar_earthly,base_day_pillar_heavenly_sin,base_day_pillar_heavenly_cos,base_day_pillar_earthly_sin,base_day_pillar_earthly_cos,base_hour_pillar_heavenly,base_hour_pillar_earthly,base_hour_pillar_heavenly_sin,base_hour_pillar_heavenly_cos,base_hour_pillar_earthly_sin,base_hour_pillar_earthly_cos,base_month_pillar_minus_heavenly,base_month_pillar_minus_earthly,base_month_pillar_minus_heavenly_sin,base_month_pillar_minus_heavenly_cos,base_month_pillar_minus_earthly_sin,base_month_pillar_minus_earthly_cos,base_hour_pillar_minus_heavenly,base_hour_pillar_minus_earthly,base_hour_pillar_minus_heavenly_sin,base_hour_pillar_minus_heavenly_cos,base_hour_pillar_minus_earthly_sin,base_hour_pillar_minus_earthly_cos,base_year_pillar_minus_heavenly,base_year_pillar_minus_earthly,base_year_pillar_minus_heavenly_sin,base_year_pillar_minus_heavenly_cos,base_year_pillar_minus_earthly_sin,base_year_pillar_minus_earthly_cos,base_day_pillar_minus_heavenly,base_day_pillar_minus_earthly,base_day_pillar_minus_heavenly_sin,base_day_pillar_minus_heavenly_cos,base_day_pillar_minus_earthly_sin,base_day_pillar_minus_earthly_cos,cs_base_hour_current_hour,cs_base_hour_current_day,cs_base_hour_current_hour_minus,cs_base_hour_current_month,cs_base_hour_current_year,cs_base_hour_current_month_minus,cs_base_day_current_hour,cs_base_day_current_day,cs_base_day_current_hour_minus,cs_base_day_current_month,cs_base_day_current_year,cs_base_day_current_month_minus,cs_base_hour_minus_current_hour,cs_base_hour_minus_current_day,cs_base_hour_minus_current_hour_minus,cs_base_hour_minus_current_month,cs_base_hour_minus_current_year,cs_base_hour_minus_current_month_minus,cs_base_month_current_hour,cs_base_month_current_day,cs_base_month_current_hour_minus,cs_base_month_current_month,cs_base_month_current_year,cs_base_month_current_month_minus,cs_base_year_current_hour,cs_base_year_current_day,cs_base_year_current_hour_minus,cs_base_year_current_month,cs_base_year_current_year,cs_base_year_current_month_minus,cs_base_month_minus_current_hour,cs_base_month_minus_current_day,cs_base_month_minus_current_hour_minus,cs_base_month_minus_current_month,cs_base_month_minus_current_year,cs_base_month_minus_current_month_minus,target
dayofyear,-0.0103473,-0.00548607,-0.00814862,-0.00543753,-0.00915581,0.00175142,0.0102588,0.0148211,-0.00442744,0.0533994,-0.155722,0.623764,0.144775,1.47876e-05,0.0110509,-0.0490872,0.0477155,,,,,,,,,-0.631618,0.996984,0.0789855,0.000102266,0.00206627,0.974249,1,0.975087,0.00175156,0.000115384,-0.00669273,-0.0169185,-0.000102121,0.000156257,0.00923441,0.0109882,0.0023354,0.00421989,-0.00494623,-0.000550116,0.0147839,0.00419039,-0.0023354,-0.00421989,-0.0113578,-0.00322694,-0.00547102,0.00467921,0.00669273,0.0169185,-0.06602,0.0252864,0.0781188,-0.163157,0.0401121,0.0466173,-0.333657,0.491257,-0.155722,-0.160442,-0.0152826,-0.682634,-0.643853,-0.472439,0.623764,-0.297841,0.0152826,0.682634,0.461745,0.0972078,0.129269,0.155047,-0.0401121,-0.0466173,0.250005,-0.495298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.000111025,-0.000798508,-0.0312148,0.18563,0.547987,-0.0607432,-2.92512e-05,-0.00446461,-0.000122755,-0.149997,-0.598924,0.100797,-5.74881e-05,0.00502251,-0.033639,0.11411,0.331582,0.0226532,-2.92512e-05,-0.000931011,-0.0191766,-0.0770275,0.629197,0.144788,5.74881e-05,-0.00713543,0.0477139,0.136622,-0.331582,-0.240694,2.92512e-05,0.00266302,0.00900864,-0.244384,-0.629197,0.107269,-0.00910553
weekofyear,-0.0114722,-0.00636902,-0.00931662,-0.00601185,-0.00435339,0.00237978,-0.0027392,0.00835716,-0.00177333,0.0311915,-0.155259,0.613245,0.163351,0.00145965,0.00174357,-0.0479567,0.0524022,,,,,,,,,-0.623389,0.974046,0.0533101,9.62749e-05,0.00624328,0.954576,0.975087,1,0.00238247,0.000108624,-0.00389235,-0.00341107,-9.61376e-05,0.000147102,-0.00246249,-0.00181202,0.00443947,-0.00236918,-5.23782e-05,0.0146665,0.00755875,0.00908748,-0.00443947,0.00236918,-0.00795019,-0.0188149,-0.00273253,0.0043553,0.00389235,0.00341107,-0.0614668,0.023543,0.0552112,-0.152253,0.0616759,0.0535355,-0.35379,0.490873,-0.155259,-0.166483,-0.00324623,-0.667721,-0.628662,-0.469604,0.613245,-0.300858,0.00324623,0.667721,0.448147,0.103208,0.149695,0.149998,-0.0616759,-0.0535355,0.267337,-0.506128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00010452,0.00440906,-0.0290613,0.183204,0.531804,-0.0359772,-2.75375e-05,0.000765049,-0.000115563,-0.169382,-0.586023,0.0842165,-5.412e-05,0.00269631,-0.0313182,0.122319,0.32073,0.0432185,-2.75375e-05,-0.00627844,-0.0178531,-0.0888853,0.613968,0.165358,5.412e-05,0.00353062,0.0444224,0.136889,-0.32073,-0.264063,2.75375e-05,-0.000346457,0.00838648,-0.249861,-0.613968,0.0906972,-0.01061
current_hour_pillar_heavenly,-0.0293685,-0.025856,-0.0301953,-0.0271844,-0.0262783,0.99671,0.0684311,0.0664655,-0.152536,-0.0148791,-0.00108686,-0.000179419,-0.000308635,0.682267,0.0688104,0.00988482,-0.0010878,,,,,,,,,-0.00340373,0.00301876,-0.0157791,-0.00792875,-0.000710404,0.00330532,0.00175156,0.00238247,1,0.00162068,-0.781732,0.060492,0.00990589,-0.0104894,0.0692305,-0.00479798,-0.000966797,0.00358966,0.00587531,0.00386101,0.0670564,-0.000537796,0.000966797,-0.00358966,-0.00612227,0.00597557,-0.153676,0.027369,0.781732,-0.060492,-0.00593839,-0.000255534,-0.0144584,-0.00396726,0.00949002,-0.00144575,0.00276149,0.000446584,-0.00108686,-0.00569332,0.006587,0.00256755,0.00315907,-0.00212218,-0.000179419,-0.00479663,-0.006587,-0.00256755,-0.00370519,0.00494971,0.000849867,-0.0118737,-0.00949002,0.00144575,-0.00415975,0.000287192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0148666,0.00365683,-0.00467715,0.00287195,-0.00407842,-0.00395226,-0.00263733,-0.00241501,0.0177512,0.00689559,0.00195058,-0.00101838,0.0286193,0.00852538,-0.00766449,-0.00645545,-0.0029548,-0.00401887,0.00237222,-0.000107367,-0.0195193,0.00674706,-0.00294883,0.00339726,-0.0286193,-0.00644533,0.0113326,0.00491317,0.0029548,0.00433059,-0.00237222,0.000987115,0.0111428,-0.00116274,0.00294883,-0.00102927,-0.0157551
current_hour_pillar_earthly,-0.00876684,-0.0106772,-0.00779671,-0.00989934,-0.0084864,0.0721601,0.000715505,-0.000796853,-0.0170251,0.00366002,0.000808329,0.000454037,-0.00311216,0.0757717,0.00235393,0.00467975,0.000638281,,,,,,,,,-0.000913706,0.000187801,-0.0010264,0.805657,-0.000892591,0.000201664,0.000115384,0.000108624,0.00162068,1,-0.000594658,0.00200675,-0.768823,0.845687,0.00062676,0.000579222,-0.00140578,0.000298088,0.000854864,-0.000444914,-0.00106576,0.00272318,0.00140578,-0.000298088,-0.00117598,-0.00205573,0.000586725,-0.0819358,0.000594658,-0.00200675,0.593625,-0.20127,0.00376881,-0.00240287,-0.00516142,-0.00860709,0.00493127,-0.00346857,0.000808329,0.000255523,-0.000803713,-0.000611733,-0.000399953,0.000260424,0.000454037,0.000477309,0.000803713,0.000611733,1.67968e-05,-0.000810243,-0.00318371,0.00221897,0.00516142,0.00860709,-0.00651377,0.00258821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.156655,-0.00247476,0.422329,-0.00293616,0.000454708,-0.00326356,-0.62262,0.00295803,0.0853029,0.00507438,-0.000184479,0.00168315,0.408542,-0.00290173,0.30898,-0.00360116,-0.00022639,-0.00539685,0.207875,-0.00192557,0.36419,-0.000650231,0.00048985,-0.00288707,-0.408542,0.00253791,-0.485037,0.0023433,0.00022639,0.00647136,-0.207875,0.00247738,-0.156531,0.00380249,-0.00048985,0.0012655,-0.0245216
current_hour_pillar_heavenly_sin,-0.00266648,-0.00497456,-0.00179136,-0.00382597,0.03119,-0.779131,-0.129636,-0.127898,0.519843,0.0134094,0.000610014,-0.000334906,0.00237755,-0.463135,-0.128882,-0.0201426,0.000108418,,,,,,,,,0.00859212,-0.00761251,0.01099,-0.00143681,0.00096219,-0.00736585,-0.00669273,-0.00389235,-0.781732,-0.000594658,1,-0.000154716,0.00151769,0.000333967,-0.131028,0.00962281,0.0010077,-0.00309988,-0.0190681,-0.00528955,-0.128698,-0.00245336,-0.0010077,0.00309988,0.0236276,-0.011564,0.522762,-0.000863367,-1,0.000154716,-0.0038716,0.00378995,0.0124178,0.00702842,-0.0128809,0.00574574,-0.00798384,-0.000666046,0.000610014,0.00860156,-0.0092614,-0.00320448,-0.00442198,0.00298179,-0.000334906,0.00689079,0.0092614,0.00320448,0.00580099,-0.00667903,0.000846096,0.0175096,0.0128809,-0.00574574,0.00895246,-0.00186358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0017762,-0.00239239,0.000120755,-0.00473198,0.00579262,0.00197572,0.00201271,-0.0014831,-0.000877284,-0.00832341,-0.00281525,0.00587592,-0.00072534,-0.0109581,-0.000646209,0.00521649,0.00495196,0.00446599,-0.0021767,0.00466307,0.000628261,-0.00712709,0.00396938,-0.0073129,0.00072534,0.00997349,0.00216262,-0.0024858,-0.00495196,-0.00688475,0.0021767,-0.0076742,-0.001639,0.00078345,-0.00396938,0.00683223,-0.0101912
current_hour_pillar_heavenly_cos,0.0185854,0.0206548,0.0194701,0.0168829,0.00560965,0.0604537,-0.250431,-0.251097,0.000215716,-0.00740478,0.00140647,0.000176264,0.0127071,0.0827865,-0.248281,-0.0172988,-0.00136623,,,,,,,,,0.0126462,-0.0147271,-0.0291944,0.00223744,-0.000639674,-0.0133387,-0.0169185,-0.00341107,0.060492,0.00200675,-0.000154716,1,-0.00225416,0.00167148,-0.251376,0.00105362,-0.000263215,-0.0038037,-0.0104461,0.00882238,-0.252732,-0.000208322,0.000263215,0.0038037,0.0180405,-0.0168729,-8.00555e-05,0.000718867,0.000154716,-1,-0.00105299,-0.00242374,-0.00875655,0.00378277,-0.00392285,-0.00292057,-0.00522892,0.00135127,0.00140647,0.0080615,-0.00923829,-0.00354894,-0.00442807,0.00297611,0.000176264,0.00674612,0.00923829,0.00354894,0.00527247,-0.006906,0.0117165,0.026121,0.00392285,0.00292057,-0.000422945,-0.00782531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.77048e-05,0.000103868,-0.00259113,-0.00329374,0.00572748,-0.0102071,-0.00186105,0.00766462,0.00159224,0.00654552,-0.00274502,0.0178918,0.000286953,-0.0128093,-0.00250944,-0.00430788,0.00424649,-0.0100056,0.00118166,-0.00222332,-0.00131976,-0.0030784,0.00411305,-0.00986356,-0.000286953,0.0180765,0.00165017,0.00823233,-0.00424649,0.00324191,-0.00118166,-0.00262581,0.00241837,0.00300833,-0.00411305,0.0158809,-0.00287777
current_hour_pillar_earthly_sin,0.0192052,0.0200988,0.0200377,0.0175163,-0.0258876,-0.0645222,-0.00248189,0.00197136,0.0246174,-0.00227333,-0.000715409,-0.000401844,0.00376625,-0.027648,-0.00252517,-0.00548418,-0.000564908,,,,,,,,,0.000808673,-0.000166212,0.000908415,-0.978147,0.000789985,-0.000178482,-0.000102121,-9.61376e-05,0.00990589,-0.768823,0.00151769,-0.00225416,1,-0.587776,-0.00230219,-0.00123875,0.00333123,-0.00203294,-0.00317579,0.00039377,0.00269132,-0.00713771,-0.00333123,0.00203294,0.00345762,0.00601985,-0.0143849,0.50752,-0.00151769,0.00225416,-0.753846,0.0177655,-0.00242526,0.00330143,0.0054155,0.00831037,-0.00442817,0.00390828,-0.000715409,-0.00022615,0.000711323,0.000541412,0.000353977,-0.000230487,-0.000401844,-0.000422441,-0.000711323,-0.000541412,-1.4866e-05,0.000717102,0.00361821,-0.00103312,-0.0054155,-0.00831037,0.00625211,-0.00311162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.162226,0.00545591,-0.563862,0.0026512,-0.000402437,0.00296219,0.873894,-0.00660364,0.34385,-0.0048704,0.000163273,-0.000613608,-0.0839999,0.00565289,-0.590565,0.00469431,0.000200366,0.00477436,-0.653831,0.00551298,-0.592824,-0.000736523,-0.00043354,0.00278694,0.0839999,-0.00533371,0.701087,-0.00338588,-0.000200366,-0.00604874,0.653831,-0.00600676,0.449181,-0.00274298,0.00043354,-0.00089018,0.0243999
current_hour_pillar_earthly_cos,-0.00777148,-0.00648556,-0.00557789,-0.00681275,-0.00908261,0.0332856,-0.000118982,-0.000334007,0.0118649,0.00399004,0.00109466,0.00061487,-0.00147041,0.0659833,0.00107036,0.00294031,0.000864377,,,,,,,,,-0.00123737,0.000254324,-0.00138998,0.615436,-0.00120877,0.000273099,0.000156257,0.000147102,-0.0104894,0.845687,0.000333967,0.00167148,-0.587776,1,-0.000179631,0.000357076,-0.000675504,-0.000637459,-0.000266034,-0.000602515,-0.000414523,0.00090559,0.000675504,0.000637459,-0.000170236,-0.000311937,0.0122711,-0.294729,-0.000333967,-0.00167148,0.466502,-0.322482,0.00411721,-0.000966007,-0.00331921,-0.00666074,0.00470012,-0.00150768,0.00109466,0.000346036,-0.00108841,-0.000828425,-0.000541627,0.000352673,0.00061487,0.000646385,0.00108841,0.000828425,2.27467e-05,-0.00109725,-0.00168452,0.00308318,0.00331921,0.00666074,-0.00546659,0.00115716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.639025,-0.00142955,0.277798,-0.00234592,0.000615777,-0.00145943,-0.214391,0.00166026,-0.00596665,0.00456394,-0.000249827,0.00121048,-0.0594945,-0.00211423,0.185746,-0.00236709,-0.000306584,-0.00387787,-0.214391,-0.000366178,0.462798,-0.00251767,0.000663368,-0.00154861,0.0594945,0.00161986,-0.451182,0.00178868,0.000306584,0.00476311,0.214391,0.00111028,-0.0956767,0.00377549,-0.000663368,4.57199e-05,-0.00940986
current_day_pillar_heavenly,-0.00965284,-0.0117983,-0.010995,-0.0125398,-0.0268861,0.0691432,0.995119,-0.149178,-0.028695,-0.0135342,0.00119758,-0.000789069,-0.00448494,0.0112666,0.803601,-0.0279626,0.00642374,,,,,,,,,-0.00837165,0.00880935,0.00578585,0.00211942,-0.00678606,0.0113871,0.00923441,-0.00246249,0.0692305,0.00062676,-0.131028,-0.251376,-0.00230219,-0.000179631,1,-0.0162738,-0.659402,0.0339003,0.0325239,-1.4346e-05,-0.150058,0.00691382,0.659402,-0.0339003,-0.0270041,0.0142302,-0.0278501,-0.00555999,0.131028,0.251376,0.00122504,0.00956862,-0.0155433,0.0227642,0.0163747,0.0200397,-0.00702554,0.00340776,0.00119758,-0.00350074,8.45331e-07,0.00290575,0.00340963,0.00336119,-0.000789069,-0.00109166,-8.45331e-07,-0.00290575,-0.00253895,0.00248218,-0.0035684,-0.0314847,-0.0163747,-0.0200397,0.009068,-0.00526018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0018871,0.0135269,0.00685257,-0.0162824,-0.00121081,0.00927053,-0.00254463,-0.00898598,-0.00373294,0.00836501,0.00201904,-0.0174045,-7.78341e-05,0.0280551,0.00530741,-0.0241574,-0.000794397,0.0146475,0.00282328,0.00438126,0.00636027,-0.0171464,-0.00180704,0.020483,7.78341e-05,-0.0321617,-0.0016541,0.0248651,0.000794397,-0.0219176,-0.00282328,-0.000853462,-0.00910593,0.0118459,0.00180704,-0.0114989,0.00565213
current_day_pillar_earthly,-0.00382446,-0.00397388,-0.00471609,-0.00409397,0.00418514,-0.00470073,0.0786352,-0.000290049,0.00390192,-0.00409582,-0.00179589,0.00883954,-0.0207214,0.00118575,0.0212072,-0.0651988,0.00161606,,,,,,,,,-0.00879853,0.00936148,0.0215607,0.00116321,-0.00578523,0.00647355,0.0109882,-0.00181202,-0.00479798,0.000579222,0.00962281,0.00105362,-0.00123875,0.000357076,-0.0162738,1,0.0123747,0.0105711,-0.349779,-0.439167,-0.00443375,0.00212906,-0.0123747,-0.0105711,0.239575,0.43056,0.00452042,-0.00340923,-0.00962281,-0.00105362,0.00263058,0.00467733,-0.00227144,-0.0106116,-0.00822454,-0.0300328,0.0164541,0.00143736,-0.00179589,0.00050215,0.00102864,-0.0113638,-0.0107812,-0.00975639,0.00883954,-0.00305245,-0.00102864,0.0113638,0.0065291,-0.00160026,-0.0222836,0.0124205,0.00822454,0.0300328,-0.00997777,-0.00703734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000477379,-0.350917,0.00491312,0.00797262,0.00669278,0.0142756,-0.00113816,0.268406,-0.00228028,0.0197223,-0.00861875,-0.00623118,-0.000191173,-0.406945,0.00410754,-0.00497252,0.00270718,0.00134483,0.00109231,-0.265074,0.00431868,0.00332995,0.00894277,0.0130239,0.000191173,0.27225,-0.00251767,0.00575448,-0.00270718,0.000417758,-0.00109231,0.282246,-0.00549051,-0.00244005,-0.00894277,-0.0136746,-0.00634101
current_day_pillar_heavenly_sin,-0.0125362,-0.0108104,-0.0113468,-0.00954909,0.0468193,-0.00118146,-0.65556,0.656294,-0.000812369,0.000381378,0.00216363,0.00423518,-0.00154042,0.000171854,-0.437317,0.0253478,-0.00658917,,,,,,,,,-0.00309392,0.00257214,-0.00282981,-0.00311377,0.00356154,-0.000629707,0.0023354,0.00443947,-0.000966797,-0.00140578,0.0010077,-0.000263215,0.00333123,-0.000675504,-0.659402,0.0123747,1,7.66408e-07,-0.0240387,0.00128372,0.658928,0.0225242,-1,-7.66408e-07,0.0107507,-0.01158,-0.00179124,0.0061295,-0.0010077,0.000263215,-0.000237087,-0.0098784,0.00323084,-0.0256766,0.00708359,0.00274086,0.00979503,0.003004,0.00216363,-0.00527157,0.00233809,-0.0026461,-0.000932195,-0.00209904,0.00423518,-0.00362163,-0.00233809,0.0026461,-0.00183994,0.00171775,-0.00171935,0.00714707,-0.00708359,-0.00274086,-0.00688124,-0.00312458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0016214,-0.00189768,-0.00642831,0.00791643,0.000336706,0.00104762,0.0032057,-0.00781659,0.00448493,-0.00768839,-0.00113142,0.00927084,0.000420412,-0.00579022,-0.00508124,0.0146104,-0.00246095,-0.0162192,-0.00320527,0.00111207,-0.00641343,0.00275941,0.00173774,-0.00297741,-0.000420412,0.0105831,0.00136507,-0.0106229,0.00246095,0.0255204,0.00320527,-0.00723902,0.00912968,-0.00590737,-0.00173774,-0.00607213,0.00743324
current_day_pillar_heavenly_cos,0.023876,0.0251322,0.0252112,0.0266528,-0.0104292,0.00371575,0.0346887,-0.0306555,-0.0015515,-0.0387043,-0.00119503,-0.00675135,0.0432862,0.0021742,0.0235987,-0.0475577,-0.000659561,,,,,,,,,0.000450125,0.00463604,-0.00487677,0.00184747,-0.00146189,0.00462988,0.00421989,-0.00236918,0.00358966,0.000298088,-0.00309988,-0.0038037,-0.00203294,-0.000637459,0.0339003,0.0105711,7.66408e-07,1,-0.00868758,-0.0202827,-0.0312653,0.00548696,-7.66408e-07,-1,0.012376,0.00384059,-0.00240945,0.00330059,0.00309988,0.0038037,0.00424364,-0.010719,-0.0405561,0.0089726,0.0424318,0.0173031,-0.00350517,0.0142505,-0.00119503,0.00289726,0.00596446,0.00605471,0.00517439,-0.00151371,-0.00675135,0.00132752,-0.00596446,-0.00605471,-0.00468118,-0.000887768,0.0430728,0.014249,-0.0424318,-0.0173031,0.00141606,-0.0262441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00223418,-0.00181134,-0.00432061,0.00279097,-0.008387,-0.00514348,-0.00249084,-0.00706707,0.00206895,0.0132585,0.00582211,-0.000923555,8.88226e-05,-0.000597615,-0.00193471,-0.0110678,-0.00522679,-0.000562716,0.00294352,0.0127774,-0.00412765,-0.00637017,-0.00747944,0.0108178,-8.88226e-05,-0.00701851,-0.00240103,0.0159248,0.00522679,-0.0145086,-0.00294352,-0.00265283,0.00731461,-0.000669437,0.00747944,0.00117378,-0.00910705
current_day_pillar_earthly_sin,-0.0072848,-0.00523374,-0.00616031,-0.00733172,0.00527348,0.00606749,0.00550055,0.0317532,-0.0201742,0.0260705,0.00981979,0.00336002,0.00697883,0.00314224,-0.00927574,0.0562528,-0.0118436,,,,,,,,,-0.00282595,-0.00349871,-0.0199248,0.00292274,0.00583516,0.000759155,-0.00494623,-5.23782e-05,0.00587531,0.000854864,-0.0190681,-0.0104461,-0.00317579,-0.000266034,0.0325239,-0.349779,-0.0240387,-0.00868758,1,-0.00175283,0.00227609,0.369287,0.0240387,0.00868758,-0.866751,-0.142045,-0.0190528,-0.0069822,0.0190681,0.0104461,-0.00140492,0.0133918,0.0287427,-0.00376423,0.00531504,-0.0100174,0.0184965,0.00330624,0.00981979,-0.0152104,-0.00889726,0.00526002,0.00891113,0.017254,0.00336002,-0.00276664,0.00889726,-0.00526002,-0.00705264,0.00703115,0.00856498,0.00683499,-0.00531504,0.0100174,-0.0245739,0.00631954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00262481,0.128186,0.00733405,-0.00548965,0.00335651,0.0218607,-0.0035195,0.328748,-0.00485701,0.0229572,0.00354375,-0.00576269,-0.000101368,0.218473,0.00528891,-0.0130738,-0.000255154,-0.0019276,0.00391176,-0.124463,0.00728491,-0.0196592,7.14198e-05,0.0116761,0.000101368,-0.32651,2.95059e-05,0.019585,0.000255154,0.016649,-0.00391176,0.271951,-0.0112656,0.0126676,-7.14198e-05,-0.022939,-0.00934388
current_day_pillar_earthly_cos,0.011657,0.0135376,0.00807106,0.00942306,0.000509189,0.00382453,-0.0425857,0.0337619,-0.00348051,0.00730527,-0.00406933,-0.0090221,0.00421554,0.00226419,-0.0384952,0.00977323,0.00521969,,,,,,,,,0.00661257,0.000357242,-0.0108361,-0.000394332,0.00413158,-0.00117646,-0.000550116,0.0146665,0.00386101,-0.000444914,-0.00528955,0.00882238,0.00039377,-0.000602515,-1.4346e-05,-0.439167,0.00128372,-0.0202827,-0.00175283,1,0.00176548,0.321031,-0.00128372,0.0202827,0.140931,-0.865324,-0.00377406,0.00161852,0.00528955,-0.00882238,-0.00999272,0.00263131,0.00502483,-0.00395151,0.00968277,0.0109954,-0.00900595,-0.000667832,-0.00406933,0.00315794,-0.0068035,0.0103183,0.00723631,0.0119331,-0.0090221,0.0044297,0.0068035,-0.0103183,0.00176811,0.0034742,0.0083171,-0.0325174,-0.00968277,-0.0109954,0.0137302,0.0134247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000428103,0.325323,-0.00561024,0.00184794,0.000248392,-0.00696449,0.000112791,-0.12765,0.000752271,-0.0337898,0.00400091,-0.0140411,0.00022167,0.273066,-0.00582879,0.0198662,0.00767144,0.0193793,0.000112791,-0.327475,-0.00385186,0.00528942,-0.00485857,-0.0134446,-0.00022167,0.1269,0.00758514,-0.0216366,-0.00767144,-0.0152621,-0.000112791,-0.22033,0.00254287,-0.00889578,0.00485857,0.00197128,0.0056428
current_day_pillar_minus_heavenly,-0.0157574,-0.0170374,-0.0165065,-0.0155498,0.0408943,0.0666457,-0.15035,0.995137,-0.0262241,-0.0060522,-0.00257042,0.000918559,-0.00163275,0.00989802,0.0408541,0.00601977,-0.0040303,,,,,,,,,-0.0105353,0.0150433,-0.00198817,-0.00250904,-0.00139972,0.0124525,0.0147839,0.00755875,0.0670564,-0.00106576,-0.128698,-0.252732,0.00269132,-0.000414523,-0.150058,-0.00443375,0.658928,-0.0312653,0.00227609,0.00176548,1,0.0205411,-0.658928,0.0312653,-0.0137035,0.00015285,-0.0273287,0.00575235,0.128698,0.252732,0.00219682,-0.0110941,-0.00456371,-0.01297,0.0191671,0.00902053,0.0120322,0.00335711,-0.00257042,-0.00810281,0.0128616,0.00177573,0.00274186,-0.00750468,0.000918559,-0.00839419,-0.0128616,-0.00177573,-0.00517842,0.00695337,-0.000639091,-0.0114562,-0.0191671,-0.00902053,-0.00725544,-0.00496517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00146553,-0.022408,-0.00547139,0.00191106,-0.00680037,0.00505045,0.00265673,0.0129745,0.00420103,0.00769496,0.00184857,-0.00193321,0.000296477,-0.0075111,-0.00384541,0.00974923,-0.00562654,0.000540712,-0.002713,-0.012517,-0.00572597,-0.000736382,-0.00380622,0.00848504,-0.000296477,0.00506892,-0.000537138,-0.0108343,0.00562654,0.00595792,0.002713,0.0237801,0.00895144,0.00619554,0.00380622,-0.0112265,-0.0157198
