,Open_x,High_x,Low_x,Close_x,Volume_x,current_hour_pillar,current_day_pillar,current_day_pillar_minus,current_hour_pillar_minus,current_month_pillar,current_year_pillar,current_year_pillar_minus,current_month_pillar_minus,current_wuxi_hour,current_wuxi_day,current_wuxi_month,current_wuxi_year,base_year_pillar,base_month_pillar,base_day_pillar,base_hour_pillar,base_month_pillar_minus,base_hour_pillar_minus,base_year_pillar_minus,base_day_pillar_minus,year,month,day,hour,dayofweek,quarter,dayofyear,weekofyear,current_hour_pillar_heavenly,current_hour_pillar_earthly,current_hour_pillar_heavenly_sin,current_hour_pillar_heavenly_cos,current_hour_pillar_earthly_sin,current_hour_pillar_earthly_cos,current_day_pillar_heavenly,current_day_pillar_earthly,current_day_pillar_heavenly_sin,current_day_pillar_heavenly_cos,current_day_pillar_earthly_sin,current_day_pillar_earthly_cos,current_day_pillar_minus_heavenly,current_day_pillar_minus_earthly,current_day_pillar_minus_heavenly_sin,current_day_pillar_minus_heavenly_cos,current_day_pillar_minus_earthly_sin,current_day_pillar_minus_earthly_cos,current_hour_pillar_minus_heavenly,current_hour_pillar_minus_earthly,current_hour_pillar_minus_heavenly_sin,current_hour_pillar_minus_heavenly_cos,current_hour_pillar_minus_earthly_sin,current_hour_pillar_minus_earthly_cos,current_month_pillar_heavenly,current_month_pillar_earthly,current_month_pillar_heavenly_sin,current_month_pillar_heavenly_cos,current_month_pillar_earthly_sin,current_month_pillar_earthly_cos,current_year_pillar_heavenly,current_year_pillar_earthly,current_year_pillar_heavenly_sin,current_year_pillar_heavenly_cos,current_year_pillar_earthly_sin,current_year_pillar_earthly_cos,current_year_pillar_minus_heavenly,current_year_pillar_minus_earthly,current_year_pillar_minus_heavenly_sin,current_year_pillar_minus_heavenly_cos,current_year_pillar_minus_earthly_sin,current_year_pillar_minus_earthly_cos,current_month_pillar_minus_heavenly,current_month_pillar_minus_earthly,current_month_pillar_minus_heavenly_sin,current_month_pillar_minus_heavenly_cos,current_month_pillar_minus_earthly_sin,current_month_pillar_minus_earthly_cos,base_year_pillar_heavenly,base_year_pillar_earthly,base_year_pillar_heavenly_sin,base_year_pillar_heavenly_cos,base_year_pillar_earthly_sin,base_year_pillar_earthly_cos,base_month_pillar_heavenly,base_month_pillar_earthly,base_month_pillar_heavenly_sin,base_month_pillar_heavenly_cos,base_month_pillar_earthly_sin,base_month_pillar_earthly_cos,base_day_pillar_heavenly,base_day_pillar_earthly,base_day_pillar_heavenly_sin,base_day_pillar_heavenly_cos,base_day_pillar_earthly_sin,base_day_pillar_earthly_cos,base_hour_pillar_heavenly,base_hour_pillar_earthly,base_hour_pillar_heavenly_sin,base_hour_pillar_heavenly_cos,base_hour_pillar_earthly_sin,base_hour_pillar_earthly_cos,base_month_pillar_minus_heavenly,base_month_pillar_minus_earthly,base_month_pillar_minus_heavenly_sin,base_month_pillar_minus_heavenly_cos,base_month_pillar_minus_earthly_sin,base_month_pillar_minus_earthly_cos,base_hour_pillar_minus_heavenly,base_hour_pillar_minus_earthly,base_hour_pillar_minus_heavenly_sin,base_hour_pillar_minus_heavenly_cos,base_hour_pillar_minus_earthly_sin,base_hour_pillar_minus_earthly_cos,base_year_pillar_minus_heavenly,base_year_pillar_minus_earthly,base_year_pillar_minus_heavenly_sin,base_year_pillar_minus_heavenly_cos,base_year_pillar_minus_earthly_sin,base_year_pillar_minus_earthly_cos,base_day_pillar_minus_heavenly,base_day_pillar_minus_earthly,base_day_pillar_minus_heavenly_sin,base_day_pillar_minus_heavenly_cos,base_day_pillar_minus_earthly_sin,base_day_pillar_minus_earthly_cos,cs_base_hour_current_hour,cs_base_hour_current_day,cs_base_hour_current_hour_minus,cs_base_hour_current_month,cs_base_hour_current_year,cs_base_hour_current_month_minus,cs_base_day_current_hour,cs_base_day_current_day,cs_base_day_current_hour_minus,cs_base_day_current_month,cs_base_day_current_year,cs_base_day_current_month_minus,cs_base_hour_minus_current_hour,cs_base_hour_minus_current_day,cs_base_hour_minus_current_hour_minus,cs_base_hour_minus_current_month,cs_base_hour_minus_current_year,cs_base_hour_minus_current_month_minus,cs_base_month_current_hour,cs_base_month_current_day,cs_base_month_current_hour_minus,cs_base_month_current_month,cs_base_month_current_year,cs_base_month_current_month_minus,cs_base_year_current_hour,cs_base_year_current_day,cs_base_year_current_hour_minus,cs_base_year_current_month,cs_base_year_current_year,cs_base_year_current_month_minus,cs_base_month_minus_current_hour,cs_base_month_minus_current_day,cs_base_month_minus_current_hour_minus,cs_base_month_minus_current_month,cs_base_month_minus_current_year,cs_base_month_minus_current_month_minus,target
current_hour_pillar_heavenly,-0.0444686,-0.0483227,-0.0424706,-0.0489113,0.0229825,1,-0.514401,-0.513855,-0.101258,0.00417064,0.00583907,-0.00855091,-0.00215917,0.097096,-0.512266,0.0146738,0.000850921,,,,,,,,,0.00451307,-0.00457363,0.00581713,,0.00736573,-0.00583828,-0.00412369,-0.000319106,1,,-0.0746116,0.0501288,,,-0.516144,-0.012947,0.00165695,-0.00160174,0.00156163,-0.00121952,-0.517867,0.00052474,-0.00165695,0.00160174,-0.00292345,0.00277335,-0.102161,-0.00347018,0.0746116,-0.0501288,0.00347018,0.00347018,0.00370693,0.00156905,-0.00507226,-0.0038799,-0.00112067,-0.00578723,0.00583907,0.00922141,-0.00614632,0.00623846,0.00579787,0.00802559,-0.00855091,0.0103741,0.00614632,-0.00623846,-0.00459063,-0.00933852,-0.00193288,0.00477848,0.00507226,0.0038799,-0.000952122,0.00298326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.000178473,-0.00347018,-0.000170707,-0.00511615,0.00596388,,-0.00408283,-0.00347018,-0.00117041,0.0075155,-0.00169745,,-0.00728028,0.00347018,0.0027089,-0.00497083,0.00437924,,0.0129558,-0.00347018,-0.000199032,-0.00646761,-0.00401197,,0.00372946,-0.00347018,-0.00404892,0.00497083,0.00161445,,-0.00230879,0.00347018,-0.00220063,0.00646761,-0.00506588,0.0886343
current_hour_pillar_earthly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
current_hour_pillar_heavenly_sin,-0.0409102,-0.0389781,-0.0405291,-0.039807,-0.0950059,-0.0746116,0.306502,0.299371,0.981979,-0.00491966,-0.00685928,0.00381184,-0.00361973,0.307467,0.305921,0.0105068,-0.0012661,,,,,,,,,-0.00497941,0.00745217,0.0384241,,0.00127282,0.00594268,0.0103631,-0.00173891,-0.0746116,,1,-0.000624969,,,0.30836,-0.00133343,-0.00435895,-0.00267029,-0.00347255,0.0048801,0.300848,0.00534876,0.00435895,0.00267029,0.00170867,-0.00688943,0.995959,0.00281989,-1,0.000624969,-0.00281989,-0.00281989,-0.00459532,-0.00605048,0.00439756,-0.00139552,6.9024e-05,0.000601217,-0.00685928,-0.00891285,0.00917239,-0.000886265,-0.00109258,-0.00678306,0.00381184,-0.0100368,-0.00917239,0.000886265,0.00141857,0.010572,-0.00253518,-0.0168759,-0.00439756,0.00139552,0.00545899,-0.000404593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00430062,0.00281989,0.000689196,0.000136827,-0.000897414,,0.00404916,0.00281989,-0.00849233,-0.00338162,0.0035472,,-0.00476019,-0.00281989,0.00819451,0.0027767,-0.00219509,,-0.00755194,0.00281989,0.00204606,0.00130519,0.00401516,,0.00797348,0.00281989,-0.00938179,-0.0027767,0.00301585,,0.00353094,-0.00281989,-0.00151816,-0.00130519,-0.00132559,0.00387336
current_hour_pillar_heavenly_cos,-0.0117918,-0.0166946,-0.00613061,-0.0159121,0.00086532,0.0501288,-0.202734,-0.200616,0.000906839,0.00580242,-0.00600529,0.0113353,-0.00166806,0.9471,-0.203315,-0.0023204,-0.000537347,,,,,,,,,-0.000972461,0.00307178,0.0230827,,0.00392071,0.00399836,0.00491315,0.00881406,0.0501288,,-0.000624969,1,,,-0.204802,0.00849842,0.0026787,-0.00300426,-0.000537526,-0.0025485,-0.202536,0.00109935,-0.0026787,0.00300426,0.00853207,-0.00571477,-0.00032649,0.00735487,0.000624969,-1,-0.00735487,-0.00735487,0.00584876,-0.000112149,-0.00612689,-0.00356133,0.00377087,0.00116902,-0.00600529,-0.00503513,-0.000148603,-0.0112369,-0.0113164,-0.00773044,0.0113353,-0.00753261,0.000148603,0.0112369,0.0102988,0.00592382,-0.00237698,0.00766953,0.00612689,0.00356133,-0.000980225,-0.00140876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00384864,0.00735487,0.00624156,0.011525,-0.00502151,,0.00524358,0.00735487,0.00266087,-0.0120293,-0.000942291,,-0.00556116,-0.00735487,-0.00116484,0.00982629,0.0017657,,-0.00271059,0.00735487,0.00475351,0.0119409,-0.00361374,,0.00342914,0.00735487,0.000534116,-0.00982629,-0.00466283,,0.00481063,-0.00735487,-0.00469374,-0.0119409,0.00690347,-0.0471128
current_hour_pillar_earthly_sin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
current_hour_pillar_earthly_cos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
current_day_pillar_heavenly,-0.0648721,-0.0615863,-0.0664027,-0.0671962,-0.110377,-0.516144,0.995137,-0.15155,0.297143,-0.0155007,-0.00623321,0.00933122,0.0236878,-0.122105,0.995127,0.00338868,-0.00608945,,,,,,,,,-0.00305404,0.000560006,-0.0044707,,0.000302287,-9.39208e-05,0.000199285,-0.0017845,-0.516144,,0.30836,-0.204802,,,1,0.00204737,-0.661155,0.0338533,0.00265698,-0.0185158,-0.150329,-0.0121906,0.661155,-0.0338533,0.00533455,0.00969216,0.300826,0.00408063,-0.30836,0.204802,-0.00408063,-0.00408063,-0.0113944,-0.039515,0.0239657,0.00275995,0.0227019,0.01757,-0.00623321,-0.0101132,0.00632954,-0.00673483,-0.00624036,-0.00834911,0.00933122,-0.0112019,-0.00632954,0.00673483,0.00503688,0.0101927,0.0207237,0.0158285,-0.0239657,-0.00275995,-0.00472377,-0.00676541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00546335,0.00408063,0.0135395,0.00576746,-0.00422,,-0.00275604,0.00408063,0.00206336,-0.00818838,0.00580196,,0.0107134,-0.00408063,0.0101724,0.00557933,-0.0106457,,0.0130657,0.00408063,-0.000775455,0.00712067,-0.00475909,,-0.0175299,0.00408063,-0.00423265,-0.00557933,0.0149082,,-0.00476665,-0.00408063,-0.00733733,-0.00712067,0.00501273,-0.0675921
current_day_pillar_earthly,-0.0121586,-0.01648,-0.016717,-0.0241519,-0.0671636,-0.012947,0.0967047,0.00736024,-0.00123503,-0.00057818,0.0037664,-0.0154099,-0.02197,0.00639174,0.0244863,-0.0458341,0.00659612,,,,,,,,,0.00874761,-0.00235295,0.0172941,,0.00628547,-0.00417036,-0.000984672,-0.00914426,-0.012947,,-0.00133343,0.00849842,,,0.00204737,1,-0.00711076,0.0101426,-0.351623,-0.437117,0.00451921,-0.00948861,0.00711076,-0.0101426,0.241051,0.432586,-0.000523659,-0.00430407,0.00133343,-0.00849842,0.00430407,0.00430407,-0.00270728,0.00251933,-0.0292948,-0.022078,-0.00610545,-0.0208805,0.0037664,0.0211645,-0.00757542,0.00835247,0.00552559,0.00701851,-0.0154099,0.0177671,0.00757542,-0.00835247,-0.00276492,-0.0165702,-0.0217595,-0.00417573,0.0292948,0.022078,-0.00146733,0.0184618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.348099,-0.00430407,0.00446699,-0.00804809,-0.0143257,,0.267393,-0.00430407,-0.0185619,0.00981949,0.000426719,,-0.405318,0.00430407,0.0180093,-0.00513686,0.00463604,,-0.26359,-0.00430407,0.0254545,-0.00979397,-0.0188008,,0.271302,-0.00430407,-0.034112,0.00513686,-0.00237971,,0.279631,0.00430407,-0.00901711,0.00979397,0.0110407,-0.00619841
current_day_pillar_heavenly_sin,0.058824,0.0563805,0.0604428,0.0627386,0.0694859,0.00165695,-0.658225,0.655538,-0.00463771,0.0205451,0.0031205,-0.0086722,-0.0461487,0.00126172,-0.659369,-0.0250299,0.00987889,,,,,,,,,0.000854962,0.000897088,0.0154141,,-0.00244423,0.00200821,0.00209681,-0.00243803,0.00165695,,-0.00435895,0.0026787,,,-0.661155,-0.00711076,1,-0.00166042,-0.00792098,0.0315898,0.65718,0.0276791,-1,0.00166042,-0.00595194,-0.016506,-0.00434084,-0.0021542,0.00435895,-0.0026787,0.0021542,0.0021542,0.0151853,0.0529099,-0.0461546,-0.0198195,-0.0317787,-0.0242032,0.0031205,0.00831095,-0.00362406,0.00660251,0.00561055,0.00604645,-0.0086722,0.00841109,0.00362406,-0.00660251,-0.00374645,-0.00691093,-0.0415897,-0.0355067,0.0461546,0.0198195,0.00513419,0.016696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010582,-0.0021542,-0.0161421,-0.00549224,-0.0115682,,-0.00602413,-0.0021542,-0.00660053,0.00687987,0.00309291,,0.00687493,0.0021542,-0.0125177,-0.0038015,0.000905228,,-0.00863641,-0.0021542,0.00577387,-0.00669911,-0.00352561,,0.00645275,-0.0021542,0.00342719,0.0038015,-0.00847455,,-0.00948265,0.0021542,0.00800815,0.00669911,0.00508051,0.070971
current_day_pillar_heavenly_cos,-0.0278153,-0.033504,-0.0266097,-0.0296551,0.0131269,-0.00160174,0.0343182,-0.0345271,-0.00288306,0.0242981,0.00477509,0.00893482,-0.0538278,-0.00387431,0.0340389,0.0903275,0.00378816,,,,,,,,,-0.00390984,-0.0064543,0.0316159,,0.00750538,-0.00685562,-0.00397871,0.0101401,-0.00160174,,-0.00267029,-0.00300426,,,0.0338533,0.0101426,-0.00166042,1,-0.0288773,-0.00493598,-0.033454,-0.0123333,0.00166042,-1,0.0177235,-0.0113302,-0.00247666,-0.00264802,0.00267029,0.00300426,0.00264802,0.00264802,0.0270819,-0.0255861,-0.064071,-0.0559332,0.0209114,-0.0180524,0.00477509,-0.000439318,-0.00575359,-0.0101834,-0.00813149,-0.00200473,0.00893482,0.000392436,0.00575359,0.0101834,0.00368954,-0.00449995,-0.0528518,-0.00892834,0.064071,0.0559332,-0.0106672,0.0296051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00184352,-0.00264802,0.025111,0.00791855,0.000302528,,-0.0134278,-0.00264802,-0.0180105,-0.00638479,-0.00559309,,-0.00203013,0.00264802,0.0226278,0.000991876,0.00241845,,0.0113506,-0.00264802,0.0379611,0.00890786,-0.00898454,,0.00317617,-0.00264802,-0.0389711,-0.000991876,0.0103846,,-0.0130753,0.00264802,-0.0236951,-0.00890786,-0.00408374,0.0101549
current_day_pillar_earthly_sin,0.0172103,0.0162572,0.019991,0.0256431,0.0191031,0.00156163,-0.0244106,0.0229044,-0.00504383,-0.00534613,-0.000566637,0.01518,-0.000575935,-0.00150287,0.000263017,-0.00542218,-0.00470128,,,,,,,,,-0.0132304,0.00488012,-0.000815611,,0.00347734,0.00994571,0.00484017,-0.00614999,0.00156163,,-0.00347255,-0.000537526,,,0.00265698,-0.351623,-0.00792098,-0.0288773,1,-0.00149831,-0.00604549,0.361866,0.00792098,0.0288773,-0.866068,-0.143102,-0.00346173,-0.00977181,0.00347255,0.000537526,0.00977181,0.00977181,-0.00204876,0.00885032,0.00178099,0.000178434,0.00889442,0.0105825,-0.000566637,-0.0122972,0.0109632,-0.013398,-0.00998652,-0.0158371,0.01518,-0.0131916,-0.0109632,0.013398,0.00127955,0.00585664,-0.00296972,0.0184773,-0.00178099,-0.000178434,-0.0128462,-0.0163494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.126641,-0.00977181,0.00432766,0.00388498,0.0248195,,0.328481,-0.00977181,0.0289532,-0.00918927,0.0121468,,0.220404,0.00977181,-0.0138092,-0.00285366,-0.0166181,,-0.125186,-0.00977181,-0.0175539,0.00926606,0.031704,,-0.32801,-0.00977181,0.0258078,0.00285366,0.0135546,,0.27317,0.00977181,0.00770444,-0.00926606,-0.0205357,0.0301901
current_day_pillar_earthly_cos,-0.0140364,-0.0159052,-0.0114657,-0.012804,0.0158784,-0.00121952,-0.0606279,0.0571991,0.00810399,0.0388467,0.000980595,0.0104167,0.00413452,-0.000866929,-0.0686377,0.0692288,-0.00520686,,,,,,,,,-0.00837822,0.00451901,-0.00543487,,0.0020059,0.00811051,0.00417514,0.0149126,-0.00121952,,0.0048801,-0.0025485,,,-0.0185158,-0.437117,0.0315898,-0.00493598,-0.00149831,1,0.0241297,0.331804,-0.0315898,0.00493598,0.139379,-0.866038,0.00472307,0.0206499,-0.0048801,0.0025485,-0.0206499,-0.0206499,0.0410747,-0.0100244,0.00519839,0.00431759,0.0151525,-0.000950686,0.000980595,-0.0215959,-0.00980855,0.000176912,0.00241585,0.0149157,0.0104167,-0.0105451,0.00980855,-0.000176912,0.00294764,0.0174483,0.00768158,-0.0313693,-0.00519839,-0.00431759,-0.00749358,0.0259065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.326273,0.0206499,0.00695997,0.0137622,0.0300753,,-0.128056,0.0206499,0.000325703,-0.0060408,-0.0378898,,0.273063,-0.0206499,-0.00443633,0.0127947,0.0353748,,-0.328634,0.0206499,0.000652258,0.00868545,0.00881929,,0.126921,0.0206499,0.00666787,-0.0127947,-0.0134151,,-0.220698,-0.0206499,-0.00781687,-0.00868545,-0.0291567,0.00185771
current_day_pillar_minus_heavenly,0.049031,0.0524599,0.0476712,0.0581918,0.013419,-0.517867,-0.149786,0.995125,0.288783,0.00262428,-0.00180716,-0.00393018,-0.0220613,-0.122313,-0.151797,-0.0354652,0.00543211,,,,,,,,,-0.00322402,0.00726287,0.0133661,,-0.00575323,0.0074519,0.00823887,-0.00325588,-0.517867,,0.300848,-0.202536,,,-0.150329,0.00451921,0.65718,-0.033454,-0.00604549,0.0241297,1,0.0149467,-0.65718,0.033454,-0.00405675,-0.0140187,0.293192,-0.000923634,-0.300848,0.202536,0.000923634,0.000923634,-0.00117613,0.0354211,-0.0116386,0.00145679,-0.0245433,-0.0120869,-0.00180716,-0.00115818,0.00471263,0.00495681,0.00441378,-0.000162628,-0.00393018,-0.00129659,-0.00471263,-0.00495681,-0.0031854,0.00265328,-0.0186637,-0.0311602,0.0116386,-0.00145679,0.0105022,0.00195042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00923573,-0.000923634,-0.0142328,-0.00512531,-0.00243744,,0.011258,-0.000923634,-0.00739287,0.00362265,0.00361821,,-0.00276101,0.000923634,-0.00731316,-0.00222209,-0.000584718,,-0.0282309,-0.000923634,-0.00130794,-0.00492857,0.00894503,,0.0141407,-0.000923634,0.00409968,0.00222209,-0.00777617,,0.0122219,0.000923634,0.00854137,0.00492857,-0.00172335,0.0203643
current_day_pillar_minus_earthly,-0.0429991,-0.0467451,-0.0415518,-0.0375475,0.0331311,0.00052474,-0.00412915,0.109659,0.0065501,0.0115262,-0.00966039,0.0046766,-0.00914312,0.00283999,-0.0360845,-0.0336896,-0.0109147,,,,,,,,,-0.00148082,0.0128903,0.00248474,,0.00175945,0.0173546,0.0130568,0.00170104,0.00052474,,0.00534876,0.00109935,,,-0.0121906,-0.00948861,0.0276791,-0.0123333,0.361866,0.331804,0.0149467,1,-0.0276791,0.0123333,-0.349393,-0.439978,0.00516202,0.00875802,-0.00534876,-0.00109935,-0.00875802,-0.00875802,0.013694,0.0178981,-0.00453968,0.00166099,-0.00364687,0.00644055,-0.00966039,-0.00319842,0.00389072,-0.00444978,-0.00621211,-0.00708906,0.0046766,-0.00705713,-0.00389072,0.00444978,0.00819263,0.00802947,-0.0075636,0.00370648,0.00453968,-0.00166099,-0.00311942,0.00498055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143551,0.00875802,0.00786045,0.0058439,0.0309754,,0.193281,0.00875802,0.00636429,-0.00767117,-0.00962264,,0.133689,-0.00875802,-0.00340191,0.00909593,0.0103178,,-0.360409,0.00875802,-0.00978168,0.00569595,0.0184707,,0.00331242,0.00875802,0.0124463,-0.00909593,-0.00456553,,0.0745682,-0.00875802,-0.00137849,-0.00569595,-0.0267663,0.0126055
current_day_pillar_minus_heavenly_sin,-0.058824,-0.0563805,-0.0604428,-0.0627386,-0.0694859,-0.00165695,0.658225,-0.655538,0.00463771,-0.0205451,-0.0031205,0.0086722,0.0461487,-0.00126172,0.659369,0.0250299,-0.00987889,,,,,,,,,-0.000854962,-0.000897088,-0.0154141,,0.00244423,-0.00200821,-0.00209681,0.00243803,-0.00165695,,0.00435895,-0.0026787,,,0.661155,0.00711076,-1,0.00166042,0.00792098,-0.0315898,-0.65718,-0.0276791,1,-0.00166042,0.00595194,0.016506,0.00434084,0.0021542,-0.00435895,0.0026787,-0.0021542,-0.0021542,-0.0151853,-0.0529099,0.0461546,0.0198195,0.0317787,0.0242032,-0.0031205,-0.00831095,0.00362406,-0.00660251,-0.00561055,-0.00604645,0.0086722,-0.00841109,-0.00362406,0.00660251,0.00374645,0.00691093,0.0415897,0.0355067,-0.0461546,-0.0198195,-0.00513419,-0.016696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.010582,0.0021542,0.0161421,0.00549224,0.0115682,,0.00602413,0.0021542,0.00660053,-0.00687987,-0.00309291,,-0.00687493,-0.0021542,0.0125177,0.0038015,-0.000905228,,0.00863641,0.0021542,-0.00577387,0.00669911,0.00352561,,-0.00645275,0.0021542,-0.00342719,-0.0038015,0.00847455,,0.00948265,-0.0021542,-0.00800815,-0.00669911,-0.00508051,-0.070971
current_day_pillar_minus_heavenly_cos,0.0278153,0.033504,0.0266097,0.0296551,-0.0131269,0.00160174,-0.0343182,0.0345271,0.00288306,-0.0242981,-0.00477509,-0.00893482,0.0538278,0.00387431,-0.0340389,-0.0903275,-0.00378816,,,,,,,,,0.00390984,0.0064543,-0.0316159,,-0.00750538,0.00685562,0.00397871,-0.0101401,0.00160174,,0.00267029,0.00300426,,,-0.0338533,-0.0101426,0.00166042,-1,0.0288773,0.00493598,0.033454,0.0123333,-0.00166042,1,-0.0177235,0.0113302,0.00247666,0.00264802,-0.00267029,-0.00300426,-0.00264802,-0.00264802,-0.0270819,0.0255861,0.064071,0.0559332,-0.0209114,0.0180524,-0.00477509,0.000439318,0.00575359,0.0101834,0.00813149,0.00200473,-0.00893482,-0.000392436,-0.00575359,-0.0101834,-0.00368954,0.00449995,0.0528518,0.00892834,-0.064071,-0.0559332,0.0106672,-0.0296051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00184352,0.00264802,-0.025111,-0.00791855,-0.000302528,,0.0134278,0.00264802,0.0180105,0.00638479,0.00559309,,0.00203013,-0.00264802,-0.0226278,-0.000991876,-0.00241845,,-0.0113506,0.00264802,-0.0379611,-0.00890786,0.00898454,,-0.00317617,0.00264802,0.0389711,0.000991876,-0.0103846,,0.0130753,-0.00264802,0.0236951,0.00890786,0.00408374,-0.0101549
current_day_pillar_minus_earthly_sin,-0.0129942,-0.00823219,-0.0152994,-0.0200581,-0.00943216,-0.00292345,0.0225969,-0.0307922,0.00276104,0.00244017,0.0131754,-0.0209059,-0.00292686,0.00843752,4.37173e-06,0.061374,-0.000695097,,,,,,,,,0.0183901,-0.0207137,0.0208014,,0.00567731,-0.0226851,-0.0189665,-0.00414586,-0.00292345,,0.00170867,0.00853207,,,0.00533455,0.241051,-0.00595194,0.0177235,-0.866068,0.139379,-0.00405675,-0.349393,0.00595194,-0.0177235,1,0.00446901,0.00169032,0.00655661,-0.00170867,-0.00853207,-0.00655661,-0.00655661,-0.0018256,-0.0324116,-0.0103294,0.000569545,0.0161115,-0.0142276,0.0131754,0.0105731,-0.0198151,0.0224535,0.0214873,0.0324638,-0.0209059,0.0203953,0.0198151,-0.0224535,-0.0119739,-0.0105729,-0.000577082,-0.0106579,0.0103294,-0.000569545,-0.00913324,0.0230041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0656127,0.00655661,-0.0056551,-0.00866379,-0.0412461,,-0.30196,0.00655661,-0.0212842,0.0193918,-0.00707237,,-0.153138,-0.00655661,0.0125025,-0.00481501,-0.00533114,,0.061971,0.00655661,0.0178168,-0.0163158,-0.0431043,,0.302102,0.00655661,-0.0253691,0.00481501,0.0117699,,-0.267159,-0.00655661,-0.00285007,0.0163158,0.029242,-0.0175178
current_day_pillar_minus_earthly_cos,0.00325767,0.00699091,-0.00283099,-0.00013863,-0.0140377,0.00277335,0.0504349,-0.0564957,-0.00996509,-0.0261686,-0.000740676,-0.0038898,-0.0170329,-0.00734416,0.0530703,-0.0313797,0.000636553,,,,,,,,,0.0205822,-0.0238102,-0.00189277,,-0.00663729,-0.0278282,-0.0240141,-0.0277882,0.00277335,,-0.00688943,-0.00571477,,,0.00969216,0.432586,-0.016506,-0.0113302,-0.143102,-0.866038,-0.0140187,-0.439978,0.016506,0.0113302,0.00446901,1,-0.00694359,-0.0186911,0.00688943,0.00571477,0.0186911,0.0186911,-0.0309337,0.00374845,-0.0133093,-0.0100067,-0.00669498,-0.00390603,-0.000740676,0.00865439,0.01303,-0.00153346,-0.00175378,-0.0148213,-0.0038898,0.00168648,-0.01303,0.00153346,-0.00451037,-0.00818356,-0.0229704,0.025016,0.0133093,0.0100067,0.00373669,-0.0201205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.309749,-0.0186911,0.0129069,-0.0113289,-0.0545962,,0.0703278,-0.0186911,-0.00954694,0.00362339,0.0601584,,-0.275278,0.0186911,0.0207547,-0.0118841,-0.0493772,,0.294159,-0.0186911,0.0240348,-0.00586044,-0.0312648,,-0.0557413,-0.0186911,-0.0377674,0.0118841,0.034001,,0.160492,0.0186911,-0.00967444,0.00586044,0.0555649,-0.00990108
