,time,date,cs_base_hour_current_hour,cs_base_hour_current_day,cs_base_hour_current_hour_minus,cs_base_hour_current_month,cs_base_hour_current_year,cs_base_hour_current_month_minus,cs_base_day_current_hour,cs_base_day_current_day,cs_base_day_current_hour_minus,cs_base_day_current_month,cs_base_day_current_year,cs_base_day_current_month_minus,cs_base_hour_minus_current_hour,cs_base_hour_minus_current_day,cs_base_hour_minus_current_hour_minus,cs_base_hour_minus_current_month,cs_base_hour_minus_current_year,cs_base_hour_minus_current_month_minus,cs_base_month_current_hour,cs_base_month_current_day,cs_base_month_current_hour_minus,cs_base_month_current_month,cs_base_month_current_year,cs_base_month_current_month_minus,cs_base_year_current_hour,cs_base_year_current_day,cs_base_year_current_hour_minus,cs_base_year_current_month,cs_base_year_current_year,cs_base_year_current_month_minus,cs_base_month_minus_current_hour,cs_base_month_minus_current_day,cs_base_month_minus_current_hour_minus,cs_base_month_minus_current_month,cs_base_month_minus_current_year,cs_base_month_minus_current_month_minus
486,1807837116656661000,1807837116656661000,0,11,3,0,9,6,10,0,5,11,1,2,1,11,8,1,9,4,0,9,6,0,11,3,8,1,10,9,0,7,10,1,2,11,0,5
487,1808096316656661000,1808096316656661000,0,0,3,0,9,6,10,11,5,11,1,2,1,1,8,1,9,4,0,0,6,0,11,3,8,9,10,9,0,7,10,11,2,11,0,5
488,1808182716656661000,1808182716656661000,0,8,3,0,9,6,10,7,5,11,1,2,1,3,8,1,9,4,0,4,6,0,11,3,8,2,10,9,0,7,10,10,2,11,0,5
489,1808269116656661000,1808269116656661000,0,2,3,9,9,10,10,6,5,1,1,4,1,5,8,9,9,7,0,10,6,11,11,2,8,8,10,0,0,3,10,4,2,0,0,6
490,1808355516656661000,1808355516656661000,0,9,3,9,9,10,10,1,5,1,1,4,1,9,8,9,9,7,0,11,6,11,11,2,8,0,10,0,0,3,10,0,2,0,0,6
491,1808441916656661000,1808441916656661000,0,5,3,9,9,10,10,3,5,1,1,4,1,2,8,9,9,7,0,7,6,11,11,2,8,4,10,0,0,3,10,8,2,0,0,6
492,1808701116656661000,1808701116656661000,0,6,3,9,9,10,10,2,5,1,1,4,1,4,8,9,9,7,0,3,6,11,11,2,8,7,10,0,0,3,10,5,2,0,0,6
493,1808787516656661000,1808787516656661000,0,7,3,9,9,10,10,8,5,1,1,4,1,10,8,9,9,7,0,5,6,11,11,2,8,6,10,0,0,3,10,3,2,0,0,6
494,1808873916656661000,1808873916656661000,0,11,3,9,9,10,10,0,5,1,1,4,1,11,8,9,9,7,0,9,6,11,11,2,8,1,10,0,0,3,10,1,2,0,0,6
495,1808960316656661000,1808960316656661000,0,10,3,9,9,10,10,4,5,1,1,4,1,7,8,9,9,7,0,2,6,11,11,2,8,3,10,0,0,3,10,6,2,0,0,6
496,1809046716656661000,1809046716656661000,0,4,3,9,9,10,10,10,5,1,1,4,1,6,8,9,9,7,0,8,6,11,11,2,8,5,10,0,0,3,10,7,2,0,0,6
497,1809305916656661000,1809305916656661000,0,2,3,9,9,10,10,6,5,1,1,4,1,5,8,9,9,7,0,10,6,11,11,2,8,8,10,0,0,3,10,4,2,0,0,6
498,1809392316656661000,1809392316656661000,0,9,3,9,9,10,10,1,5,1,1,4,1,9,8,9,9,7,0,11,6,11,11,2,8,0,10,0,0,3,10,0,2,0,0,6
499,1809478716656661000,1809478716656661000,0,5,3,9,9,10,10,3,5,1,1,4,1,2,8,9,9,7,0,7,6,11,11,2,8,4,10,0,0,3,10,8,2,0,0,6
500,1809565116656661000,1809565116656661000,0,3,3,8,9,7,10,5,5,7,1,8,1,8,8,3,9,10,0,6,6,4,11,5,8,10,10,2,0,6,10,2,2,10,0,3
501,1809651516656661000,1809651516656661000,0,1,3,8,9,7,10,9,5,7,1,8,1,0,8,3,9,10,0,1,6,4,11,5,8,11,10,2,0,6,10,9,2,10,0,3
502,1809910716656661000,1809910716656661000,0,11,3,8,9,7,10,0,5,7,1,8,1,11,8,3,9,10,0,9,6,4,11,5,8,1,10,2,0,6,10,1,2,10,0,3
503,1809997116656661000,1809997116656661000,0,10,3,8,9,7,10,4,5,7,1,8,1,7,8,3,9,10,0,2,6,4,11,5,8,3,10,2,0,6,10,6,2,10,0,3
504,1810083516656661000,1810083516656661000,0,4,3,8,9,7,10,10,5,7,1,8,1,6,8,3,9,10,0,8,6,4,11,5,8,5,10,2,0,6,10,7,2,10,0,3
505,1810169916656661000,1810169916656661000,0,0,3,8,9,7,10,11,5,7,1,8,1,1,8,3,9,10,0,0,6,4,11,5,8,9,10,2,0,6,10,11,2,10,0,3
506,1810256316656661000,1810256316656661000,0,8,3,8,9,7,10,7,5,7,1,8,1,3,8,3,9,10,0,4,6,4,11,5,8,2,10,2,0,6,10,10,2,10,0,3
507,1810515516656661000,1810515516656661000,0,5,3,8,9,7,10,3,5,7,1,8,1,2,8,3,9,10,0,7,6,4,11,5,8,4,10,2,0,6,10,8,2,10,0,3
508,1810601916656661000,1810601916656661000,0,3,3,8,9,7,10,5,5,7,1,8,1,8,8,3,9,10,0,6,6,4,11,5,8,10,10,2,0,6,10,2,2,10,0,3
509,1810688316656661000,1810688316656661000,0,1,3,8,9,7,10,9,5,7,1,8,1,0,8,3,9,10,0,1,6,4,11,5,8,11,10,2,0,6,10,9,2,10,0,3
510,1810774716656661000,1810774716656661000,0,6,3,8,9,7,10,2,5,7,1,8,1,4,8,3,9,10,0,3,6,4,11,5,8,7,10,2,0,6,10,5,2,10,0,3
511,1810861116656661000,1810861116656661000,0,7,3,8,9,7,10,8,5,7,1,8,1,10,8,3,9,10,0,5,6,4,11,5,8,6,10,2,0,6,10,3,2,10,0,3
512,1811120316656661000,1811120316656661000,0,4,3,5,9,4,10,10,5,3,1,10,1,6,8,2,9,6,0,8,6,7,11,8,8,5,10,4,0,5,10,7,2,8,0,7
513,1811206716656661000,1811206716656661000,0,0,3,5,9,4,10,11,5,3,1,10,1,1,8,2,9,6,0,0,6,7,11,8,8,9,10,4,0,5,10,11,2,8,0,7
514,1811293116656661000,1811293116656661000,0,8,3,5,9,4,10,7,5,3,1,10,1,3,8,2,9,6,0,4,6,7,11,8,8,2,10,4,0,5,10,10,2,8,0,7
515,1811379516656661000,1811379516656661000,0,2,3,5,9,4,10,6,5,3,1,10,1,5,8,2,9,6,0,10,6,7,11,8,8,8,10,4,0,5,10,4,2,8,0,7
516,1811465916656661000,1811465916656661000,0,9,3,5,9,4,10,1,5,3,1,10,1,9,8,2,9,6,0,11,6,7,11,8,8,0,10,4,0,5,10,0,2,8,0,7
517,1811725116656661000,1811725116656661000,0,1,3,5,9,4,10,9,5,3,1,10,1,0,8,2,9,6,0,1,6,7,11,8,8,11,10,4,0,5,10,9,2,8,0,7
518,1811811516656661000,1811811516656661000,0,6,3,5,9,4,10,2,5,3,1,10,1,4,8,2,9,6,0,3,6,7,11,8,8,7,10,4,0,5,10,5,2,8,0,7
519,1811897916656661000,1811897916656661000,0,7,3,5,9,4,10,8,5,3,1,10,1,10,8,2,9,6,0,5,6,7,11,8,8,6,10,4,0,5,10,3,2,8,0,7
520,1811984316656661000,1811984316656661000,0,11,3,5,9,4,10,0,5,3,1,10,1,11,8,2,9,6,0,9,6,7,11,8,8,1,10,4,0,5,10,1,2,8,0,7
521,1812070716656661000,1812070716656661000,0,10,3,5,9,4,10,4,5,3,1,10,1,7,8,2,9,6,0,2,6,7,11,8,8,3,10,4,0,5,10,6,2,8,0,7
522,1812329916656661000,1812329916656661000,0,8,6,2,1,6,10,7,2,6,9,2,1,3,4,5,0,4,0,4,3,10,1,3,8,2,7,8,11,7,10,10,5,4,9,5
523,1812416316656661000,1812416316656661000,0,2,6,2,1,6,10,6,2,6,9,2,1,5,4,5,0,4,0,10,3,10,1,3,8,8,7,8,11,7,10,4,5,4,9,5
524,1812502716656661000,1812502716656661000,0,9,6,2,1,6,10,1,2,6,9,2,1,9,4,5,0,4,0,11,3,10,1,3,8,0,7,8,11,7,10,0,5,4,9,5
525,1812589116656661000,1812589116656661000,0,5,6,2,1,6,10,3,2,6,9,2,1,2,4,5,0,4,0,7,3,10,1,3,8,4,7,8,11,7,10,8,5,4,9,5
526,1812675516656661000,1812675516656661000,0,3,6,2,1,6,10,5,2,6,9,2,1,8,4,5,0,4,0,6,3,10,1,3,8,10,7,8,11,7,10,2,5,4,9,5
527,1812934716656661000,1812934716656661000,0,7,6,2,1,6,10,8,2,6,9,2,1,10,4,5,0,4,0,5,3,10,1,3,8,6,7,8,11,7,10,3,5,4,9,5
