,Open_x,High_x,Low_x,Close_x,Volume_x,current_hour_pillar,current_day_pillar,current_day_pillar_minus,current_hour_pillar_minus,current_month_pillar,current_year_pillar,current_year_pillar_minus,current_month_pillar_minus,current_wuxi_hour,current_wuxi_day,current_wuxi_month,current_wuxi_year,base_year_pillar,base_month_pillar,base_day_pillar,base_hour_pillar,base_month_pillar_minus,base_hour_pillar_minus,base_year_pillar_minus,base_day_pillar_minus,year,month,day,hour,dayofweek,quarter,dayofyear,weekofyear,current_hour_pillar_heavenly,current_hour_pillar_earthly,current_hour_pillar_heavenly_sin,current_hour_pillar_heavenly_cos,current_hour_pillar_earthly_sin,current_hour_pillar_earthly_cos,current_day_pillar_heavenly,current_day_pillar_earthly,current_day_pillar_heavenly_sin,current_day_pillar_heavenly_cos,current_day_pillar_earthly_sin,current_day_pillar_earthly_cos,current_day_pillar_minus_heavenly,current_day_pillar_minus_earthly,current_day_pillar_minus_heavenly_sin,current_day_pillar_minus_heavenly_cos,current_day_pillar_minus_earthly_sin,current_day_pillar_minus_earthly_cos,current_hour_pillar_minus_heavenly,current_hour_pillar_minus_earthly,current_hour_pillar_minus_heavenly_sin,current_hour_pillar_minus_heavenly_cos,current_hour_pillar_minus_earthly_sin,current_hour_pillar_minus_earthly_cos,current_month_pillar_heavenly,current_month_pillar_earthly,current_month_pillar_heavenly_sin,current_month_pillar_heavenly_cos,current_month_pillar_earthly_sin,current_month_pillar_earthly_cos,current_year_pillar_heavenly,current_year_pillar_earthly,current_year_pillar_heavenly_sin,current_year_pillar_heavenly_cos,current_year_pillar_earthly_sin,current_year_pillar_earthly_cos,current_year_pillar_minus_heavenly,current_year_pillar_minus_earthly,current_year_pillar_minus_heavenly_sin,current_year_pillar_minus_heavenly_cos,current_year_pillar_minus_earthly_sin,current_year_pillar_minus_earthly_cos,current_month_pillar_minus_heavenly,current_month_pillar_minus_earthly,current_month_pillar_minus_heavenly_sin,current_month_pillar_minus_heavenly_cos,current_month_pillar_minus_earthly_sin,current_month_pillar_minus_earthly_cos,base_year_pillar_heavenly,base_year_pillar_earthly,base_year_pillar_heavenly_sin,base_year_pillar_heavenly_cos,base_year_pillar_earthly_sin,base_year_pillar_earthly_cos,base_month_pillar_heavenly,base_month_pillar_earthly,base_month_pillar_heavenly_sin,base_month_pillar_heavenly_cos,base_month_pillar_earthly_sin,base_month_pillar_earthly_cos,base_day_pillar_heavenly,base_day_pillar_earthly,base_day_pillar_heavenly_sin,base_day_pillar_heavenly_cos,base_day_pillar_earthly_sin,base_day_pillar_earthly_cos,base_hour_pillar_heavenly,base_hour_pillar_earthly,base_hour_pillar_heavenly_sin,base_hour_pillar_heavenly_cos,base_hour_pillar_earthly_sin,base_hour_pillar_earthly_cos,base_month_pillar_minus_heavenly,base_month_pillar_minus_earthly,base_month_pillar_minus_heavenly_sin,base_month_pillar_minus_heavenly_cos,base_month_pillar_minus_earthly_sin,base_month_pillar_minus_earthly_cos,base_hour_pillar_minus_heavenly,base_hour_pillar_minus_earthly,base_hour_pillar_minus_heavenly_sin,base_hour_pillar_minus_heavenly_cos,base_hour_pillar_minus_earthly_sin,base_hour_pillar_minus_earthly_cos,base_year_pillar_minus_heavenly,base_year_pillar_minus_earthly,base_year_pillar_minus_heavenly_sin,base_year_pillar_minus_heavenly_cos,base_year_pillar_minus_earthly_sin,base_year_pillar_minus_earthly_cos,base_day_pillar_minus_heavenly,base_day_pillar_minus_earthly,base_day_pillar_minus_heavenly_sin,base_day_pillar_minus_heavenly_cos,base_day_pillar_minus_earthly_sin,base_day_pillar_minus_earthly_cos,cs_base_hour_current_hour,cs_base_hour_current_day,cs_base_hour_current_hour_minus,cs_base_hour_current_month,cs_base_hour_current_year,cs_base_hour_current_month_minus,cs_base_day_current_hour,cs_base_day_current_day,cs_base_day_current_hour_minus,cs_base_day_current_month,cs_base_day_current_year,cs_base_day_current_month_minus,cs_base_hour_minus_current_hour,cs_base_hour_minus_current_day,cs_base_hour_minus_current_hour_minus,cs_base_hour_minus_current_month,cs_base_hour_minus_current_year,cs_base_hour_minus_current_month_minus,cs_base_month_current_hour,cs_base_month_current_day,cs_base_month_current_hour_minus,cs_base_month_current_month,cs_base_month_current_year,cs_base_month_current_month_minus,cs_base_year_current_hour,cs_base_year_current_day,cs_base_year_current_hour_minus,cs_base_year_current_month,cs_base_year_current_year,cs_base_year_current_month_minus,cs_base_month_minus_current_hour,cs_base_month_minus_current_day,cs_base_month_minus_current_hour_minus,cs_base_month_minus_current_month,cs_base_month_minus_current_year,cs_base_month_minus_current_month_minus,target
dayofyear,-0.259635,-0.259454,-0.259679,-0.259483,-0.00292293,-0.00565575,7.27824e-05,0.00473317,-0.000432396,0.0618374,-0.160925,0.604458,0.160232,-0.00145832,-0.000821479,-0.0418069,0.00209229,,,,,,,,,-0.660052,0.996999,0.0634917,-0.0375617,0.0246324,0.973771,1,0.982063,-0.00219225,-0.0424193,-0.00209854,0.000824689,0.0468434,0.0478269,-0.00118979,0.0152214,-0.00305975,0.00480924,-0.0126954,-0.00407,0.00383042,0.00918223,0.00305975,-0.00480924,-0.0204963,0.00893625,-0.00292726,0.0248924,0.00209854,-0.000824689,-0.0100356,-0.0473361,0.082987,-0.100281,0.0471685,0.0738072,-0.351234,0.474144,-0.160925,-0.195571,0.0454485,-0.662678,-0.612199,-0.476031,0.604458,-0.323284,-0.0454485,0.662678,0.417972,0.130771,0.149562,0.152874,-0.0471685,-0.0738072,0.304275,-0.489432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0299868,-0.000369922,-0.022353,0.183853,0.504734,-0.00291098,-0.0180379,0.00113729,0.00311355,-0.129331,-0.564807,0.0928714,0.0424514,-0.00512957,-0.0165548,0.111819,0.290403,0.070802,-0.0210794,0.0038151,0.00642577,-0.110776,0.5968,0.141982,-0.0167387,0.00223551,0.00415924,0.150071,-0.290403,-0.279875,-0.0106857,-0.00408993,0.00925326,-0.237619,-0.5968,0.0673533,-0.259159
weekofyear,-0.26216,-0.261944,-0.262299,-0.26201,0.00104565,-0.00453095,-0.00874438,-0.00141335,-0.000533671,0.0455743,-0.160674,0.596938,0.174077,-0.000360067,-0.00848353,-0.0407178,0.00692885,,,,,,,,,-0.654005,0.980537,0.0445271,-0.0345314,0.0259936,0.959328,0.982063,1,-0.00129435,-0.040684,-0.00131782,0.00494218,0.0438401,0.0495644,-0.00918165,0.0079088,0.00116076,0.00193201,-0.0102263,0.00868941,-0.00279024,0.0104041,-0.00116076,-0.00193201,-0.0166456,-0.00295599,-0.00311243,0.0261022,0.00131782,-0.00494218,-0.00590326,-0.0491779,0.0665574,-0.0919747,0.0630244,0.079172,-0.365985,0.474303,-0.160674,-0.199228,0.0539498,-0.652013,-0.601527,-0.474111,0.596938,-0.325057,-0.0539498,0.652013,0.408579,0.134723,0.16457,0.14949,-0.0630244,-0.079172,0.316689,-0.496814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0297222,-0.00175743,-0.0195924,0.1823,0.493217,0.0153378,-0.0180472,0.00680844,0.00348076,-0.143133,-0.555803,0.0799917,0.0415622,-0.0113894,-0.0144614,0.117429,0.282891,0.0859175,-0.0224683,-0.00353259,0.0081251,-0.119688,0.58596,0.156526,-0.0155739,0.0141839,0.000721923,0.150864,-0.282891,-0.296533,-0.0111371,-0.000822663,0.00866142,-0.241807,-0.58596,0.0548635,-0.261669
current_hour_pillar_heavenly,0.00243819,0.00206807,0.001504,0.0011054,-0.00308094,0.994961,0.0845426,0.0749275,-0.144853,-0.00555513,0.0036122,-0.0048147,0.00659,0.97726,0.0830656,0.0062422,0.0052659,,,,,,,,,-0.0012625,-0.00280092,0.00793709,-0.00980851,-0.00101386,-0.00275754,-0.00219225,-0.00129435,1,0.00144584,-0.699662,0.0405681,0.00620146,-0.00689085,0.0836469,0.0126034,-0.00399643,0.00299821,-0.00855225,-0.00845469,0.0754091,-0.00167937,0.00399643,-0.00299821,0.0168198,0.0227924,-0.151034,0.0115082,0.699662,-0.0405681,0.00408355,-0.00106979,-0.00528543,-0.000147077,0.00720855,-0.00215959,0.000551907,-0.000867699,0.0036122,0.00271965,-0.000726852,0.00463597,0.00481358,0.00360298,-0.0048147,0.00398144,0.000726852,-0.00463597,-0.00471194,-0.00374081,0.00714536,3.44348e-05,-0.00720855,0.00215959,-0.00270563,5.60009e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00766871,0.00118089,-0.0151257,-0.00277064,-0.00499899,-0.000554361,-0.0098664,-0.00508967,0.0211425,0.000556574,0.00535072,-0.00509787,0.0127786,0.000960159,-0.0207078,-0.00268118,-0.00479449,0.000139623,0.00231577,0.00658594,-0.0214228,0.000197676,-0.00511849,0.00372339,-0.0105305,-0.00471372,0.0287548,0.00209883,0.00479449,-0.00167422,-0.00849145,-0.00364016,0.0132194,0.00308166,0.00511849,-0.000735729,-9.88327e-05
current_hour_pillar_earthly,0.116285,0.116256,0.116001,0.116215,-0.00662952,0.0978072,0.00301754,0.00949303,0.00317891,0.0106716,0.0169352,-0.0245996,-0.0159497,0.0945315,0.00377148,0.0118895,0.0100081,,,,,,,,,0.00696868,-0.0415416,-0.0103232,0.2716,-0.120502,-0.0478814,-0.0424193,-0.040684,0.00144584,1,-0.00578166,0.00508661,-0.671617,-0.459331,0.00263352,0.00220962,0.00477304,0.00210338,0.000293602,-0.000400361,0.00875155,0.00841057,-0.00477304,-0.00210338,0.000287243,0.00626916,0.00131377,-0.0381048,0.00578166,-0.00508661,0.461194,0.458064,0.0079453,0.0312922,-0.0106193,-0.0142317,0.0182841,-0.0400792,0.0169352,-0.00912725,0.0179057,0.0343471,0.0381182,0.0152128,-0.0245996,0.00320308,-0.0179057,-0.0343471,-0.0388986,0.000208215,-0.0140408,0.00221334,0.0106193,0.0142317,0.00038085,0.0345065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.326316,-0.00247695,0.310559,-0.00515484,-0.0394267,0.0121197,0.209048,-0.00428962,0.151552,0.024559,0.0351349,0.00284099,-0.358027,0.000915137,0.321863,-0.00877646,-0.0349795,0.00131948,0.0109501,-0.00312196,-0.248477,0.00514679,-0.0367917,-0.0196304,0.145752,-0.00106699,-0.228809,-0.00752323,0.0349795,0.0110318,0.148161,-0.000513314,0.00775778,0.0158616,0.0367917,-0.0111644,0.113529
current_hour_pillar_heavenly_sin,0.00055194,0.000897588,0.00121483,0.00158493,0.014937,-0.69651,-0.0616107,-0.0504908,0.607875,0.0113197,-0.00610739,0.0054887,-0.00434818,-0.680288,-0.0575944,-0.00209867,-0.00830049,,,,,,,,,0.00610106,-0.00117764,-0.0120897,0.00107165,0.00937085,-0.000668058,-0.00209854,-0.00131782,-0.699662,-0.00578166,1,-0.000307033,0.00101405,0.00729884,-0.0604536,-0.0144906,0.00533497,-0.00610433,0.00815374,0.0081247,-0.0508451,0.00415726,-0.00533497,0.00610433,-0.0176395,-0.0280983,0.617969,-0.000916429,-1,0.000307033,-0.0129648,0.0038831,0.0108856,0.00351142,-0.00868237,0.00225032,-0.0024127,-0.0012251,-0.00610739,-0.00213251,-0.00161433,-0.00553139,-0.00658594,-0.00287766,0.0054887,-0.00409533,0.00161433,0.00553139,0.00829305,0.00515336,-0.00574123,0.00741898,0.00868237,-0.00225032,0.0047868,0.000924756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0026601,-0.00214555,0.00977103,0.00347435,0.00840531,0.0024151,-0.00292608,0.00996572,-0.0144703,0.00186573,-0.00771463,0.00702386,0.00176284,-0.0079394,0.00733284,0.00242844,0.00932455,0.00377634,-0.00181401,-0.00432289,0.0114617,-0.000668159,0.00736709,-0.00956511,0.000832043,0.00991571,-0.00797615,-0.000976167,-0.00932455,-0.000271473,-0.00243419,0.0029576,-0.0148444,-0.00502772,-0.00736709,0.00303893,0.00300439
current_hour_pillar_heavenly_cos,-0.000873501,-0.00114071,-0.00159162,-0.00194974,-0.00157943,0.0409826,0.0661764,0.0626583,-0.0333404,0.00445814,-0.00217031,0.0011392,-0.0041142,0.0502747,0.0700903,0.00178371,-0.00296507,,,,,,,,,0.00204664,0.00100299,-0.00179742,0.00110976,0.00122014,0.00281409,0.000824689,0.00494218,0.0405681,0.00508661,-0.000307033,1,-0.00801006,-0.00201834,0.0667717,-0.00407016,-0.0016776,0.00756688,0.0161079,0.00371171,0.0637399,-0.00113413,0.0016776,-0.00756688,-0.009257,0.00604253,-0.0229437,0.00187236,0.000307033,-1,-0.0098225,-0.00389556,0.00453175,-0.0067154,-0.00670934,-0.00362667,0.000804161,-0.00204299,-0.00217031,0.000428575,0.000197608,-0.00170971,-0.00220887,-0.00180476,0.0011392,-0.000843739,-0.000197608,0.00170971,0.00251104,0.00082538,-0.00458276,0.00312088,0.00670934,0.00362667,-0.00201367,-0.00135082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00606667,0.0138867,-0.0149985,-0.00117589,0.00185781,-0.00902847,-0.0013913,-0.000440951,0.00433278,0.00664743,-0.00213681,0.00333838,-0.00592024,0.00828998,-0.00987847,-0.00437769,0.00232972,0.000621803,-0.0025397,0.00811098,-0.00724419,0.00497917,0.00181515,-0.00635468,0.0049646,-0.00998183,0.0108443,0.0024173,-0.00232972,-0.00195007,0.00186824,-0.00685726,0.0100986,0.000167683,-0.00181515,0.0109188,-0.00422076
current_hour_pillar_earthly_sin,-0.127038,-0.122518,-0.130451,-0.126283,-0.00953807,-0.0687977,-0.00259755,-0.014402,-0.0168372,-0.00609433,-0.0159438,0.023867,0.0142323,-0.0531453,-0.00329033,-0.0150954,-0.00887737,,,,,,,,,-0.00739221,0.0460897,0.00860649,-0.628239,0.125924,0.052615,0.0468434,0.0438401,0.00620146,-0.671617,0.00101405,-0.00801006,1,0.021085,-0.00192277,-0.00573591,-0.0110366,-0.00879822,-0.0033803,0.00733938,-0.013731,-0.00791381,0.0110366,0.00879822,0.00268476,-0.016074,-0.00625221,0.0423119,-0.00101405,0.00801006,-0.766302,-0.0924851,-0.00395386,-0.029742,0.0102994,0.013454,-0.0192966,0.0424571,-0.0159438,0.0142144,-0.0232933,-0.035698,-0.0400573,-0.0132076,0.023867,0.00114464,0.0232933,0.035698,0.0414458,-0.00466217,0.0121238,-0.000664903,-0.0102994,-0.013454,-0.00100922,-0.0356693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.392658,0.00238914,-0.172086,0.00460747,0.0420181,-0.0103102,-0.0668329,0.00480142,-0.194942,-0.0300566,-0.0359925,-0.00433365,0.648189,-0.00374141,-0.14491,0.014705,0.036921,0.000364615,0.165734,0.000593157,0.17752,-0.00661299,0.0384003,0.0218741,-0.549809,0.00585358,0.192555,0.00111854,-0.036921,-0.0124065,-0.0392846,-0.00020661,-0.172643,-0.0151389,-0.0384003,0.00956095,-0.125788
current_hour_pillar_earthly_cos,-0.141782,-0.146354,-0.137634,-0.142213,-0.0109952,-0.0363456,-0.0028774,-0.00756408,0.0432177,-0.0218276,-0.0228048,0.0291995,0.0233418,-0.0422513,-0.00522177,-0.00682985,-0.0127564,,,,,,,,,-0.0081533,0.046956,0.010003,0.272128,0.0944118,0.0544021,0.0478269,0.0495644,-0.00689085,-0.459331,0.00729884,-0.00201834,0.021085,1,-0.00281316,0.0010455,-0.00408624,0.000490001,-0.00128055,-0.000842497,-0.0069036,-0.00745278,0.00408624,-0.000490001,0.0016818,-0.00201187,0.00247898,0.414983,-0.00729884,0.00201834,0.110165,-0.910669,-0.017578,-0.0451254,0.0165328,0.00982325,-0.0192147,0.0474983,-0.0228048,0.00723189,-0.0144527,-0.0395019,-0.0439755,-0.0219241,0.0291995,-0.00812027,0.0144527,0.0395019,0.0444603,0.00403296,0.0212055,-0.00372416,-0.0165328,-0.00982325,-0.00573288,-0.0436882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.301132,0.00268626,-0.364565,0.00494366,0.0436017,-0.0220058,-0.022328,0.00337498,0.166052,-0.0255856,-0.041111,-0.00144023,0.149491,0.00140199,-0.286452,0.00593451,0.039912,-0.00863391,-0.488983,0.00212741,0.218494,-0.00612825,0.0417222,0.0233869,0.215694,-0.000833711,-0.0548909,0.0156854,-0.039912,-0.00881477,-0.156441,0.000536291,0.321258,-0.0178398,-0.0417222,0.0178065,-0.139065
current_day_pillar_heavenly,-0.0142139,-0.0140278,-0.014126,-0.0139502,0.00119785,0.0834945,0.995195,-0.164639,0.0331647,-0.00328373,0.0248428,-0.0269129,-0.0134527,0.0858032,0.739826,-0.00625372,0.0276545,,,,,,,,,-0.00826949,-0.000873503,-0.00400982,-0.000210525,-0.0283133,-0.00288443,-0.00118979,-0.00918165,0.0836469,0.00263352,-0.0604536,0.0667717,-0.00192277,-0.00281316,1,-0.0189666,-0.664131,0.0387368,0.021661,-0.00083775,-0.165493,0.00405061,0.664131,-0.0387368,-0.0174989,0.0398607,0.0326216,0.0039424,0.0604536,-0.0667717,-0.00208266,0.00135631,-0.00799815,0.0489882,-0.00208796,0.0332901,-0.0313749,-0.0171133,0.0248428,0.0157936,-0.00851533,0.0260837,0.028042,0.0242966,-0.0269129,0.0251383,0.00851533,-0.0260837,-0.0281168,-0.024132,-0.0116109,-0.044129,0.00208796,-0.0332901,0.0279661,0.0230205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00478045,0.035472,0.00644431,-0.0153702,-0.0273667,0.0289863,0.00179685,-0.0444408,-0.00355949,-0.0211539,0.0313172,-0.0347967,-0.00298787,0.0496611,0.00341135,-0.0231768,-0.0285253,0.0311667,-0.0023696,0.027126,0.00491917,0.00437881,-0.0285596,0.0224003,0.00192399,-0.0525552,-0.00557056,0.0139361,0.0285253,-0.0344627,0.00399617,-0.0288905,-0.00622588,0.000625736,0.0285596,-0.0220584,-0.0131277
current_day_pillar_earthly,0.0236923,0.0239627,0.0230426,0.0236971,-0.0147874,0.0128361,0.0751983,0.0275814,-0.00867008,-0.00746032,-0.0378098,0.039462,-0.00358092,0.0164354,0.031299,-0.0438572,-0.0355714,,,,,,,,,0.0068638,0.0114161,0.0490775,0.00584055,0.012896,0.020233,0.0152214,0.0079088,0.0126034,0.00220962,-0.0144906,-0.00407016,-0.00573591,0.0010455,-0.0189666,1,0.0248329,-0.0148545,-0.343305,-0.448649,0.023833,-0.00535161,-0.0248329,0.0148545,0.261877,0.425938,-0.00831307,-0.00628421,0.0144906,0.00407016,0.00323009,0.0131982,-0.00376709,-0.030988,-0.00227626,-0.0372234,0.0335221,0.0211136,-0.0378098,-0.0216462,0.0111033,-0.0389403,-0.042434,-0.0356438,0.039462,-0.0362184,-0.0111033,0.0389403,0.0433922,0.0351734,-0.00900779,0.0387425,0.00227626,0.0372234,-0.0217072,-0.0260993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00178517,-0.350479,0.00370749,0.0127782,0.0417945,-0.0167339,-0.000554015,0.271514,0.00307986,0.0402211,-0.0471614,0.020465,-0.00301714,-0.40678,0.000265227,-0.0175733,0.044097,-0.0266961,-0.000790959,-0.254933,-0.00664955,-0.0119316,0.0430132,-0.00800786,0.00253273,0.267199,0.00500004,0.0279027,-0.044097,0.0224765,-0.000390586,0.280864,-0.00101729,-0.00545476,-0.0430132,0.0155888,0.0244093
current_day_pillar_heavenly_sin,-0.00210246,-0.00235542,-0.00204109,-0.00257147,0.00301951,-0.00342702,-0.659004,0.660879,0.00352264,-0.000881464,-0.00059205,0.00977174,-0.00402142,-0.00501215,-0.368392,0.00464412,-0.00816204,,,,,,,,,-0.00400274,-0.0044127,0.0179265,0.00699287,-0.00257275,-0.00468758,-0.00305975,0.00116076,-0.00399643,0.00477304,0.00533497,-0.0016776,-0.0110366,-0.00408624,-0.664131,0.0248329,1,0.00632226,-0.00342262,-0.00283989,0.662866,0.0430696,-1,-0.00632226,-0.0144082,-0.0299846,0.00400342,-0.00467113,-0.00533497,0.0016776,0.0164452,-0.00616263,0.00299576,-0.0286654,0.00668988,-0.0171995,0.0279119,0.00436395,-0.00059205,-0.0142963,0.0115827,-0.00562412,-0.00258157,-0.00922917,0.00977174,-0.0127339,-0.0115827,0.00562412,-0.00280623,0.00943206,-0.00479962,0.0171066,-0.00668988,0.0171995,-0.0162743,-0.0118828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00696913,-0.0243467,-0.00961163,0.0156032,-0.000266853,-0.000538945,-0.0011996,0.023601,0.0114628,-0.00431403,-0.00392927,0.0115967,-0.00879175,-0.0236637,-0.00710812,0.0192299,-0.00366072,-0.025608,-0.000486674,-0.0250111,-0.00905151,-0.00462615,0.00355232,-0.00191019,0.00644523,0.0217495,0.00844725,-0.0144164,0.00366072,0.0359489,0.00111678,0.0258359,0.0142609,-0.00818325,-0.00355232,-0.00972698,-0.0034141
current_day_pillar_heavenly_cos,-0.0121287,-0.0126951,-0.012727,-0.0127068,0.00992652,0.00329464,0.036711,-0.0245315,-0.0052885,-0.0371318,0.0185976,-0.0113405,0.0485752,0.0055376,0.0242966,-0.0194038,0.0167453,,,,,,,,,-0.013146,0.00806628,-0.0419433,0.00461203,-0.00929947,0.00244583,0.00480924,0.00193201,0.00299821,0.00210338,-0.00610433,0.00756688,-0.00879822,0.000490001,0.0387368,-0.0148545,0.00632226,1,0.0185392,0.00205164,-0.0279048,0.0284575,-0.00632226,-1,0.00418533,-0.0102316,-0.00546319,0.000486061,0.00610433,-0.00756688,0.0114704,-0.0174116,-0.0376821,0.00466668,0.0447514,0.0275896,-0.015238,0.009659,0.0185976,0.00986907,-0.0047793,0.00922436,0.0121344,0.0100991,-0.0113405,0.015067,0.0047793,-0.00922436,-0.0169676,-0.0188147,0.0500257,0.0153558,-0.0447514,-0.0275896,0.00968803,-0.0251226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00335242,0.0103144,-0.0137008,0.0124753,-0.0150011,0.0127342,-0.00198482,-0.00375847,0.00644247,0.00233631,0.0163563,-0.00635731,-0.0064774,0.016208,-0.00731788,-0.0029013,-0.0205715,0.0110136,-0.000458414,0.00663509,-0.0020909,0.0131171,-0.0134985,0.022139,0.00582778,-0.0168523,0.00311075,0.00885662,0.0205715,-0.0257125,-0.0013995,-0.00505188,0.0148699,-0.0127795,0.0134985,-0.0110754,-0.0120287
current_day_pillar_earthly_sin,-0.0104086,-0.0106937,-0.0100212,-0.0106689,-0.00437979,-0.00847124,-0.00483001,0.0426709,0.00165655,0.00483989,0.0264627,-0.0147281,0.0168774,-0.00855558,-0.0126769,0.036618,-0.00736451,,,,,,,,,-0.00429495,-0.00936671,-0.0440004,0.00325707,-0.0243859,-0.0103957,-0.0126954,-0.0102263,-0.00855225,0.000293602,0.00815374,0.0161079,-0.0033803,-0.00128055,0.021661,-0.343305,-0.00342262,0.0185392,1,0.00313467,0.0116675,0.382632,0.00342262,-0.0185392,-0.866916,-0.10751,0.00187917,-0.000809185,-0.00815374,-0.0161079,0.00578986,-0.00794053,0.00832459,-0.0118153,0.0240084,-0.00999403,0.0108178,-0.000124414,0.0264627,-0.0115088,-0.00899462,0.0263467,0.0321966,0.0330656,-0.0147281,0.00906656,0.00899462,-0.0263467,-0.0304024,-0.00300361,0.021531,-0.00144645,-0.0240084,0.00999403,-0.0182888,0.00514949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.97084e-05,0.128907,-0.00358071,-0.0102318,-0.018804,0.0404506,-0.00317516,0.322375,0.000903272,0.014641,0.026946,-0.0334001,-0.00234766,0.226293,-0.00205409,-0.0141382,-0.0222092,0.0237908,0.00300565,-0.136662,0.000771484,-0.0107382,-0.0222282,0.0328452,0.00160581,-0.326576,9.18407e-05,0.0211959,0.0222092,-0.00994125,-0.00301452,0.273973,0.00378294,0.0121997,0.0222282,-0.0382406,-0.0126388
current_day_pillar_earthly_cos,-0.0182801,-0.0175513,-0.0176867,-0.0174466,0.00376036,-0.00852067,-0.0444094,0.020096,-0.000645345,0.0138431,0.0412094,-0.0354861,0.000248908,-0.00922321,-0.0473749,-0.0150502,0.0582576,,,,,,,,,-0.0170954,-0.000929076,-0.0384614,-0.00863221,-0.00666333,-0.00975144,-0.00407,0.00868941,-0.00845469,-0.000400361,0.0081247,0.00371171,0.00733938,-0.000842497,-0.00083775,-0.448649,-0.00283989,0.00205164,0.00313467,1,-0.0133486,0.333746,0.00283989,-0.00205164,0.0860895,-0.865146,-0.000775176,0.00417968,-0.0081247,-0.00371171,-0.00562377,-0.00288916,0.0111867,0.00552723,0.0105309,0.0332169,-0.0425238,-0.0199102,0.0412094,0.0207413,-0.0290675,0.0365605,0.040172,0.0490839,-0.0354861,0.0402342,0.0290675,-0.0365605,-0.0366809,-0.0351399,0.00814618,-0.0744317,-0.0105309,-0.0332169,0.038567,0.0458478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00149861,0.323586,0.00668327,-0.0207899,-0.0284149,0.0194936,0.00199361,-0.125769,-0.0052001,-0.0588651,0.0423892,-0.049803,0.00455266,0.26867,0.00492331,0.021448,-0.0329704,0.0597743,-0.00167515,-0.329951,0.0082681,0.0239782,-0.0348536,0.000758247,-0.00341738,0.133473,-0.00729564,-0.0318433,0.0329704,-0.0478308,0.0020569,-0.217948,-0.00803585,0.000858075,0.0348536,-0.0154846,-0.0196724
current_day_pillar_minus_heavenly,-0.00133873,-0.00154569,-0.000964888,-0.00149253,-0.0109769,0.0759963,-0.162714,0.995146,0.0396422,-0.0108317,0.00365554,-0.0126628,-0.0066361,0.0760079,0.091148,0.00108897,0.0124559,,,,,,,,,-0.00762804,0.00301683,0.012065,0.00795256,-0.0241291,-0.00189387,0.00383042,-0.00279024,0.0754091,0.00875155,-0.0508451,0.0637399,-0.013731,-0.0069036,-0.165493,0.023833,0.662866,-0.0279048,0.0116675,-0.0133486,1,0.042447,-0.662866,0.0279048,-0.0314387,0.00295038,0.0400995,-0.00560836,0.0508451,-0.0637399,0.0211498,-0.00514086,-0.0100281,-0.0143457,0.0121185,0.000906584,0.00827964,-0.00935609,0.00365554,0.00477793,0.015151,0.0115207,0.0118272,-0.00480251,-0.0126628,0.0032052,-0.015151,-0.0115207,-0.0153603,-0.00598075,-0.00378419,-0.0205723,-0.0121185,-0.000906584,0.000183027,0.00788443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0114106,-0.0375884,-0.00277681,0.0129733,-0.0216619,0.00723973,-0.000137547,0.032372,0.0116779,-0.0173069,0.0146452,-0.0105004,-0.0113293,-0.0202273,-0.00371193,0.0281806,-0.0189923,0.0069344,-0.00266817,-0.0299531,-0.00530491,0.0266736,-0.0173102,0.00990789,0.00785609,0.00813056,0.00425848,-0.0413886,0.0189923,0.00196212,0.0042487,0.0444908,0.0104147,-0.00644596,0.0173102,-0.0128399,-0.00357562
