,time,cs_base_hour_current_hour,cs_base_hour_current_day,cs_base_hour_current_hour_minus,cs_base_hour_current_month,cs_base_hour_current_year,cs_base_hour_current_month_minus,cs_base_day_current_hour,cs_base_day_current_day,cs_base_day_current_hour_minus,cs_base_day_current_month,cs_base_day_current_year,cs_base_day_current_month_minus,cs_base_hour_minus_current_hour,cs_base_hour_minus_current_day,cs_base_hour_minus_current_hour_minus,cs_base_hour_minus_current_month,cs_base_hour_minus_current_year,cs_base_hour_minus_current_month_minus,cs_base_month_current_hour,cs_base_month_current_day,cs_base_month_current_hour_minus,cs_base_month_current_month,cs_base_month_current_year,cs_base_month_current_month_minus,cs_base_year_current_hour,cs_base_year_current_day,cs_base_year_current_hour_minus,cs_base_year_current_month,cs_base_year_current_year,cs_base_year_current_month_minus,cs_base_month_minus_current_hour,cs_base_month_minus_current_day,cs_base_month_minus_current_hour_minus,cs_base_month_minus_current_month,cs_base_month_minus_current_year,cs_base_month_minus_current_month_minus
3393,1655881200000000,1,3,5,3,6,0,1,5,0,5,5,11,0,8,5,8,2,1,1,6,5,6,4,0,2,10,0,10,2,9,2,2,0,2,8,11
4772,1700110800000000,3,8,4,6,2,0,0,7,2,2,4,11,3,3,3,4,4,1,3,4,1,3,8,0,0,2,1,7,7,9,0,10,3,5,3,11
3926,1672808400000000,3,11,3,4,6,1,0,0,3,10,5,9,3,11,4,6,2,0,3,9,3,8,4,1,0,1,3,5,2,11,0,1,1,7,8,9
1319,1589166000000000,0,8,5,8,5,1,2,7,0,7,6,9,2,3,5,3,8,0,2,4,5,4,5,1,3,2,0,2,5,11,1,10,0,10,2,9
1684,1600390800000000,2,7,0,3,3,0,3,8,4,5,8,11,1,10,0,8,5,1,0,5,0,6,6,0,1,6,5,10,4,9,3,3,5,2,6,11
4104,1678669200000000,2,2,0,4,3,1,3,6,4,10,8,9,1,5,0,6,5,0,0,10,0,8,6,1,1,8,5,5,4,11,3,4,5,7,6,9
5643,1727334000000000,1,5,5,7,7,9,1,3,0,8,1,1,0,2,5,10,7,9,1,7,5,5,9,11,2,4,0,6,0,0,2,8,0,3,0,0
3927,1672815600000000,1,11,5,4,6,1,1,0,0,10,5,9,0,11,5,6,2,0,1,9,5,8,4,1,2,1,0,5,2,11,2,1,0,7,8,9
2617,1630551600000000,0,0,5,6,0,0,2,11,0,2,9,11,2,1,5,4,1,1,2,0,5,3,0,0,3,9,0,7,8,9,1,11,0,5,9,11
2213,1617865200000000,1,11,5,0,9,6,1,0,0,11,0,2,0,11,5,1,9,4,1,9,5,0,7,3,2,1,0,9,1,7,2,1,0,11,1,5
5615,1726470000000000,1,1,5,3,7,0,1,9,0,5,1,11,0,0,5,8,7,1,1,1,5,6,9,0,2,11,0,10,0,9,2,9,0,2,0,11
653,1567472400000000,2,4,3,6,8,0,3,10,3,2,3,11,1,6,4,4,6,1,0,8,3,3,2,0,1,5,3,7,3,9,3,7,1,5,5,11
429,1560409200000000,1,5,1,2,8,6,1,3,5,6,3,2,0,2,2,5,6,4,1,7,4,10,2,3,2,4,2,8,3,7,2,8,4,4,5,5
1737,1602212400000000,0,7,2,1,3,8,2,8,1,9,8,7,2,10,1,0,5,3,2,5,2,1,6,4,3,6,4,11,4,2,1,3,2,9,6,10
4857,1702623600000000,1,1,1,7,2,8,1,9,5,8,4,7,0,0,2,10,4,3,1,1,4,5,8,4,2,11,2,6,7,2,2,9,4,3,3,10
2664,1632099600000000,2,9,3,3,0,10,3,1,3,5,9,4,1,9,4,8,1,7,0,11,3,6,0,2,1,0,3,10,8,3,3,0,1,2,9,6
6023,1743570000000000,3,0,3,2,6,11,0,11,3,6,5,0,3,1,4,5,2,11,3,0,3,10,4,9,0,9,3,8,2,1,0,11,1,4,8,1
2505,1627268400000000,0,10,5,1,0,4,2,4,0,9,9,10,2,7,5,0,1,6,2,2,5,1,0,8,3,3,0,11,8,5,1,6,0,9,9,7
5733,1733893200000000,3,7,3,7,7,9,0,8,3,8,1,1,3,10,4,10,7,9,3,5,3,5,9,11,0,6,3,6,0,0,0,3,1,3,0,0
3857,1670382000000000,0,3,2,10,6,3,2,5,1,4,5,5,2,8,1,7,2,8,2,6,2,2,4,6,3,10,4,3,2,10,1,2,2,6,8,2
838,1573189200000000,3,7,4,6,8,0,0,8,2,2,3,11,3,10,3,4,6,1,3,5,1,3,2,0,0,6,1,7,3,9,0,3,3,5,5,11
1087,1581562800000000,0,11,5,10,5,9,2,0,0,4,6,1,2,11,5,7,8,9,2,9,5,2,5,11,3,1,0,3,5,0,1,1,0,6,2,0
6036,1744095600000000,1,1,5,0,6,6,1,9,0,11,5,2,0,0,5,1,2,4,1,1,5,0,4,3,2,11,0,9,2,7,2,9,0,11,8,5
4487,1690959600000000,1,9,1,1,2,4,1,1,5,9,4,10,0,9,2,0,4,6,1,11,4,1,8,8,2,0,2,11,7,5,2,0,4,9,3,7
4899,1704337200000000,0,2,5,4,2,5,2,6,0,10,4,3,2,5,5,6,4,2,2,10,5,8,8,7,3,8,0,5,7,4,1,4,0,7,3,8
2318,1621213200000000,2,11,0,8,9,7,3,0,4,7,0,8,1,11,0,3,9,10,0,9,0,4,7,5,1,1,5,2,1,6,3,1,5,10,1,3
4269,1684119600000000,0,7,2,8,3,7,2,8,1,7,8,8,2,10,1,3,5,10,2,5,2,4,6,5,3,6,4,2,4,6,1,3,2,10,6,3
856,1573779600000000,2,0,3,6,8,0,3,11,3,2,3,11,1,1,4,4,6,1,0,0,3,3,2,0,1,9,3,7,3,9,3,11,1,5,5,11
3688,1665126000000000,1,5,5,7,6,9,1,3,0,8,5,1,0,2,5,10,2,9,1,7,5,5,4,11,2,4,0,6,2,0,2,8,0,3,8,0
2913,1640055600000000,0,2,5,7,0,8,2,6,0,8,9,7,2,5,5,10,1,3,2,10,5,5,0,4,3,8,0,6,8,2,1,4,0,3,9,10
5490,1722488400000000,3,7,3,1,7,8,0,8,3,9,1,7,3,10,4,0,7,3,3,5,3,1,9,4,0,6,3,11,0,2,0,3,1,9,0,10
4032,1676422800000000,2,0,0,10,3,3,3,11,4,4,8,5,1,1,0,7,5,8,0,0,0,2,6,6,1,9,5,3,4,10,3,11,5,6,6,2
5412,1720148400000000,0,3,2,3,7,0,2,5,1,5,1,11,2,8,1,8,7,1,2,6,2,6,9,0,3,10,4,10,0,9,1,2,2,2,0,11
5798,1736319600000000,1,0,5,11,7,5,1,11,0,0,1,3,0,1,5,11,7,2,1,0,5,9,9,7,2,9,0,1,0,4,2,11,0,1,0,8
2117,1614668400000000,1,7,5,8,9,7,1,8,0,7,0,8,0,10,5,3,9,10,1,5,5,4,7,5,2,6,0,2,1,6,2,3,0,10,1,3
693,1568689200000000,0,5,5,3,8,10,2,3,0,5,3,4,2,2,5,8,6,7,2,7,5,6,2,2,3,4,0,10,3,3,1,8,0,2,5,6
5285,1716951600000000,0,5,5,5,0,11,2,3,0,3,9,0,2,2,5,2,1,11,2,7,5,7,0,9,3,4,0,4,8,1,1,8,0,8,9,1
2820,1637197200000000,2,2,3,6,0,0,3,6,3,2,9,11,1,5,4,4,1,1,0,10,3,3,0,0,1,8,3,7,8,9,3,4,1,5,9,11
188,1552453200000000,3,7,3,4,4,1,0,8,3,10,2,9,3,10,4,6,3,0,3,5,3,8,3,1,0,6,3,5,6,11,0,3,1,7,4,9
287,1555556400000000,0,7,2,0,4,6,2,8,1,11,2,2,2,10,1,1,3,4,2,5,2,0,3,3,3,6,4,9,6,7,1,3,2,11,4,5
5035,1708671600000000,1,5,1,8,0,1,1,3,5,7,9,9,0,2,2,3,1,0,1,7,4,4,0,1,2,4,2,2,8,11,2,8,4,10,9,9
2877,1638932400000000,0,8,5,7,0,8,2,7,0,8,9,7,2,3,5,10,1,3,2,4,5,5,0,4,3,2,0,6,8,2,1,10,0,3,9,10
5843,1737680400000000,2,8,3,0,0,3,3,7,3,11,9,5,1,3,4,1,1,8,0,4,3,0,0,6,1,2,3,9,8,10,3,10,1,11,9,2
2985,1642474800000000,0,1,5,11,0,2,2,9,0,0,9,6,2,0,5,11,1,5,2,1,5,9,0,10,3,11,0,1,8,8,1,9,0,1,9,4
3882,1671080400000000,3,8,3,7,6,9,0,7,3,8,5,1,3,3,4,10,2,9,3,4,3,5,4,11,0,2,3,6,2,0,0,10,1,3,8,0
1338,1589763600000000,2,3,3,8,5,1,3,5,3,7,6,9,1,8,4,3,8,0,0,6,3,4,5,1,1,10,3,2,5,11,3,2,1,10,2,9
2191,1616986800000000,0,4,2,2,9,11,2,10,1,6,0,0,2,6,1,5,9,11,2,8,2,10,7,9,3,5,4,8,1,1,1,7,2,4,1,1
2473,1626231600000000,0,10,5,9,0,7,2,4,0,1,9,8,2,7,5,9,1,10,2,2,5,11,0,5,3,3,0,0,8,6,1,6,0,0,9,3
2694,1632978000000000,3,5,4,7,0,8,0,3,2,8,9,7,3,2,3,10,1,3,3,7,1,5,0,4,0,4,1,6,8,2,0,8,3,3,9,10
2244,1618894800000000,3,11,3,9,9,10,0,0,3,1,0,4,3,11,4,9,9,7,3,9,3,11,7,2,0,1,3,0,1,3,0,1,1,0,1,6
2273,1619679600000000,1,1,5,9,9,10,1,9,0,1,0,4,0,0,5,9,9,7,1,1,5,11,7,2,2,11,0,0,1,3,2,9,0,0,1,6
3148,1647838800000000,3,7,4,2,8,6,0,8,2,6,3,2,3,10,3,5,6,4,3,5,1,10,2,3,0,6,1,8,3,7,0,3,3,4,5,5
210,1553130000000000,2,8,0,2,4,11,3,7,4,6,2,0,1,3,0,5,3,11,0,4,0,10,3,9,1,2,5,8,6,1,3,10,5,4,4,1
2886,1639112400000000,3,9,4,7,0,8,0,1,2,8,9,7,3,9,3,10,1,3,3,11,1,5,0,4,0,0,1,6,8,2,0,0,3,3,9,10
1498,1594774800000000,2,9,0,9,3,10,3,1,4,1,8,4,1,9,0,9,5,7,0,11,0,11,6,2,1,0,5,0,4,3,3,0,5,0,6,6
4727,1698807600000000,0,10,5,11,2,2,2,4,0,0,4,6,2,7,5,11,4,5,2,2,5,9,8,10,3,3,0,1,7,8,1,6,0,1,3,4
3989,1675134000000000,0,0,2,0,3,6,2,11,1,11,8,2,2,1,1,1,5,4,2,0,2,0,6,3,3,9,4,9,4,7,1,11,2,11,6,5
73,1548644400000000,0,0,5,0,1,3,2,11,0,11,7,5,2,1,5,1,0,8,2,0,5,0,1,6,3,9,0,9,9,10,1,11,0,11,7,2
5836,1737514800000000,0,2,5,0,0,3,2,6,0,11,9,5,2,5,5,1,1,8,2,10,5,0,0,6,3,8,0,9,8,10,1,4,0,11,9,2
4490,1691038800000000,3,5,4,1,2,4,0,3,2,9,4,10,3,2,3,0,4,6,3,7,1,1,8,8,0,4,1,11,7,5,0,8,3,9,3,7
2750,1635138000000000,3,3,4,11,0,2,0,5,2,0,9,6,3,8,3,11,1,5,3,6,1,9,0,10,0,10,1,1,8,8,0,2,3,1,9,4
2764,1635469200000000,2,1,3,11,0,2,3,9,3,0,9,6,1,0,4,11,1,5,0,1,3,9,0,10,1,11,3,1,8,8,3,9,1,1,9,4
5854,1738551600000000,0,2,2,0,6,6,2,6,1,11,5,2,2,5,1,1,2,4,2,10,2,0,4,3,3,8,4,9,2,7,1,4,2,11,8,5
4819,1701658800000000,0,6,5,10,2,9,2,2,0,4,4,1,2,4,5,7,4,9,2,3,5,2,8,11,3,7,0,3,7,0,1,5,0,6,3,0
5184,1713747600000000,2,0,3,9,0,7,3,11,3,1,9,8,1,1,4,9,1,10,0,0,3,11,0,5,1,9,3,0,8,6,3,11,1,0,9,3
5752,1734490800000000,0,9,2,7,7,9,2,1,1,8,1,1,2,9,1,10,7,9,2,11,2,5,9,11,3,0,4,6,0,0,1,0,2,3,0,0
3819,1669186800000000,1,9,5,10,6,3,1,1,0,4,5,5,0,9,5,7,2,8,1,11,5,2,4,6,2,0,0,3,2,10,2,0,0,6,8,2
1231,1585882800000000,0,4,5,2,5,6,2,10,0,6,6,2,2,6,5,5,8,4,2,8,5,10,5,3,3,5,0,8,5,7,1,7,0,4,2,5
3829,1669604400000000,0,7,2,10,6,3,2,8,1,4,5,5,2,10,1,7,2,8,2,5,2,2,4,6,3,6,4,3,2,10,1,3,2,6,8,2
2609,1630378800000000,0,10,5,6,0,0,2,4,0,2,9,11,2,7,5,4,1,1,2,2,5,3,0,0,3,3,0,7,8,9,1,6,0,5,9,11
1632,1598922000000000,2,9,0,6,3,2,3,1,4,2,8,6,1,9,0,4,5,5,0,11,0,3,6,10,1,0,5,7,4,8,3,0,5,5,6,4
6035,1744088400000000,3,1,3,0,6,6,0,9,3,11,5,2,3,0,4,1,2,4,3,1,3,0,4,3,0,11,3,9,2,7,0,9,1,11,8,5
1379,1590980400000000,0,10,5,5,5,11,2,4,0,3,6,0,2,7,5,2,8,11,2,2,5,7,5,9,3,3,0,4,5,1,1,6,0,8,2,1
5974,1742180400000000,0,7,2,4,6,1,2,8,1,10,5,9,2,10,1,6,2,0,2,5,2,8,4,1,3,6,4,5,2,11,1,3,2,7,8,9
5049,1709175600000000,0,10,5,8,0,1,2,4,0,7,9,9,2,7,5,3,1,0,2,2,5,4,0,1,3,3,0,2,8,11,1,6,0,10,9,9
113,1550127600000000,1,3,5,10,4,3,1,5,0,4,2,5,0,8,5,7,3,8,1,6,5,2,3,6,2,10,0,3,6,10,2,2,0,6,4,2
5231,1715151600000000,1,6,1,8,0,1,1,2,5,7,9,9,0,4,2,3,1,0,1,3,4,4,0,1,2,7,2,2,8,11,2,5,4,10,9,9
5005,1707879600000000,0,6,5,10,0,9,2,2,0,4,9,1,2,4,5,7,1,9,2,3,5,2,0,11,3,7,0,3,8,0,1,5,0,6,9,0
1438,1592787600000000,2,5,0,3,3,0,3,3,4,5,8,11,1,2,0,8,5,1,0,7,0,6,6,0,1,4,5,10,4,9,3,8,5,2,6,11
4509,1691636400000000,0,4,5,5,2,11,2,10,0,3,4,0,2,6,5,2,4,11,2,8,5,7,8,9,3,5,0,4,7,1,1,7,0,8,3,1
4235,1683010800000000,1,6,5,9,3,10,1,2,0,1,8,4,0,4,5,9,5,7,1,3,5,11,6,2,2,7,0,0,4,3,2,5,0,0,6,6
1483,1594263600000000,0,0,2,9,3,10,2,11,1,1,8,4,2,1,1,9,5,7,2,0,2,11,6,2,3,9,4,0,4,3,1,11,2,0,6,6
3116,1646802000000000,3,7,4,4,8,5,0,8,2,10,3,3,3,10,3,6,6,2,3,5,1,8,2,7,0,6,1,5,3,4,0,3,3,7,5,8
1964,1609808400000000,2,11,0,4,3,1,3,0,4,10,8,9,1,11,0,6,5,0,0,9,0,8,6,1,1,1,5,5,4,11,3,1,5,7,6,9
507,1562900400000000,0,11,5,9,8,7,2,0,0,1,3,8,2,11,5,9,6,10,2,9,5,11,2,5,3,1,0,0,3,6,1,1,0,0,5,3
4728,1698814800000000,3,10,4,11,2,2,0,4,2,0,4,6,3,7,3,11,4,5,3,2,1,9,8,10,0,3,1,1,7,8,0,6,3,1,3,4
5291,1717052400000000,1,3,1,5,0,11,1,5,5,3,9,0,0,8,2,2,1,11,1,6,4,7,0,9,2,10,2,4,8,1,2,2,4,8,9,1
4256,1683680400000000,2,0,0,8,3,7,3,11,4,7,8,8,1,1,0,3,5,10,0,0,0,4,6,5,1,9,5,2,4,6,3,11,5,10,6,3
4458,1690174800000000,3,1,4,1,2,4,0,9,2,9,4,10,3,0,3,0,4,6,3,1,1,1,8,8,0,11,1,11,7,5,0,9,3,9,3,7
2577,1629342000000000,0,10,5,5,0,11,2,4,0,3,9,0,2,7,5,2,1,11,2,2,5,7,0,9,3,3,0,4,8,1,1,6,0,8,9,1
1864,1606352400000000,2,3,0,10,3,3,3,5,4,4,8,5,1,8,0,7,5,8,0,6,0,2,6,6,1,10,5,3,4,10,3,2,5,6,6,2
5670,1728363600000000,3,5,3,1,7,8,0,3,3,9,1,7,3,2,4,0,7,3,3,7,3,1,9,4,0,4,3,11,0,2,0,8,1,9,0,10
252,1554354000000000,3,1,3,2,4,11,0,9,3,6,2,0,3,0,4,5,3,11,3,1,3,10,3,9,0,11,3,8,6,1,0,9,1,4,4,1
1921,1608087600000000,0,5,2,7,3,9,2,3,1,8,8,1,2,2,1,10,5,9,2,7,2,5,6,11,3,4,4,6,4,0,1,8,2,3,6,0
350,1557968400000000,2,11,0,8,4,7,3,0,4,7,2,8,1,11,0,3,3,10,0,9,0,4,3,5,1,1,5,2,6,6,3,1,5,10,4,3
2915,1640070000000000,1,2,1,7,0,8,1,6,5,8,9,7,0,5,2,10,1,3,1,10,4,5,0,4,2,8,2,6,8,2,2,4,4,3,9,10
2676,1632445200000000,2,6,3,7,0,8,3,2,3,8,9,7,1,4,4,10,1,3,0,3,3,5,0,4,1,7,3,6,8,2,3,5,1,3,9,10
3418,1656896400000000,2,2,0,3,6,0,3,6,4,5,5,11,1,5,0,8,2,1,0,10,0,6,4,0,1,8,5,10,2,9,3,4,5,2,8,11
457,1561359600000000,1,9,1,3,8,10,1,1,5,5,3,4,0,9,2,8,6,7,1,11,4,6,2,2,2,0,2,10,3,3,2,0,4,2,5,6
3460,1658120400000000,3,6,3,9,6,10,0,2,3,1,5,4,3,4,4,9,2,7,3,3,3,11,4,2,0,7,3,0,2,3,0,5,1,0,8,6
479,1562122800000000,0,0,5,3,8,10,2,11,0,5,3,4,2,1,5,8,6,7,2,0,5,6,2,2,3,9,0,10,3,3,1,11,0,2,5,6
1114,1582506000000000,2,3,3,8,5,1,3,5,3,7,6,9,1,8,4,3,8,0,0,6,3,4,5,1,1,10,3,2,5,11,3,2,1,10,2,9
798,1571979600000000,3,1,4,11,8,2,0,9,2,0,3,6,3,0,3,11,6,5,3,1,1,9,2,10,0,11,1,1,3,8,0,9,3,1,5,4
4338,1686200400000000,3,7,4,2,2,6,0,8,2,6,4,2,3,10,3,5,4,4,3,5,1,10,8,3,0,6,1,8,7,7,0,3,3,4,3,5
3336,1654059600000000,3,7,4,5,8,11,0,8,2,3,3,0,3,10,3,2,6,11,3,5,1,7,2,9,0,6,1,4,3,1,0,3,3,8,5,1
4672,1697000400000000,3,8,4,1,2,4,0,7,2,9,4,10,3,3,3,0,4,6,3,4,1,1,8,8,0,2,1,11,7,5,0,10,3,9,3,7
26,1547096400000000,3,1,3,11,9,5,0,9,3,0,0,3,3,0,4,11,9,2,3,1,3,9,7,7,0,11,3,1,1,4,0,9,1,1,1,8
3246,1651107600000000,2,6,3,9,8,7,3,2,3,1,3,8,1,4,4,9,6,10,0,3,3,11,2,5,1,7,3,0,3,6,3,5,1,0,5,3
2503,1627023600000000,1,6,1,1,0,4,1,2,5,9,9,10,0,4,2,0,1,6,1,3,4,1,0,8,2,7,2,11,8,5,2,5,4,9,9,7
5290,1717045200000000,3,3,4,5,0,11,0,5,2,3,9,0,3,8,3,2,1,11,3,6,1,7,0,9,0,10,1,4,8,1,0,2,3,8,9,1
2087,1613703600000000,0,11,2,8,9,7,2,0,1,7,0,8,2,11,1,3,9,10,2,9,2,4,7,5,3,1,4,2,1,6,1,1,2,10,1,3
1287,1587956400000000,0,4,5,9,5,7,2,10,0,1,6,8,2,6,5,9,8,10,2,8,5,11,5,5,3,5,0,0,5,6,1,7,0,0,2,3
1281,1587625200000000,1,6,1,9,5,7,1,2,5,1,6,8,0,4,2,9,8,10,1,3,4,11,5,5,2,7,2,0,5,6,2,5,4,0,2,3
229,1553670000000000,1,10,5,2,4,11,1,4,0,6,2,0,0,7,5,5,3,11,1,2,5,10,3,9,2,3,0,8,6,1,2,6,0,4,4,1
3197,1649314800000000,1,8,1,0,8,3,1,7,5,11,3,5,0,3,2,1,6,8,1,4,4,0,2,6,2,2,2,9,3,10,2,10,4,11,5,2
4707,1698202800000000,0,9,5,11,2,2,2,1,0,0,4,6,2,9,5,11,4,5,2,11,5,9,8,10,3,0,0,1,7,8,1,0,0,1,3,4
1870,1606453200000000,3,11,3,10,3,3,0,0,3,4,8,5,3,11,4,7,5,8,3,9,3,2,6,6,0,1,3,3,4,10,0,1,1,6,6,2
3785,1668135600000000,0,9,2,6,6,2,2,1,1,2,5,6,2,9,1,4,2,5,2,11,2,3,4,10,3,0,4,7,2,8,1,0,2,5,8,4
5299,1717376400000000,2,1,3,5,0,11,3,9,3,3,9,0,1,0,4,2,1,11,0,1,3,7,0,9,1,11,3,4,8,1,3,9,1,8,9,1
4847,1702436400000000,0,5,5,7,2,8,2,3,0,8,4,7,2,2,5,10,4,3,2,7,5,5,8,4,3,4,0,6,7,2,1,8,0,3,3,10
4393,1688007600000000,0,3,5,3,2,10,2,5,0,5,4,4,2,8,5,8,4,7,2,6,5,6,8,2,3,10,0,10,7,3,1,2,0,2,3,6
3872,1670893200000000,2,7,0,7,6,9,3,8,4,8,5,1,1,10,0,10,2,9,0,5,0,5,4,11,1,6,5,6,2,0,3,3,5,3,8,0
4084,1678064400000000,2,6,0,4,3,1,3,2,4,10,8,9,1,4,0,6,5,0,0,3,0,8,6,1,1,7,5,5,4,11,3,5,5,7,6,9
5079,1710140400000000,1,11,1,4,0,5,1,0,5,10,9,3,0,11,2,6,1,2,1,9,4,8,0,7,2,1,2,5,8,4,2,1,4,7,9,8
607,1565931600000000,3,7,4,5,8,11,0,8,2,3,3,0,3,10,3,2,6,11,3,5,1,7,2,9,0,6,1,4,3,1,0,3,3,8,5,1
2263,1619492400000000,0,5,2,9,9,10,2,3,1,1,0,4,2,2,1,9,9,7,2,7,2,11,7,2,3,4,4,0,1,3,1,8,2,0,1,6
4695,1697684400000000,0,11,5,1,2,4,2,0,0,9,4,10,2,11,5,0,4,6,2,9,5,1,8,8,3,1,0,11,7,5,1,1,0,9,3,7
4394,1688014800000000,3,3,4,3,2,10,0,5,2,5,4,4,3,8,3,8,4,7,3,6,1,6,8,2,0,10,1,10,7,3,0,2,3,2,3,6
3790,1668402000000000,3,1,3,6,6,2,0,9,3,2,5,6,3,0,4,4,2,5,3,1,3,3,4,10,0,11,3,7,2,8,0,9,1,5,8,4
3231,1650596400000000,0,5,5,9,8,7,2,3,0,1,3,8,2,2,5,9,6,10,2,7,5,11,2,5,3,4,0,0,3,6,1,8,0,0,5,3
4991,1707188400000000,0,4,2,10,3,3,2,10,1,4,8,5,2,6,1,7,5,8,2,8,2,2,6,6,3,5,4,3,4,10,1,7,2,6,6,2
6065,1745283600000000,2,3,0,9,6,10,3,5,4,1,5,4,1,8,0,9,2,7,0,6,0,11,4,2,1,10,5,0,2,3,3,2,5,0,8,6
4563,1693292400000000,1,1,1,6,2,0,1,9,5,2,4,11,0,0,2,4,4,1,1,1,4,3,8,0,2,11,2,7,7,9,2,9,4,5,3,11
203,1552964400000000,0,2,2,4,4,1,2,6,1,10,2,9,2,5,1,6,3,0,2,10,2,8,3,1,3,8,4,5,6,11,1,4,2,7,4,9
339,1557457200000000,0,1,2,8,4,7,2,9,1,7,2,8,2,0,1,3,3,10,2,1,2,4,3,5,3,11,4,2,6,6,1,9,2,10,4,3
2337,1621839600000000,1,6,5,5,9,4,1,2,0,3,0,10,0,4,5,2,9,6,1,3,5,7,7,8,2,7,0,4,1,5,2,5,0,8,1,7
837,1573182000000000,0,7,5,6,8,0,2,8,0,2,3,11,2,10,5,4,6,1,2,5,5,3,2,0,3,6,0,7,3,9,1,3,0,5,5,11
4478,1690779600000000,3,8,4,1,2,4,0,7,2,9,4,10,3,3,3,0,4,6,3,4,1,1,8,8,0,2,1,11,7,5,0,10,3,9,3,7
3211,1649818800000000,0,6,5,0,8,3,2,2,0,11,3,5,2,4,5,1,6,8,2,3,5,0,2,6,3,7,0,9,3,10,1,5,0,11,5,2
387,1559098800000000,0,8,2,5,4,4,2,7,1,3,2,10,2,3,1,2,3,6,2,4,2,7,3,8,3,2,4,4,6,5,1,10,2,8,4,7
3112,1646715600000000,3,6,4,4,8,5,0,2,2,10,3,3,3,4,3,6,6,2,3,3,1,8,2,7,0,7,1,5,3,4,0,5,3,7,5,8
4674,1697072400000000,2,4,3,1,2,4,3,10,3,9,4,10,1,6,4,0,4,6,0,8,3,1,8,8,1,5,3,11,7,5,3,7,1,9,3,7
5868,1738825200000000,1,3,5,10,6,3,1,5,0,4,5,5,0,8,5,7,2,8,1,6,5,2,4,6,2,10,0,3,2,10,2,2,0,6,8,2
3308,1653282000000000,3,4,4,5,8,11,0,10,2,3,3,0,3,6,3,2,6,11,3,8,1,7,2,9,0,5,1,4,3,1,0,7,3,8,5,1
2677,1632452400000000,0,10,5,7,0,8,2,4,0,8,9,7,2,7,5,10,1,3,2,2,5,5,0,4,3,3,0,6,8,2,1,6,0,3,9,10
3532,1660194000000000,3,6,3,5,6,4,0,2,3,3,5,10,3,4,4,2,2,6,3,3,3,7,4,8,0,7,3,4,2,5,0,5,1,8,8,7
3616,1662706800000000,1,0,5,3,6,0,1,11,0,5,5,11,0,1,5,8,2,1,1,0,5,6,4,0,2,9,0,10,2,9,2,11,0,2,8,11
2182,1616634000000000,2,5,0,2,9,11,3,3,4,6,0,0,1,2,0,5,9,11,0,7,0,10,7,9,1,4,5,8,1,1,3,8,5,4,1,1
3340,1654146000000000,3,11,4,5,8,11,0,0,2,3,3,0,3,11,3,2,6,11,3,9,1,7,2,9,0,1,1,4,3,1,0,1,3,8,5,1
1657,1599620400000000,0,2,2,3,3,0,2,6,1,5,8,11,2,5,1,8,5,1,2,10,2,6,6,0,3,8,4,10,4,9,1,4,2,2,6,11
2655,1631689200000000,1,8,1,3,0,10,1,7,5,5,9,4,0,3,2,8,1,7,1,4,4,6,0,2,2,2,2,10,8,3,2,10,4,2,9,6
5984,1742367600000000,1,10,5,4,6,1,1,4,0,10,5,9,0,7,5,6,2,0,1,2,5,8,4,1,2,3,0,5,2,11,2,6,0,7,8,9
5069,1709780400000000,0,3,5,4,0,5,2,5,0,10,9,3,2,8,5,6,1,2,2,6,5,8,0,7,3,10,0,5,8,4,1,2,0,7,9,8
5965,1741827600000000,2,8,0,4,6,1,3,7,4,10,5,9,1,3,0,6,2,0,0,4,0,8,4,1,1,2,5,5,2,11,3,10,5,7,8,9
677,1568170800000000,0,10,5,3,8,10,2,4,0,5,3,4,2,7,5,8,6,7,2,2,5,6,2,2,3,3,0,10,3,3,1,6,0,2,5,6
3705,1665709200000000,2,7,0,1,6,8,3,8,4,9,5,7,1,10,0,0,2,3,0,5,0,1,4,4,1,6,5,11,2,2,3,3,5,9,8,10
2405,1623913200000000,1,6,1,2,0,6,1,2,5,6,9,2,0,4,2,5,1,4,1,3,4,10,0,3,2,7,2,8,8,7,2,5,4,4,9,5
1694,1600750800000000,3,9,3,3,3,0,0,1,3,5,8,11,3,9,4,8,5,1,3,11,3,6,6,0,0,0,3,10,4,9,0,0,1,2,6,11
61,1548212400000000,0,6,5,0,1,3,2,2,0,11,7,5,2,4,5,1,0,8,2,3,5,0,1,6,3,7,0,9,9,10,1,5,0,11,7,2
1671,1600066800000000,1,6,5,3,3,0,1,2,0,5,8,11,0,4,5,8,5,1,1,3,5,6,6,0,2,7,0,10,4,9,2,5,0,2,6,11
4690,1697590800000000,2,3,3,1,2,4,3,5,3,9,4,10,1,8,4,0,4,6,0,6,3,1,8,8,1,10,3,11,7,5,3,2,1,9,3,7
4252,1683594000000000,2,4,0,8,3,7,3,10,4,7,8,8,1,6,0,3,5,10,0,8,0,4,6,5,1,5,5,2,4,6,3,7,5,10,6,3
2618,1630558800000000,3,0,4,6,0,0,0,11,2,2,9,11,3,1,3,4,1,1,3,0,1,3,0,0,0,9,1,7,8,9,0,11,3,5,9,11
1883,1606892400000000,1,2,5,10,3,3,1,6,0,4,8,5,0,5,5,7,5,8,1,10,5,2,6,6,2,8,0,3,4,10,2,4,0,6,6,2
790,1571806800000000,3,5,4,1,8,4,0,3,2,9,3,10,3,2,3,0,6,6,3,7,1,1,2,8,0,4,1,11,3,5,0,8,3,9,5,7
