,time,Open,High,Low,Close,Volume,stock_code,ric_code,uuid,last_modified_date,current_hour_pillar,current_day_pillar,current_day_pillar_minus,current_hour_pillar_minus,current_month_pillar,current_year_pillar,current_year_pillar_minus,current_month_pillar_minus,current_wuxi_hour,current_wuxi_day,current_wuxi_month,current_wuxi_year,base_year_pillar,base_month_pillar,base_day_pillar,base_hour_pillar,base_month_pillar_minus,base_hour_pillar_minus,base_year_pillar_minus,base_day_pillar_minus,year,month,day,hour,dayofweek,quarter,is_month_start,is_month_end,is_quarter_start,is_quarter_end,is_year_start,is_year_end,dayofyear,weekofyear,current_hour_pillar_heavenly,current_hour_pillar_earthly,current_hour_pillar_heavenly_sin,current_hour_pillar_heavenly_cos,current_hour_pillar_earthly_sin,current_hour_pillar_earthly_cos,current_day_pillar_heavenly,current_day_pillar_earthly,current_day_pillar_heavenly_sin,current_day_pillar_heavenly_cos,current_day_pillar_earthly_sin,current_day_pillar_earthly_cos,current_day_pillar_minus_heavenly,current_day_pillar_minus_earthly,current_day_pillar_minus_heavenly_sin,current_day_pillar_minus_heavenly_cos,current_day_pillar_minus_earthly_sin,current_day_pillar_minus_earthly_cos,current_hour_pillar_minus_heavenly,current_hour_pillar_minus_earthly,current_hour_pillar_minus_heavenly_sin,current_hour_pillar_minus_heavenly_cos,current_hour_pillar_minus_earthly_sin,current_hour_pillar_minus_earthly_cos,current_month_pillar_heavenly,current_month_pillar_earthly,current_month_pillar_heavenly_sin,current_month_pillar_heavenly_cos,current_month_pillar_earthly_sin,current_month_pillar_earthly_cos,current_year_pillar_heavenly,current_year_pillar_earthly,current_year_pillar_heavenly_sin,current_year_pillar_heavenly_cos,current_year_pillar_earthly_sin,current_year_pillar_earthly_cos,current_year_pillar_minus_heavenly,current_year_pillar_minus_earthly,current_year_pillar_minus_heavenly_sin,current_year_pillar_minus_heavenly_cos,current_year_pillar_minus_earthly_sin,current_year_pillar_minus_earthly_cos,current_month_pillar_minus_heavenly,current_month_pillar_minus_earthly,current_month_pillar_minus_heavenly_sin,current_month_pillar_minus_heavenly_cos,current_month_pillar_minus_earthly_sin,current_month_pillar_minus_earthly_cos,base_year_pillar_heavenly,base_year_pillar_earthly,base_year_pillar_heavenly_sin,base_year_pillar_heavenly_cos,base_year_pillar_earthly_sin,base_year_pillar_earthly_cos,base_month_pillar_heavenly,base_month_pillar_earthly,base_month_pillar_heavenly_sin,base_month_pillar_heavenly_cos,base_month_pillar_earthly_sin,base_month_pillar_earthly_cos,base_day_pillar_heavenly,base_day_pillar_earthly,base_day_pillar_heavenly_sin,base_day_pillar_heavenly_cos,base_day_pillar_earthly_sin,base_day_pillar_earthly_cos,base_hour_pillar_heavenly,base_hour_pillar_earthly,base_hour_pillar_heavenly_sin,base_hour_pillar_heavenly_cos,base_hour_pillar_earthly_sin,base_hour_pillar_earthly_cos,base_month_pillar_minus_heavenly,base_month_pillar_minus_earthly,base_month_pillar_minus_heavenly_sin,base_month_pillar_minus_heavenly_cos,base_month_pillar_minus_earthly_sin,base_month_pillar_minus_earthly_cos,base_hour_pillar_minus_heavenly,base_hour_pillar_minus_earthly,base_hour_pillar_minus_heavenly_sin,base_hour_pillar_minus_heavenly_cos,base_hour_pillar_minus_earthly_sin,base_hour_pillar_minus_earthly_cos,base_year_pillar_minus_heavenly,base_year_pillar_minus_earthly,base_year_pillar_minus_heavenly_sin,base_year_pillar_minus_heavenly_cos,base_year_pillar_minus_earthly_sin,base_year_pillar_minus_earthly_cos,base_day_pillar_minus_heavenly,base_day_pillar_minus_earthly,base_day_pillar_minus_heavenly_sin,base_day_pillar_minus_heavenly_cos,base_day_pillar_minus_earthly_sin,base_day_pillar_minus_earthly_cos,cs_base_hour_current_hour,cs_base_hour_current_day,cs_base_hour_current_hour_minus,cs_base_hour_current_month,cs_base_hour_current_year,cs_base_hour_current_month_minus,cs_base_day_current_hour,cs_base_day_current_day,cs_base_day_current_hour_minus,cs_base_day_current_month,cs_base_day_current_year,cs_base_day_current_month_minus,cs_base_hour_minus_current_hour,cs_base_hour_minus_current_day,cs_base_hour_minus_current_hour_minus,cs_base_hour_minus_current_month,cs_base_hour_minus_current_year,cs_base_hour_minus_current_month_minus,cs_base_month_current_hour,cs_base_month_current_day,cs_base_month_current_hour_minus,cs_base_month_current_month,cs_base_month_current_year,cs_base_month_current_month_minus,cs_base_year_current_hour,cs_base_year_current_day,cs_base_year_current_hour_minus,cs_base_year_current_month,cs_base_year_current_year,cs_base_year_current_month_minus,cs_base_month_minus_current_hour,cs_base_month_minus_current_day,cs_base_month_minus_current_hour_minus,cs_base_month_minus_current_month,cs_base_month_minus_current_year,cs_base_month_minus_current_month_minus
3219,2024-03-14 11:00:00+08:00,191.869,196.782,183.082,185.181,1141,HSI,^HSI,3590746910415708851,2025-06-02 10:07:31.214458+08:00,丙午,壬辰,丁亥,辛丑,丁卯,甲辰,己酉,壬申,丙午,丁卯,戊卯,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,2024,3,14,11,3,1,False,False,False,False,False,False,74,11,丙,午,0.951057,0.309017,1.22465e-16,-1,壬,辰,-0.951057,0.309017,0.866025,-0.5,丁,亥,0.951057,-0.309017,-0.5,0.866025,辛,丑,-0.951057,-0.309017,0.5,0.866025,丁,卯,0.951057,-0.309017,1,6.12323e-17,甲,辰,0,1,0.866025,-0.5,己,酉,1.22465e-16,-1,-1,-1.83697e-16,壬,申,-0.951057,0.309017,-0.866025,-0.5,己,酉,1.22465e-16,-1,-1,-1.83697e-16,乙,亥,0.587785,0.809017,-0.5,0.866025,癸,卯,-0.587785,0.809017,1,6.12323e-17,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,庚,午,-0.587785,-0.809017,1.22465e-16,-1,丙,寅,0.951057,0.309017,0.866025,0.5,甲,辰,0,1,0.866025,-0.5,戊,申,0.587785,-0.809017,-0.866025,-0.5,病,墓庫,養,絕,墓庫,帝旺,絕,養,冠帶,長生,養,死,帝旺,冠帶,養,沐浴,冠帶,病,長生,冠帶,衰,臨官,冠帶,胎,臨官,衰,墓庫,病,衰,沐浴,沐浴,養,墓庫,胎,養,臨官
3221,2024-03-14 13:00:00+08:00,159.93,165.859,153.824,158.586,6827,HSI,^HSI,10082688808715607606,2025-06-02 10:07:31.214458+08:00,丁未,壬辰,丁亥,壬寅,丁卯,甲辰,己酉,壬申,丁未,壬卯,戊卯,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,2024,3,14,13,3,1,False,False,False,False,False,False,74,11,丁,未,0.951057,-0.309017,-0.5,-0.866025,壬,辰,-0.951057,0.309017,0.866025,-0.5,丁,亥,0.951057,-0.309017,-0.5,0.866025,壬,寅,-0.951057,0.309017,0.866025,0.5,丁,卯,0.951057,-0.309017,1,6.12323e-17,甲,辰,0,1,0.866025,-0.5,己,酉,1.22465e-16,-1,-1,-1.83697e-16,壬,申,-0.951057,0.309017,-0.866025,-0.5,己,酉,1.22465e-16,-1,-1,-1.83697e-16,乙,亥,0.587785,0.809017,-0.5,0.866025,癸,卯,-0.587785,0.809017,1,6.12323e-17,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,庚,午,-0.587785,-0.809017,1.22465e-16,-1,丙,寅,0.951057,0.309017,0.866025,0.5,甲,辰,0,1,0.866025,-0.5,戊,申,0.587785,-0.809017,-0.866025,-0.5,衰,墓庫,胎,絕,墓庫,帝旺,墓庫,養,沐浴,長生,養,死,衰,冠帶,長生,沐浴,冠帶,病,養,冠帶,帝旺,臨官,冠帶,胎,冠帶,衰,死,病,衰,沐浴,冠帶,養,絕,胎,養,臨官
3222,2024-03-14 14:00:00+08:00,141.221,145.556,137.557,139.883,1937,HSI,^HSI,17799914981669394260,2025-06-02 10:07:31.214458+08:00,丁未,壬辰,丁亥,壬寅,丁卯,甲辰,己酉,壬申,甲戌,壬卯,戊卯,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,2024,3,14,14,3,1,False,False,False,False,False,False,74,11,丁,未,0.951057,-0.309017,-0.5,-0.866025,壬,辰,-0.951057,0.309017,0.866025,-0.5,丁,亥,0.951057,-0.309017,-0.5,0.866025,壬,寅,-0.951057,0.309017,0.866025,0.5,丁,卯,0.951057,-0.309017,1,6.12323e-17,甲,辰,0,1,0.866025,-0.5,己,酉,1.22465e-16,-1,-1,-1.83697e-16,壬,申,-0.951057,0.309017,-0.866025,-0.5,己,酉,1.22465e-16,-1,-1,-1.83697e-16,乙,亥,0.587785,0.809017,-0.5,0.866025,癸,卯,-0.587785,0.809017,1,6.12323e-17,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,庚,午,-0.587785,-0.809017,1.22465e-16,-1,丙,寅,0.951057,0.309017,0.866025,0.5,甲,辰,0,1,0.866025,-0.5,戊,申,0.587785,-0.809017,-0.866025,-0.5,衰,墓庫,胎,絕,墓庫,帝旺,墓庫,養,沐浴,長生,養,死,衰,冠帶,長生,沐浴,冠帶,病,養,冠帶,帝旺,臨官,冠帶,胎,冠帶,衰,死,病,衰,沐浴,冠帶,養,絕,胎,養,臨官
3223,2024-03-14 15:00:00+08:00,149.184,150.233,148.006,149.386,3340,HSI,^HSI,13669943764461939703,2025-06-02 10:07:31.214458+08:00,戊申,壬辰,丁亥,癸卯,丁卯,甲辰,己酉,壬申,戊申,壬辰,戊卯,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,2024,3,14,15,3,1,False,False,False,False,False,False,74,11,戊,申,0.587785,-0.809017,-0.866025,-0.5,壬,辰,-0.951057,0.309017,0.866025,-0.5,丁,亥,0.951057,-0.309017,-0.5,0.866025,癸,卯,-0.587785,0.809017,1,6.12323e-17,丁,卯,0.951057,-0.309017,1,6.12323e-17,甲,辰,0,1,0.866025,-0.5,己,酉,1.22465e-16,-1,-1,-1.83697e-16,壬,申,-0.951057,0.309017,-0.866025,-0.5,己,酉,1.22465e-16,-1,-1,-1.83697e-16,乙,亥,0.587785,0.809017,-0.5,0.866025,癸,卯,-0.587785,0.809017,1,6.12323e-17,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,庚,午,-0.587785,-0.809017,1.22465e-16,-1,丙,寅,0.951057,0.309017,0.866025,0.5,甲,辰,0,1,0.866025,-0.5,戊,申,0.587785,-0.809017,-0.866025,-0.5,帝旺,墓庫,絕,絕,墓庫,帝旺,死,養,長生,長生,養,死,病,冠帶,沐浴,沐浴,冠帶,病,胎,冠帶,臨官,臨官,冠帶,胎,沐浴,衰,病,病,衰,沐浴,臨官,養,胎,胎,養,臨官
3241,2024-03-15 09:00:00+08:00,150.531,158.204,141.99,147.962,4139,HSI,^HSI,7126069516956757321,2025-06-02 10:07:31.214458+08:00,丁巳,戊寅,癸酉,壬子,丁卯,甲辰,己酉,壬申,丁巳,戊卯,戊卯,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,2024,3,15,9,4,1,False,False,False,False,False,False,75,11,丁,巳,0.951057,-0.309017,0.5,-0.866025,戊,寅,0.587785,-0.809017,0.866025,0.5,癸,酉,-0.587785,0.809017,-1,-1.83697e-16,壬,子,-0.951057,0.309017,0,1,丁,卯,0.951057,-0.309017,1,6.12323e-17,甲,辰,0,1,0.866025,-0.5,己,酉,1.22465e-16,-1,-1,-1.83697e-16,壬,申,-0.951057,0.309017,-0.866025,-0.5,己,酉,1.22465e-16,-1,-1,-1.83697e-16,乙,亥,0.587785,0.809017,-0.5,0.866025,癸,卯,-0.587785,0.809017,1,6.12323e-17,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,庚,午,-0.587785,-0.809017,1.22465e-16,-1,丙,寅,0.951057,0.309017,0.866025,0.5,甲,辰,0,1,0.866025,-0.5,戊,申,0.587785,-0.809017,-0.866025,-0.5,死,胎,長生,絕,墓庫,帝旺,胎,沐浴,臨官,長生,養,死,臨官,長生,胎,沐浴,冠帶,病,沐浴,帝旺,病,臨官,冠帶,胎,帝旺,死,絕,病,衰,沐浴,長生,絕,死,胎,養,臨官
3242,2024-03-15 10:00:00+08:00,184.15,184.779,178.884,183.696,7195,HSI,^HSI,16443610085273759148,2025-06-02 10:07:31.214458+08:00,丁巳,戊寅,癸酉,壬子,丁卯,甲辰,己酉,壬申,甲申,戊卯,戊卯,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,2024,3,15,10,4,1,False,False,False,False,False,False,75,11,丁,巳,0.951057,-0.309017,0.5,-0.866025,戊,寅,0.587785,-0.809017,0.866025,0.5,癸,酉,-0.587785,0.809017,-1,-1.83697e-16,壬,子,-0.951057,0.309017,0,1,丁,卯,0.951057,-0.309017,1,6.12323e-17,甲,辰,0,1,0.866025,-0.5,己,酉,1.22465e-16,-1,-1,-1.83697e-16,壬,申,-0.951057,0.309017,-0.866025,-0.5,己,酉,1.22465e-16,-1,-1,-1.83697e-16,乙,亥,0.587785,0.809017,-0.5,0.866025,癸,卯,-0.587785,0.809017,1,6.12323e-17,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,庚,午,-0.587785,-0.809017,1.22465e-16,-1,丙,寅,0.951057,0.309017,0.866025,0.5,甲,辰,0,1,0.866025,-0.5,戊,申,0.587785,-0.809017,-0.866025,-0.5,死,胎,長生,絕,墓庫,帝旺,胎,沐浴,臨官,長生,養,死,臨官,長生,胎,沐浴,冠帶,病,沐浴,帝旺,病,臨官,冠帶,胎,帝旺,死,絕,病,衰,沐浴,長生,絕,死,胎,養,臨官
3243,2024-03-15 11:00:00+08:00,199.992,206.582,194.726,194.733,3452,HSI,^HSI,8390117821859186201,2025-06-02 10:07:31.214458+08:00,戊午,癸巳,戊子,癸丑,丁卯,甲辰,己酉,壬申,戊午,戊辰,戊卯,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,2024,3,15,11,4,1,False,False,False,False,False,False,75,11,戊,午,0.587785,-0.809017,1.22465e-16,-1,癸,巳,-0.587785,0.809017,0.5,-0.866025,戊,子,0.587785,-0.809017,0,1,癸,丑,-0.587785,0.809017,0.5,0.866025,丁,卯,0.951057,-0.309017,1,6.12323e-17,甲,辰,0,1,0.866025,-0.5,己,酉,1.22465e-16,-1,-1,-1.83697e-16,壬,申,-0.951057,0.309017,-0.866025,-0.5,己,酉,1.22465e-16,-1,-1,-1.83697e-16,乙,亥,0.587785,0.809017,-0.5,0.866025,癸,卯,-0.587785,0.809017,1,6.12323e-17,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,庚,午,-0.587785,-0.809017,1.22465e-16,-1,丙,寅,0.951057,0.309017,0.866025,0.5,甲,辰,0,1,0.866025,-0.5,戊,申,0.587785,-0.809017,-0.866025,-0.5,病,死,養,絕,墓庫,帝旺,絕,胎,冠帶,長生,養,死,帝旺,臨官,養,沐浴,冠帶,病,長生,沐浴,衰,臨官,冠帶,胎,臨官,帝旺,墓庫,病,衰,沐浴,沐浴,長生,墓庫,胎,養,臨官
3245,2024-03-15 13:00:00+08:00,109.976,117.861,109.758,113.913,4011,HSI,^HSI,11230456398780531656,2025-06-02 10:07:31.214458+08:00,己未,癸巳,戊子,甲寅,丁卯,甲辰,己酉,壬申,己未,癸辰,戊卯,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,2024,3,15,13,4,1,False,False,False,False,False,False,75,11,己,未,1.22465e-16,-1,-0.5,-0.866025,癸,巳,-0.587785,0.809017,0.5,-0.866025,戊,子,0.587785,-0.809017,0,1,甲,寅,0,1,0.866025,0.5,丁,卯,0.951057,-0.309017,1,6.12323e-17,甲,辰,0,1,0.866025,-0.5,己,酉,1.22465e-16,-1,-1,-1.83697e-16,壬,申,-0.951057,0.309017,-0.866025,-0.5,己,酉,1.22465e-16,-1,-1,-1.83697e-16,乙,亥,0.587785,0.809017,-0.5,0.866025,癸,卯,-0.587785,0.809017,1,6.12323e-17,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,庚,午,-0.587785,-0.809017,1.22465e-16,-1,丙,寅,0.951057,0.309017,0.866025,0.5,甲,辰,0,1,0.866025,-0.5,戊,申,0.587785,-0.809017,-0.866025,-0.5,衰,死,胎,絕,墓庫,帝旺,墓庫,胎,沐浴,長生,養,死,衰,臨官,長生,沐浴,冠帶,病,養,沐浴,帝旺,臨官,冠帶,胎,冠帶,帝旺,死,病,衰,沐浴,冠帶,長生,絕,胎,養,臨官
3246,2024-03-15 14:00:00+08:00,139.445,144.665,133.441,138.881,6233,HSI,^HSI,1410007520633705367,2025-06-02 10:07:31.214458+08:00,己未,癸巳,戊子,甲寅,丁卯,甲辰,己酉,壬申,丙戌,癸辰,戊卯,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,2024,3,15,14,4,1,False,False,False,False,False,False,75,11,己,未,1.22465e-16,-1,-0.5,-0.866025,癸,巳,-0.587785,0.809017,0.5,-0.866025,戊,子,0.587785,-0.809017,0,1,甲,寅,0,1,0.866025,0.5,丁,卯,0.951057,-0.309017,1,6.12323e-17,甲,辰,0,1,0.866025,-0.5,己,酉,1.22465e-16,-1,-1,-1.83697e-16,壬,申,-0.951057,0.309017,-0.866025,-0.5,己,酉,1.22465e-16,-1,-1,-1.83697e-16,乙,亥,0.587785,0.809017,-0.5,0.866025,癸,卯,-0.587785,0.809017,1,6.12323e-17,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,庚,午,-0.587785,-0.809017,1.22465e-16,-1,丙,寅,0.951057,0.309017,0.866025,0.5,甲,辰,0,1,0.866025,-0.5,戊,申,0.587785,-0.809017,-0.866025,-0.5,衰,死,胎,絕,墓庫,帝旺,墓庫,胎,沐浴,長生,養,死,衰,臨官,長生,沐浴,冠帶,病,養,沐浴,帝旺,臨官,冠帶,胎,冠帶,帝旺,死,病,衰,沐浴,冠帶,長生,絕,胎,養,臨官
3247,2024-03-15 15:00:00+08:00,150.17,153.142,140.486,151.327,7535,HSI,^HSI,5979367491408585042,2025-06-02 10:07:31.214458+08:00,庚申,癸巳,戊子,乙卯,丁卯,甲辰,己酉,壬申,庚申,癸巳,戊卯,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,2024,3,15,15,4,1,False,False,False,False,False,False,75,11,庚,申,-0.587785,-0.809017,-0.866025,-0.5,癸,巳,-0.587785,0.809017,0.5,-0.866025,戊,子,0.587785,-0.809017,0,1,乙,卯,0.587785,0.809017,1,6.12323e-17,丁,卯,0.951057,-0.309017,1,6.12323e-17,甲,辰,0,1,0.866025,-0.5,己,酉,1.22465e-16,-1,-1,-1.83697e-16,壬,申,-0.951057,0.309017,-0.866025,-0.5,己,酉,1.22465e-16,-1,-1,-1.83697e-16,乙,亥,0.587785,0.809017,-0.5,0.866025,癸,卯,-0.587785,0.809017,1,6.12323e-17,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,庚,午,-0.587785,-0.809017,1.22465e-16,-1,丙,寅,0.951057,0.309017,0.866025,0.5,甲,辰,0,1,0.866025,-0.5,戊,申,0.587785,-0.809017,-0.866025,-0.5,帝旺,死,絕,絕,墓庫,帝旺,死,胎,長生,長生,養,死,病,臨官,沐浴,沐浴,冠帶,病,胎,沐浴,臨官,臨官,冠帶,胎,沐浴,帝旺,病,病,衰,沐浴,臨官,長生,胎,胎,養,臨官
3313,2024-03-18 09:00:00+08:00,136.96,143.217,133.675,140.023,5465,HSI,^HSI,18333338814126503917,2025-06-02 10:07:31.214458+08:00,癸巳,辛巳,丙子,戊子,丁卯,甲辰,己酉,壬申,癸巳,辛午,己卯,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,2024,3,18,9,0,1,False,False,False,False,False,False,78,12,癸,巳,-0.587785,0.809017,0.5,-0.866025,辛,巳,-0.951057,-0.309017,0.5,-0.866025,丙,子,0.951057,0.309017,0,1,戊,子,0.587785,-0.809017,0,1,丁,卯,0.951057,-0.309017,1,6.12323e-17,甲,辰,0,1,0.866025,-0.5,己,酉,1.22465e-16,-1,-1,-1.83697e-16,壬,申,-0.951057,0.309017,-0.866025,-0.5,己,酉,1.22465e-16,-1,-1,-1.83697e-16,乙,亥,0.587785,0.809017,-0.5,0.866025,癸,卯,-0.587785,0.809017,1,6.12323e-17,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,庚,午,-0.587785,-0.809017,1.22465e-16,-1,丙,寅,0.951057,0.309017,0.866025,0.5,甲,辰,0,1,0.866025,-0.5,戊,申,0.587785,-0.809017,-0.866025,-0.5,死,死,長生,絕,墓庫,帝旺,胎,胎,臨官,長生,養,死,臨官,臨官,胎,沐浴,冠帶,病,沐浴,沐浴,病,臨官,冠帶,胎,帝旺,帝旺,絕,病,衰,沐浴,長生,長生,死,胎,養,臨官
3314,2024-03-18 10:00:00+08:00,111.188,120.119,105.12,111.365,8595,HSI,^HSI,119825337121799881,2025-06-02 10:07:31.214458+08:00,癸巳,辛巳,丙子,戊子,丁卯,甲辰,己酉,壬申,庚申,辛午,己卯,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,2024,3,18,10,0,1,False,False,False,False,False,False,78,12,癸,巳,-0.587785,0.809017,0.5,-0.866025,辛,巳,-0.951057,-0.309017,0.5,-0.866025,丙,子,0.951057,0.309017,0,1,戊,子,0.587785,-0.809017,0,1,丁,卯,0.951057,-0.309017,1,6.12323e-17,甲,辰,0,1,0.866025,-0.5,己,酉,1.22465e-16,-1,-1,-1.83697e-16,壬,申,-0.951057,0.309017,-0.866025,-0.5,己,酉,1.22465e-16,-1,-1,-1.83697e-16,乙,亥,0.587785,0.809017,-0.5,0.866025,癸,卯,-0.587785,0.809017,1,6.12323e-17,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,庚,午,-0.587785,-0.809017,1.22465e-16,-1,丙,寅,0.951057,0.309017,0.866025,0.5,甲,辰,0,1,0.866025,-0.5,戊,申,0.587785,-0.809017,-0.866025,-0.5,死,死,長生,絕,墓庫,帝旺,胎,胎,臨官,長生,養,死,臨官,臨官,胎,沐浴,冠帶,病,沐浴,沐浴,病,臨官,冠帶,胎,帝旺,帝旺,絕,病,衰,沐浴,長生,長生,死,胎,養,臨官
3315,2024-03-18 11:00:00+08:00,161.983,167.137,161.527,165.804,4257,HSI,^HSI,3108697025047385034,2025-06-02 10:07:31.214458+08:00,甲午,丙申,辛卯,己丑,丁卯,甲辰,己酉,壬申,甲午,辛未,己卯,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,2024,3,18,11,0,1,False,False,False,False,False,False,78,12,甲,午,0,1,1.22465e-16,-1,丙,申,0.951057,0.309017,-0.866025,-0.5,辛,卯,-0.951057,-0.309017,1,6.12323e-17,己,丑,1.22465e-16,-1,0.5,0.866025,丁,卯,0.951057,-0.309017,1,6.12323e-17,甲,辰,0,1,0.866025,-0.5,己,酉,1.22465e-16,-1,-1,-1.83697e-16,壬,申,-0.951057,0.309017,-0.866025,-0.5,己,酉,1.22465e-16,-1,-1,-1.83697e-16,乙,亥,0.587785,0.809017,-0.5,0.866025,癸,卯,-0.587785,0.809017,1,6.12323e-17,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,庚,午,-0.587785,-0.809017,1.22465e-16,-1,丙,寅,0.951057,0.309017,0.866025,0.5,甲,辰,0,1,0.866025,-0.5,戊,申,0.587785,-0.809017,-0.866025,-0.5,病,帝旺,養,絕,墓庫,帝旺,絕,死,冠帶,長生,養,死,帝旺,病,養,沐浴,冠帶,病,長生,胎,衰,臨官,冠帶,胎,臨官,沐浴,墓庫,病,衰,沐浴,沐浴,臨官,墓庫,胎,養,臨官
3317,2024-03-18 13:00:00+08:00,168.27,168.646,165.172,165.545,1507,HSI,^HSI,1437324163721172090,2025-06-02 10:07:31.214458+08:00,乙未,丙申,辛卯,庚寅,丁卯,甲辰,己酉,壬申,乙未,丙未,己卯,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,2024,3,18,13,0,1,False,False,False,False,False,False,78,12,乙,未,0.587785,0.809017,-0.5,-0.866025,丙,申,0.951057,0.309017,-0.866025,-0.5,辛,卯,-0.951057,-0.309017,1,6.12323e-17,庚,寅,-0.587785,-0.809017,0.866025,0.5,丁,卯,0.951057,-0.309017,1,6.12323e-17,甲,辰,0,1,0.866025,-0.5,己,酉,1.22465e-16,-1,-1,-1.83697e-16,壬,申,-0.951057,0.309017,-0.866025,-0.5,己,酉,1.22465e-16,-1,-1,-1.83697e-16,乙,亥,0.587785,0.809017,-0.5,0.866025,癸,卯,-0.587785,0.809017,1,6.12323e-17,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,庚,午,-0.587785,-0.809017,1.22465e-16,-1,丙,寅,0.951057,0.309017,0.866025,0.5,甲,辰,0,1,0.866025,-0.5,戊,申,0.587785,-0.809017,-0.866025,-0.5,衰,帝旺,胎,絕,墓庫,帝旺,墓庫,死,沐浴,長生,養,死,衰,病,長生,沐浴,冠帶,病,養,胎,帝旺,臨官,冠帶,胎,冠帶,沐浴,死,病,衰,沐浴,冠帶,臨官,絕,胎,養,臨官
3318,2024-03-18 14:00:00+08:00,139.214,143.764,131.729,137.658,3931,HSI,^HSI,10267314987894078237,2025-06-02 10:07:31.214458+08:00,乙未,丙申,辛卯,庚寅,丁卯,甲辰,己酉,壬申,壬戌,丙未,己卯,甲辰,己酉,乙亥,癸卯,辛酉,庚午,丙寅,甲辰,戊申,2024,3,18,14,0,1,False,False,False,False,False,False,78,12,乙,未,0.587785,0.809017,-0.5,-0.866025,丙,申,0.951057,0.309017,-0.866025,-0.5,辛,卯,-0.951057,-0.309017,1,6.12323e-17,庚,寅,-0.587785,-0.809017,0.866025,0.5,丁,卯,0.951057,-0.309017,1,6.12323e-17,甲,辰,0,1,0.866025,-0.5,己,酉,1.22465e-16,-1,-1,-1.83697e-16,壬,申,-0.951057,0.309017,-0.866025,-0.5,己,酉,1.22465e-16,-1,-1,-1.83697e-16,乙,亥,0.587785,0.809017,-0.5,0.866025,癸,卯,-0.587785,0.809017,1,6.12323e-17,辛,酉,-0.951057,-0.309017,-1,-1.83697e-16,庚,午,-0.587785,-0.809017,1.22465e-16,-1,丙,寅,0.951057,0.309017,0.866025,0.5,甲,辰,0,1,0.866025,-0.5,戊,申,0.587785,-0.809017,-0.866025,-0.5,衰,帝旺,胎,絕,墓庫,帝旺,墓庫,死,沐浴,長生,養,死,衰,病,長生,沐浴,冠帶,病,養,胎,帝旺,臨官,冠帶,胎,冠帶,沐浴,死,病,衰,沐浴,冠帶,臨官,絕,胎,養,臨官
